,equity,benchmark,drawdown_pct
2016-06-02,995762.1229970919,1000000.0,0.0
2016-06-03,987248.3365152346,1000225.0420468608,-0.8550020416755899
2016-06-06,987635.1303079592,997822.0587545099,-0.8161580463285412
2016-06-07,990919.9137151705,1005779.326905654,-0.48628173035414335
2016-06-08,992263.3808229433,1006582.3016430802,-0.3513632516587317
2016-06-09,981258.7251260744,998132.2935931337,-1.456512307112512
2016-06-10,976084.9601285921,994050.28751082,-1.9760907162520436
2016-06-13,973074.0303895937,986817.0392712629,-2.278465115665429
2016-06-14,980489.6453226076,986604.1167010547,-1.5337476011355378
2016-06-15,983743.2999966096,998497.3037134907,-1.2069974066002298
2016-06-16,983577.9427635621,990485.379099012,-1.2236035045053995
2016-06-17,984393.8800575684,994068.5855441972,-1.1416625192879115
2016-06-20,986653.3813393067,1002378.6255206473,-0.9147507670174471
2016-06-21,981087.1360409211,1000115.6103017927,-1.4737442424503255
2016-06-22,979157.9051334809,998144.5318881847,-1.6674883970917431
2016-06-23,980610.5593235444,1006266.0070661302,-1.521604741094551
2016-06-24,977121.4239494752,984140.2983886442,-1.8720032241747675
2016-06-27,983141.6769611787,984882.4975152103,-1.2674157556754162
2016-06-28,985440.1546719025,988915.8474633163,-1.0365897724771589
2016-06-29,995989.4434158753,998181.0091365407,0.0
2016-06-30,999958.391593213,1008370.8749965096,0.0
2016-07-01,997439.6255564637,1013310.6310979829,-0.25188708429518814
2016-07-04,996887.736918921,1018463.4285880631,-0.3070782444657083
2016-07-05,988675.0137934632,1014235.3946939269,-1.1283847302658412
2016-07-07,983682.4368357606,1014472.6750358386,-1.6276632002177882
2016-07-08,990270.8378081269,1012684.1016824091,-0.968795688553703
2016-07-11,997921.8922667451,1030289.7802513129,-0.20365840654861245
2016-07-12,999072.4706511445,1036756.4715926003,-0.08859578053611594
2016-07-13,992038.4166674562,1036567.9067940954,-0.7920304477007312
2016-07-14,996413.0321574159,1042103.8936195115,-0.35455069586929344
2016-07-15,1002103.3295206971,1039232.5282000616,0.0
2016-07-18,1001968.6414790101,1035253.8941244895,-0.013440534296138562
2016-07-19,1002281.9411883302,1037668.9968934929,0.0
2016-07-20,1017082.7254729219,1042207.2656262531,0.0
2016-07-21,1020529.2263312287,1035424.160889617,0.0
2016-07-22,1035469.0532298036,1039208.1704283583,0.0
2016-07-25,1043095.3098559327,1050699.9294812805,0.0
2016-07-26,1038061.1477599092,1045224.777675924,-0.48261765233311715
2016-07-27,1040989.093087668,1048284.7078938786,-0.20191987715443283
2016-07-28,1049897.9744944521,1054429.0449198897,0.0
2016-07-29,1048989.235747809,1051046.6415682603,-0.08655495759772869
2016-08-01,1045847.8922545656,1050809.3612263484,-0.3857596012447506
2016-08-02,1045798.6346404299,1049148.6364697628,-0.3904512584659625
2016-08-03,1039110.80777428,1039652.1947837536,-1.0274490457386043
2016-08-04,1040072.778767322,1040412.6325344973,-0.9358238577287681
2016-08-05,1054603.4677932009,1056479.2563869345,0.0
2016-08-08,1063446.0789839968,1059910.2564635724,0.0
2016-08-09,1054472.8679015383,1055883.025662992,-0.8437861834077576
2016-08-10,1027968.1778456911,1043357.0712690577,-3.336126000126005
2016-08-11,1031782.4651305422,1045407.2827361025,-2.9774536273344143
2016-08-16,1030013.5543486818,1051539.3814670625,-3.1437912364354115
2016-08-17,1030383.3391539797,1049288.4857248606,-3.1090189228592413
2016-08-18,1036948.3741957888,1055274.6754623968,-2.491682964642983
2016-08-19,1040971.6668822512,1054502.1182350002,-2.11335699532762
2016-08-22,1043974.2418639406,1049909.074220507,-1.8310131096312188
2016-08-23,1048818.843876575,1050328.7408041987,-1.375456207558412
2016-08-24,1048197.2784468874,1052482.3242779851,-1.4339044393936629
2016-08-25,1037366.951939319,1045413.3424744287,-2.452322459977796
2016-08-26,1040201.0058028444,1043022.4786587303,-2.185825275068054
2016-08-29,1031346.8060271486,1047268.810586244,-3.0184203591700154
2016-08-30,1046396.2920195803,1063925.3677875004,-1.603258247066519
2016-08-31,1058310.193119739,1069017.330257521,-0.48294746351075224
2016-09-01,1053280.5884339784,1067612.065057826,-0.955900891536543
2016-09-02,1052031.7385613893,1071870.5164619922,-1.0733351364191956
2016-09-06,1063736.9560105775,1088095.1687845055,0.0
2016-09-07,1052077.0907399629,1085047.3580432036,-1.096122984609238
2016-09-08,1055474.9973618959,1089251.0341656364,-0.7766918881588092
2016-09-09,1040864.1970994447,1078811.7684871033,-2.1502269693547627
2016-09-12,1020030.3808667634,1060427.3541340784,-4.108776600911801
2016-09-14,1033450.0578134034,1061765.7245753875,-2.84721688252344
2016-09-15,1025931.106343982,1063706.385478966,-3.5540600007338163
2016-09-16,1027950.5444810365,1068244.654211726,-3.3642162498287
2016-09-19,1029274.2831132386,1071718.4289118433,-3.239773959399428
2016-09-20,1019783.2178151582,1067764.1526079746,-4.1320119553110874
2016-09-21,1014779.6413323854,1067916.2401581234,-4.6023891904443115
2016-09-22,1022909.5272710298,1078903.0210171924,-3.838113220458772
2016-09-23,1022729.459356067,1074535.0190495597,-3.8550410816132974
2016-09-26,1016113.0183942292,1061333.8196966446,-4.4770408085619495
2016-09-27,1019771.9783036683,1059308.084819702,-4.133068561592024
2016-09-28,1029142.3828141664,1064022.7988743144,-3.2521736695276693
2016-09-29,1003720.3061223512,1045297.732172636,-5.642057423041102
2016-09-30,1015277.0251470094,1047719.0134983642,-4.555631031689589
2016-10-03,1035593.6197088136,1063164.9300367564,-2.645704480110589
2016-10-04,1054243.5110204592,1066942.8798371712,-0.8924617064845042
2016-10-05,1056835.2138250247,1063876.771062492,-0.648820382384474
2016-10-06,1069576.1581151858,1059691.2741550377,0.0
2016-10-07,1063283.427707471,1058237.2934119357,-0.5883386947222125
2016-10-10,1065015.0283849612,1059600.0216249486,-0.42644272645926407
2016-10-13,1059940.5871160403,1043119.7909271459,-0.9008775042373185
2016-10-14,1067352.1835821047,1044342.6698850611,-0.20793045134814836
2016-10-17,1054423.0526235476,1036677.4573575619,-1.4167392734652062
2016-10-18,1059669.9868734255,1055840.4886763096,-0.9261772681261826
2016-10-19,1054359.219074048,1053552.9968673529,-1.422707389808786
2016-10-20,1051964.6624181643,1058456.3945388687,-1.646586413075679
2016-10-21,1055156.5369527712,1057683.718493074,-1.3481621718106407
2016-10-24,1050910.0503270999,1059618.3196583258,-1.7451873479471969
2016-10-25,1049797.7142599002,1057470.7959228656,-1.8491851847314278
2016-10-26,1039617.2103994264,1048217.8131354926,-2.8010111751699096
2016-10-27,1020865.2563945191,1048217.8131354926,-4.554224713320587
2016-10-28,1034924.4538454957,1050985.8065482008,-3.2397603486930326
2016-11-01,1035938.1551929628,1049556.183576802,-3.144984362918113
2016-11-02,1013351.819032303,1035898.7215734407,-5.256693378614729
2016-11-03,998885.178231827,1032364.2306716625,-6.609251650479098
2016-11-04,989685.0678802645,1026134.7008538884,-7.469415770795218
2016-11-07,990999.7028080141,1033836.3906297435,-7.346504006375721
2016-11-08,990023.8694652743,1039494.0474952785,-7.437739523859532
2016-11-09,976541.0850791933,1025921.77828368,-8.698312161327483
2016-11-10,997635.0100669863,1037328.3445448393,-6.726136096280855
2016-11-11,963717.4030938509,1009411.1300758477,-9.897262033951826
2016-11-15,942672.6049523714,986555.460566847,-11.864844985554335
2016-11-16,939962.619234598,986938.709311382,-12.11821504220827
2016-11-17,945580.5081601504,983087.8644234545,-11.592970637410371
2016-11-18,962701.6248937014,982376.0828069183,-9.99223219502381
2016-11-21,947398.5008569125,964733.9269896586,-11.422997449155526
2016-11-22,958712.806822336,973640.1382808522,-10.365166655193015
2016-11-23,962212.2570844057,977411.9095245423,-10.037985627875013
2016-11-24,961279.0654473666,969162.7045681516,-10.125234359997426
2016-11-25,967012.1454797152,987267.1827741839,-9.589220165136215
2016-11-28,975978.9912095431,988800.2371615235,-8.750865115634243
2016-11-29,969133.6707806948,990655.7052733388,-9.39086820254963
2016-11-30,981593.4507031802,1000675.2449589808,-8.225941345499821
2016-12-01,971314.1337723634,996830.5192185789,-9.18700586183413
2016-12-02,954685.1432328126,983921.2566709105,-10.741732976250596
2016-12-05,954945.9308152101,989025.3386175836,-10.717350646818623
2016-12-06,957073.5236039064,990777.3753134578,-10.518431404597905
2016-12-07,958278.650221338,985776.7247827257,-10.405758117306673
2016-12-08,968182.0047573945,1003394.5228282819,-9.479844197019938
2016-12-09,971012.284685602,1005207.4539534148,-9.215227235737355
2016-12-12,963513.1567025087,994141.5400409092,-9.916358045936812
2016-12-13,963840.3382248781,1000346.7120869798,-9.885768216508872
2016-12-14,959021.7837624452,995559.0435356552,-10.33627886279367
2016-12-15,972981.2873158357,992048.8509963814,-9.031135376986166
2016-12-16,981106.6117424867,990327.2318105369,-8.271458343705106
2016-12-19,975113.9004845521,986056.601520519,-8.83174675444296
2016-12-20,963381.8985848329,983385.9203762267,-9.92863002083827
2016-12-21,965920.8770756624,980818.670647875,-9.691248281205656
2016-12-22,948508.6511692903,970817.4289956103,-11.319203969471559
2016-12-23,946323.6998543642,971626.522880562,-11.523485945873924
2016-12-26,926696.8680386445,962197.094771337,-13.358496166212607
2016-12-27,941323.2963108919,977357.1936520082,-11.990998568096545
2016-12-28,942430.4099736116,977600.5337322463,-11.887488999907337
2016-12-29,957089.0312981508,985965.3489904298,-10.516981513056589
2016-12-30,966181.2244744203,995966.5906426946,-9.666907106733635
2017-01-02,969410.224261664,995200.0931536244,-9.3650118407683
2017-01-03,980937.7588685976,996751.3861651422,-8.287245239533704
2017-01-04,978386.4614385591,996538.4635949339,-8.525778738123869
2017-01-05,990378.2430719362,1006673.5541731695,-7.404607371092931
2017-01-06,988524.0287164674,1003023.4529695985,-7.5779671025529405
2017-01-09,981475.8348115907,1002080.5101586761,-8.236937840765457
2017-01-10,983215.3404554353,1008474.2470032515,-8.07430279784247
2017-01-11,987119.7355932222,1019674.0692509272,-7.709261458040428
2017-01-12,994058.481160544,1022904.3850524077,-7.06052358980398
2017-01-13,997724.1129220949,1022070.8739865534,-6.717805426750445
2017-01-16,999590.4811510072,1023585.689749715,-6.543309369153083
2017-01-17,994196.8449510561,1021784.9969196331,-7.047587270172862
2017-01-18,1000283.7564195619,1024096.7276818947,-6.478491612764758
2017-01-19,1004010.8145936952,1026298.9078806897,-6.130030388582175
2017-01-20,994605.1587823854,1015865.7019404826,-7.009411977255997
2017-01-23,1003547.1484388338,1020994.1416588592,-6.1733808458024
2017-01-24,1029126.6823190675,1031250.9022772141,-3.7818228734079695
2017-01-25,1043578.6353029237,1046696.937634005,-2.4306378386439564
2017-01-27,1055173.638221167,1051381.2341785876,-1.3465632890881762
2017-01-30,1051071.09247341,1050347.0388375758,-1.7301307159263368
2017-01-31,1035015.7658800111,1041653.6907073912,-3.2312231319812867
2017-02-01,1048578.3846699342,1060524.7852208924,-1.9631863786356285
2017-02-02,1045663.1534153565,1062696.5479096577,-2.2357458623581294
2017-02-03,1042428.481685315,1063511.760942135,-2.538171426493896
2017-02-06,1054600.0793186768,1070824.0828259292,-1.4001881663948001
2017-02-07,1054869.5378529176,1066839.3890120308,-1.3749951465059196
2017-02-08,1059078.477954541,1066930.6415421201,-0.9814803818312234
2017-02-09,1062240.5127293214,1068068.3277082723,-0.6858460082722284
2017-02-10,1061473.8904224976,1069911.5575250364,-0.757521344432921
2017-02-13,1057743.494487439,1071310.7629864053,-1.1062946325017475
2017-02-14,1055882.3916355714,1069759.4699748878,-1.280298403785074
2017-02-15,1057170.1204945191,1061534.6227902004,-1.1599022216920662
2017-02-16,1060709.5866963014,1068019.6121648652,-0.8289799049475022
2017-02-17,1061274.3767048463,1073336.6166817467,-0.7761748751925257
2017-02-20,1067763.3363834962,1080332.643988591,-0.16948972898612746
2017-02-21,1066949.3612934693,1083818.4193469621,-0.2455923125984305
2017-02-22,1062411.870181714,1086136.3286659487,-0.6698249469300865
2017-02-23,1060911.3410526856,1087669.323644089,-0.8101168857175489
2017-02-27,1050974.752223645,1082461.8696906741,-1.7391380455151761
2017-02-28,1047757.1751362428,1080381.2407135996,-2.0399653464034384
2017-03-01,1053397.4341440187,1088435.8211331593,-1.5126294512470606
2017-03-02,1042795.6268167482,1082832.9395493574,-2.503845200292276
2017-03-03,1048848.300545691,1082565.241697416,-1.937950599611482
2017-03-06,1059277.855851172,1090583.3448686195,-0.9628395496550257
2017-03-07,1059776.1861734376,1088569.729468329,-0.9162481668456124
2017-03-08,1056161.0338449464,1085819.9152706,-1.254246756386157
2017-03-09,1056040.7520608888,1086148.4481426012,-1.2654924992110073
2017-03-10,1054989.7845392213,1087067.03318182,-1.3637526851448034
2017-03-14,1063524.7504434572,1105615.6545616463,-0.5657762306886527
2017-03-15,1067315.8451852784,1105347.9567097046,-0.21132790898129583
2017-03-16,1078383.960892676,1113731.0700012655,0.0
2017-03-17,1082092.732186316,1114503.627228662,0.0
2017-03-20,1084027.5736017213,1110464.1581330304,0.0
2017-03-21,1084981.3634958253,1109813.270945753,0.0
2017-03-22,1070306.6264963136,1098735.2375565947,-1.3525335543303263
2017-03-23,1077332.882149695,1105530.461769883,-0.704941264750103
2017-03-24,1078420.6801233278,1108170.725404146,-0.6046816648867526
2017-03-27,1077466.0342569337,1100529.8706483503,-0.6926689703385391
2017-03-28,1076955.0365762697,1107294.6773516093,-0.7397663397364473
2017-03-29,1075195.418526648,1112526.4890767275,-0.9019459041809563
2017-03-30,1080228.0434579835,1116170.5305419723,-0.43810153775605265
2017-03-31,1084341.3028726564,1116170.5305419723,-0.058992775793553776
2017-04-03,1091409.3622919067,1123969.5325862428,0.0
2017-04-05,1100139.8849588379,1127291.2197362112,0.0
2017-04-06,1103043.2423273071,1126901.8518441508,0.0
2017-04-07,1100334.4881311401,1119157.5062632149,-0.24557098871770267
2017-04-10,1102855.9750314697,1117107.4136145688,-0.01697733041202687
2017-04-11,1111247.8214899048,1123866.160579501,0.0
2017-04-12,1106580.8331476196,1119784.1544971874,-0.41997727707829835
2017-04-13,1101970.2249475464,1113378.1793575608,-0.8348809656085088
2017-04-17,1113499.1836877808,1111978.973896192,0.0
2017-04-18,1109685.586519812,1107824.0133171661,-0.3424876482925221
2017-04-19,1115582.454828833,1107623.2102236103,0.0
2017-04-20,1122151.6830469116,1111626.2020708858,0.0
2017-04-21,1127081.3086954101,1109557.8113888623,0.0
2017-04-24,1141166.9162012085,1121548.3700789132,0.0
2017-04-25,1146657.2388025268,1132334.3478444263,0.0
2017-04-26,1148106.998377417,1137839.9171598125,0.0
2017-04-27,1148692.9434457764,1136659.8128253766,0.0
2017-04-28,1148925.5876871094,1132024.1130058025,0.0
2017-05-02,1146767.261180359,1133210.395896963,-0.18785607439515406
2017-05-03,1139464.4319033204,1132985.3538501023,-0.8234785511945231
2017-05-04,1140830.3399538575,1138819.4560374895,-0.7045928665883716
2017-05-05,1133110.173175293,1129742.7997535707,-1.3765394975364886
2017-05-08,1130522.4641985474,1133240.813406993,-1.601768094103384
2017-05-09,1132066.9767717896,1133581.4657556463,-1.4673370578557332
2017-05-10,1136855.4147295533,1144586.5446480925,-1.0505617671771494
2017-05-11,1128128.7373079835,1146423.833544929,-1.8101129091390389
2017-05-12,1122643.50133844,1143807.9276823697,-2.287535992785883
2017-05-15,1128769.4400057374,1149222.2444676668,-1.754347531065803
2017-05-16,1133584.6136660157,1157355.8391222646,-1.3352452226237266
2017-05-17,1132736.0462679444,1158998.3846638717,-1.4091026949583418
2017-05-18,1118866.8065065918,1147281.5835640887,-2.616251348447074
2017-05-19,1112039.3836550293,1147093.0187655836,-3.2104954774604066
2017-05-22,1111845.806682068,1148352.2561534562,-3.2273439988125263
2017-05-23,1108102.222621399,1142013.294590614,-3.553177464511992
2017-05-24,1100460.33719375,1138898.4702725278,-4.21831065586451
2017-05-25,1122092.123296045,1157051.6640219672,-2.335526745912464
2017-05-26,1135427.9648182618,1167436.154418767,-1.1748039223340334
2017-05-29,1135938.5316899049,1168628.6158666525,-1.130365285305257
2017-05-30,1138560.7840168702,1171019.3608639522,-0.9021301101931667
2017-05-31,1146621.491101526,1170617.8734952393,-0.20054358700651864
