symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
COCHINSHIP,Industrials,2025-05-14,2025-07-08,55,1,1641.64,2051.4465,409.81,1.95,2.13,STCG,60.86,344.87,21.0077,73.4,78.47,48.96,2301.3,scale_out_20: profit 25.0% AND score dropped 29.5pts (peak 78.5 -> 49.0),10.0
MOTILALOFS,Financial Services,2025-05-14,2025-07-08,55,2,726.776,929.2199,404.89,1.73,1.93,STCG,60.19,341.05,23.4632,72.76,72.76,59.5,930.1,scale_out_20: profit 28.0% AND score dropped 13.3pts (peak 72.8 -> 59.5),10.0
WAAREEENER,Technology,2025-07-01,2025-07-08,7,3,3181.178,2917.08,-792.29,10.5,9.08,STCG,0.0,-811.87,-8.507,70.45,70.45,61.9,3181.178,hard_stop:HARD_STOP - HARD STOP: loss -8.3% <= -7% threshold,10.0
COCHINSHIP,Industrials,2025-05-14,2025-07-15,62,2,1641.64,1928.07,572.86,3.9,4.0,STCG,84.74,480.22,14.6262,73.4,78.47,42.8,2301.3,"trailing_stop: peak=2301.30, current=1928.80, trail=15%",10.0
MOTILALOFS,Financial Services,2025-05-14,2025-07-15,62,1,726.776,935.4636,208.69,0.86,0.97,STCG,31.03,175.83,24.1926,72.76,72.76,57.23,936.4,scale_out_20: profit 28.8% AND score dropped 15.5pts (peak 72.8 -> 57.2),10.0
BHARATFORG,Consumer Cyclical,2025-05-14,2025-07-15,62,8,1211.21,1208.79,-19.36,11.5,10.03,STCG,0.0,-40.89,-0.422,71.11,71.11,38.54,1344.6,score 38.5 < SELL_THRESHOLD 40,10.0
MOTILALOFS,Financial Services,2025-05-14,2025-07-22,69,1,726.776,937.1619,210.39,0.86,0.97,STCG,31.28,177.27,24.3911,72.76,72.76,56.33,936.4,scale_out_20: profit 28.4% AND score dropped 16.4pts (peak 72.8 -> 56.3),10.0
PRESTIGE,Real Estate,2025-06-03,2025-07-22,49,1,1543.7422,1804.2939,260.55,1.83,1.87,STCG,38.53,218.32,14.1423,71.96,71.96,49.66,1806.1,scale_out_20: profit 17.0% AND score dropped 22.3pts (peak 72.0 -> 49.7),10.0
OLAELEC,Consumer Cyclical,2025-07-15,2025-07-22,7,215,48.4484,40.8591,-1631.7,12.37,9.11,STCG,0.0,-1653.18,-15.8709,70.58,70.58,58.94,48.4484,hard_stop:EMERGENCY - EMERGENCY EXIT: loss -15.9% <= -15% — capital preservation override,10.0
MOTILALOFS,Financial Services,2025-05-14,2025-07-29,76,1,726.776,881.4676,154.69,0.86,0.91,STCG,22.94,129.98,17.8841,72.76,72.76,51.66,936.4,scale_out_20: profit 21.5% AND score dropped 21.1pts (peak 72.8 -> 51.7),10.0
BHEL,Industrials,2025-05-14,2025-07-29,76,41,239.9297,236.0137,-160.56,11.68,10.04,STCG,0.0,-182.27,-1.8529,69.03,69.03,39.52,266.3,score 39.5 < SELL_THRESHOLD 40,10.0
HUDCO,Financial Services,2025-05-27,2025-07-29,63,43,239.239,213.766,-1095.34,12.21,9.53,STCG,0.0,-1117.09,-10.8589,74.17,74.17,41.38,247.66,hard_stop:HARD_STOP - HARD STOP: loss -10.4% <= -10% with score 41.4 (no override) — full exit,10.0
MOTILALOFS,Financial Services,2025-05-14,2025-08-05,83,1,726.776,926.1229,199.35,0.86,0.96,STCG,29.63,167.89,23.1013,72.76,72.76,47.99,936.4,scale_out_20: profit 27.5% AND score dropped 24.8pts (peak 72.8 -> 48.0),10.0
TATAELXSI,Technology,2025-05-14,2025-08-05,83,1,6046.5405,6029.964,-16.58,7.18,6.25,STCG,0.0,-30.01,-0.4963,68.98,68.98,40.68,6631.5,rotation: TATAELXSI(40.7) -> ABCAPITAL(61.2),10.0
MOTILALOFS,Financial Services,2025-05-14,2025-08-12,90,1,726.776,919.3797,192.6,0.86,0.95,STCG,28.62,162.17,22.3135,72.76,72.76,47.77,936.4,scale_out_20: profit 26.4% AND score dropped 25.0pts (peak 72.8 -> 47.8),10.0
IDEA,Communication Services,2025-07-08,2025-08-12,35,1415,7.2973,6.5934,-996.02,12.26,9.68,STCG,0.0,-1017.95,-9.8585,63.59,73.7,49.74,7.71,hard_stop:HARD_STOP - HARD STOP: loss -9.6% <= -7% threshold,10.0
GLENMARK,Healthcare,2025-07-29,2025-08-12,14,4,2142.14,2047.2507,-379.56,10.17,8.49,STCG,0.0,-398.22,-4.6475,57.87,57.87,36.63,2142.14,score 36.6 < SELL_THRESHOLD 40,10.0
MOTILALOFS,Financial Services,2025-05-14,2025-08-19,97,1,726.776,940.059,213.28,0.86,0.98,STCG,31.72,179.73,24.7295,72.76,72.76,48.99,938.1,scale_out_20: profit 29.1% AND score dropped 23.8pts (peak 72.8 -> 49.0),10.0
PRESTIGE,Real Estate,2025-06-03,2025-08-19,77,5,1543.7422,1628.37,423.14,9.16,8.44,STCG,60.83,344.7,4.4658,71.96,71.96,39.72,1806.1,score 39.7 < SELL_THRESHOLD 40,10.0
ADANIGREEN,Utilities,2025-05-14,2025-08-26,104,10,966.966,963.1859,-37.8,11.48,9.99,STCG,0.0,-59.27,-0.613,74.88,74.88,50.04,1036.6,rotation: ADANIGREEN(50.0) -> IDEA(70.0),10.0
IDEA,Communication Services,2025-08-26,2025-09-02,7,1446,7.1071,6.5435,-814.97,12.36,9.81,STCG,0.0,-837.14,-8.1459,70.01,70.01,62.09,7.1071,hard_stop:HARD_STOP - HARD STOP: loss -8.0% <= -7% threshold,10.0
VBL,Consumer Defensive,2025-08-12,2025-09-09,28,18,513.2627,475.524,-679.3,10.97,8.88,STCG,0.0,-699.14,-7.5675,54.43,54.43,42.2,516.0,hard_stop:HARD_STOP - HARD STOP: loss -7.6% <= -7% threshold,10.0
ABCAPITAL,Financial Services,2025-08-05,2025-09-16,42,35,279.279,290.709,400.05,11.6,10.55,STCG,56.68,321.21,3.2861,61.24,61.24,45.88,290.7,rotation: ABCAPITAL(45.9) -> ABFRL(68.5),10.0
DMART,Consumer Defensive,2025-08-19,2025-09-23,35,2,4589.4848,4691.104,203.24,10.9,9.73,STCG,27.39,155.22,1.691,59.8,59.8,43.06,4734.8999,rotation: DMART(43.1) -> ADANIGREEN(73.6),10.0
OLAELEC,Consumer Cyclical,2025-07-22,2025-09-30,70,50,40.9409,54.0859,657.25,2.64,2.81,STCG,97.77,554.04,27.0652,58.94,82.51,66.88,62.48,scale_out_20: profit 32.5% AND score dropped 15.6pts (peak 82.5 -> 66.9),10.0
PAYTM,Technology,2025-07-29,2025-09-30,63,9,1095.2942,1117.881,203.28,11.7,10.44,STCG,27.17,153.97,1.5619,51.78,53.44,39.31,1276.1,score 39.3 < SELL_THRESHOLD 40,10.0
ADANIGREEN,Utilities,2025-09-23,2025-09-30,7,4,1165.164,1035.963,-516.8,5.04,4.3,STCG,0.0,-526.14,-11.289,73.57,73.57,69.14,1165.164,"hard_stop:SOFT_STOP - SOFT STOP override: loss -11.1% <= -10% but score 69.1>=65, RSI 50>40, no bearish pattern — REDUCE 50% instead of full exit",10.0
OLAELEC,Consumer Cyclical,2025-07-22,2025-10-07,77,200,40.9409,52.8371,2379.24,10.55,10.96,STCG,353.66,2004.07,24.4752,58.94,82.51,54.71,62.48,"trailing_stop: peak=62.48, current=52.62, trail=15%",10.0
IDEA,Communication Services,2025-09-02,2025-10-07,35,321,6.5566,8.5315,633.94,2.66,2.84,STCG,94.27,534.18,25.3807,62.09,78.68,66.2,8.47,scale_out_20: profit 29.2% AND score dropped 12.5pts (peak 78.7 -> 66.2),10.0
ASTRAL,Industrials,2025-09-09,2025-10-07,28,7,1461.46,1391.8068,-487.57,12.15,10.11,STCG,0.0,-509.82,-4.9835,58.85,58.85,39.83,1461.46,score 39.8 < SELL_THRESHOLD 40,10.0
IDEA,Communication Services,2025-09-02,2025-10-14,42,256,6.5566,8.7413,559.28,2.12,2.32,STCG,83.23,471.62,28.0977,62.09,78.68,65.81,8.73,scale_out_20: profit 33.1% AND score dropped 12.9pts (peak 78.7 -> 65.8),10.0
HEROMOTOCO,Consumer Cyclical,2025-08-19,2025-10-14,56,1,4988.984,5576.9175,587.93,5.92,5.78,STCG,86.43,489.79,9.8175,65.27,65.27,40.8,5581.5,rotation: HEROMOTOCO(40.8) -> BSE(63.0),10.0
IDEA,Communication Services,2025-09-02,2025-10-21,49,205,6.5566,9.021,505.2,1.7,1.92,STCG,75.24,426.35,31.72,62.09,78.68,64.68,8.94,scale_out_20: profit 36.4% AND score dropped 14.0pts (peak 78.7 -> 64.7),10.0
ADANIGREEN,Utilities,2025-09-23,2025-10-21,28,5,1165.164,1042.956,-611.04,6.3,5.41,STCG,0.0,-622.75,-10.6894,73.57,73.57,63.27,1165.164,hard_stop:HARD_STOP - HARD STOP: loss -11.2% <= -10% with score 63.3 (no override) — full exit,10.0
IDEA,Communication Services,2025-09-02,2025-10-28,56,164,6.5566,10.0899,579.46,1.36,1.72,STCG,86.46,489.93,45.5629,62.09,78.68,63.98,9.97,scale_out_20: profit 52.1% AND score dropped 14.7pts (peak 78.7 -> 64.0),10.0
SWIGGY,Consumer Cyclical,2025-06-24,2025-10-28,126,26,391.2909,427.2723,935.52,12.08,11.52,STCG,136.79,775.13,7.619,66.85,66.85,45.61,449.55,rotation: SWIGGY(45.6) -> GODREJPROP(60.6),10.0
WAAREEENER,Technology,2025-07-15,2025-11-04,112,3,3203.2,3417.579,643.14,10.8,10.63,STCG,93.26,528.45,5.4991,65.29,65.29,39.91,3585.5,score 39.9 < SELL_THRESHOLD 40,10.0
IDEA,Communication Services,2025-09-02,2025-11-04,63,131,6.5566,9.7203,414.44,1.08,1.32,STCG,61.81,350.23,40.7763,62.09,78.68,62.12,9.97,scale_out_20: profit 45.5% AND score dropped 16.6pts (peak 78.7 -> 62.1),10.0
OFSS,Technology,2025-10-07,2025-11-04,28,1,9099.09,8411.58,-687.51,10.8,8.72,STCG,0.0,-707.04,-7.7704,61.83,61.83,42.96,9197.0,hard_stop:HARD_STOP - HARD STOP: loss -7.6% <= -7% threshold,10.0
COCHINSHIP,Industrials,2025-10-07,2025-11-04,28,5,1854.853,1785.6126,-346.2,10.32,9.26,STCG,0.0,-365.78,-3.9441,59.43,59.43,39.82,1854.853,score 39.8 < SELL_THRESHOLD 40,10.0
TIINDIA,Industrials,2025-08-12,2025-11-11,91,3,2987.985,2988.6085,1.87,10.64,9.3,STCG,0.0,-18.07,-0.2016,56.18,64.08,38.87,3354.1001,score 38.9 < SELL_THRESHOLD 40,10.0
IDEA,Communication Services,2025-09-02,2025-11-11,70,105,6.5566,9.7502,335.33,0.87,1.06,STCG,50.01,283.39,41.1636,62.09,78.68,63.64,9.97,scale_out_20: profit 44.9% AND score dropped 15.0pts (peak 78.7 -> 63.6),10.0
ABFRL,Consumer Cyclical,2025-09-16,2025-11-11,56,123,87.8578,79.9799,-968.98,12.83,10.2,STCG,0.0,-992.02,-9.1798,68.54,70.52,58.01,93.48,hard_stop:HARD_STOP - HARD STOP: loss -8.9% <= -7% threshold,10.0
OLAELEC,Consumer Cyclical,2025-10-21,2025-11-11,21,195,53.5835,43.946,-1879.31,10.91,8.89,STCG,0.0,-1899.11,-18.1754,63.56,63.56,55.03,53.5835,hard_stop:EMERGENCY - EMERGENCY EXIT: loss -17.3% <= -15% — capital preservation override,10.0
ADANIPOWER,Utilities,2025-09-30,2025-11-18,49,69,148.148,152.9968,334.57,12.14,10.95,STCG,46.72,264.76,2.59,62.75,64.58,39.98,170.3,score 40.0 < SELL_THRESHOLD 40,10.0
IDEA,Communication Services,2025-09-02,2025-11-25,84,84,6.5566,10.01,290.09,0.7,0.87,STCG,43.28,245.24,44.5281,62.09,78.68,64.01,10.93,scale_out_20: profit 52.2% AND score dropped 14.7pts (peak 78.7 -> 64.0),10.0
GODREJPROP,Real Estate,2025-10-28,2025-11-25,28,4,2326.324,2044.3536,-1127.88,11.05,8.48,STCG,0.0,-1147.41,-12.3307,60.63,60.63,42.79,2326.324,hard_stop:HARD_STOP - HARD STOP: loss -12.0% <= -10% with score 42.8 (no override) — full exit,10.0
ADANIGREEN,Utilities,2025-11-04,2025-11-25,21,9,1111.0099,1009.4895,-913.68,11.51,9.42,STCG,0.0,-934.61,-9.347,63.88,63.88,47.49,1111.0099,hard_stop:HARD_STOP - HARD STOP: loss -9.1% <= -7% threshold,10.0
OLAELEC,Consumer Cyclical,2025-11-11,2025-11-25,14,228,44.034,40.959,-701.1,12.54,9.69,STCG,0.0,-723.33,-7.2046,55.03,55.03,47.21,44.034,hard_stop:HARD_STOP - HARD STOP: loss -7.3% <= -7% threshold,10.0
IDEA,Communication Services,2025-09-02,2025-12-02,91,67,6.5566,10.1898,243.42,0.55,0.71,STCG,36.32,205.84,46.8567,62.09,78.68,62.99,10.93,scale_out_20: profit 51.5% AND score dropped 15.7pts (peak 78.7 -> 63.0),10.0
INDUSTOWER,Communication Services,2025-11-04,2025-12-02,28,26,392.392,403.596,291.3,12.11,10.88,STCG,40.25,228.06,2.2354,58.29,58.29,45.34,410.15,rotation: INDUSTOWER(45.3) -> KPITTECH(56.1),10.0
IDEA,Communication Services,2025-09-02,2025-12-09,98,54,6.5566,10.2897,201.59,0.45,0.58,STCG,30.08,170.48,48.1504,62.09,78.68,58.92,10.93,scale_out_20: profit 56.9% AND score dropped 19.8pts (peak 78.7 -> 58.9),10.0
NATIONALUM,Basic Materials,2025-11-11,2025-12-09,28,38,258.258,266.2834,304.97,11.65,10.5,STCG,42.42,240.4,2.4496,60.69,60.69,43.62,268.35,rotation: NATIONALUM(43.6) -> M&MFIN(55.0),10.0
IDEA,Communication Services,2025-09-02,2025-12-16,105,43,6.5566,11.3786,207.35,0.36,0.51,STCG,30.97,175.51,62.2523,62.09,78.68,55.12,11.35,scale_out_20: profit 73.1% AND score dropped 23.6pts (peak 78.7 -> 55.1),10.0
TECHM,Technology,2025-11-25,2025-12-16,21,6,1502.7012,1568.43,394.37,10.7,9.76,STCG,56.09,317.82,3.525,55.69,55.69,45.68,1591.8,rotation: TECHM(45.7) -> HINDZINC(58.2),10.0
IDEA,Communication Services,2025-09-02,2025-12-23,112,35,6.5566,11.8781,186.25,0.29,0.43,STCG,27.83,157.7,68.7211,62.09,78.68,61.91,11.85,scale_out_20: profit 80.7% AND score dropped 16.8pts (peak 78.7 -> 61.9),10.0
SIEMENS,Industrials,2025-11-18,2025-12-23,35,3,3248.0448,3138.2585,-329.36,11.57,9.77,STCG,0.0,-350.69,-3.599,58.54,58.54,44.58,3310.2,rotation: SIEMENS(44.6) -> OLAELEC(63.7),10.0
IDEA,Communication Services,2025-09-02,2025-12-30,119,28,6.5566,11.9181,150.12,0.23,0.35,STCG,22.43,127.11,69.2392,62.09,78.68,58.39,11.96,scale_out_20: profit 82.4% AND score dropped 20.3pts (peak 78.7 -> 58.4),10.0
SHRIRAMFIN,Financial Services,2025-11-04,2025-12-30,56,3,793.2425,959.9891,500.24,2.83,2.99,STCG,74.16,420.26,17.6601,60.47,60.47,50.16,955.5,scale_out_20: profit 20.5% AND score dropped 10.3pts (peak 60.5 -> 50.2),10.0
HCLTECH,Technology,2025-11-25,2025-12-30,35,6,1619.9183,1629.1692,55.51,11.54,10.14,STCG,5.07,28.75,0.2958,57.1,57.1,44.43,1688.6,rotation: HCLTECH(44.4) -> RVNL(67.2),10.0
IDEA,Communication Services,2025-09-02,2026-01-06,126,22,6.5566,11.4485,107.62,0.18,0.26,STCG,16.08,91.1,63.1576,62.09,78.68,64.37,11.96,scale_out_20: profit 74.3% AND score dropped 14.3pts (peak 78.7 -> 64.4),10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-01-06,63,2,793.2425,1001.4975,416.51,1.88,2.08,STCG,61.88,350.67,22.1034,60.47,60.47,49.41,1003.35,scale_out_20: profit 26.5% AND score dropped 11.1pts (peak 60.5 -> 49.4),10.0
KPITTECH,Technology,2025-12-02,2026-01-06,35,8,1254.8536,1149.849,-840.04,11.92,9.54,STCG,0.0,-861.5,-8.5816,56.11,56.11,42.68,1254.8536,hard_stop:HARD_STOP - HARD STOP: loss -8.3% <= -7% threshold,10.0
IDEA,Communication Services,2025-09-02,2026-01-13,133,18,6.5566,11.2987,85.36,0.15,0.21,STCG,12.75,72.25,61.2176,62.09,78.68,60.1,11.96,scale_out_20: profit 71.6% AND score dropped 18.6pts (peak 78.7 -> 60.1),10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-01-13,70,2,793.2425,974.025,361.57,1.88,2.02,STCG,53.65,304.01,19.1626,60.47,60.47,49.39,1003.35,scale_out_20: profit 22.6% AND score dropped 11.1pts (peak 60.5 -> 49.4),10.0
ABFRL,Consumer Cyclical,2025-11-11,2026-01-13,63,125,80.1401,74.2357,-738.05,12.46,9.62,STCG,0.0,-760.14,-7.5881,58.01,58.01,47.75,80.1401,hard_stop:HARD_STOP - HARD STOP: loss -7.3% <= -7% threshold,10.0
RVNL,Industrials,2025-12-30,2026-01-13,14,27,370.2699,333.666,-988.31,12.9,9.34,STCG,0.0,-1010.55,-10.1083,67.22,67.22,60.8,370.2699,hard_stop:HARD_STOP - HARD STOP: loss -10.4% <= -10% with score 60.8 (no override) — full exit,10.0
SJVN,Utilities,2026-01-06,2026-01-13,7,120,87.4674,80.4495,-842.15,12.46,10.01,STCG,0.0,-864.62,-8.2376,69.3,69.3,62.79,87.4674,hard_stop:HARD_STOP - HARD STOP: loss -7.9% <= -7% threshold,10.0
IDEA,Communication Services,2025-09-02,2026-01-20,140,14,6.5566,10.5894,56.46,0.12,0.15,STCG,8.43,47.76,52.0317,62.09,78.68,50.42,11.96,scale_out_20: profit 61.5% AND score dropped 28.3pts (peak 78.7 -> 50.4),10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-01-20,77,1,793.2425,1003.995,210.75,0.94,1.04,STCG,31.32,177.45,22.3707,60.47,60.47,47.44,1010.35,scale_out_20: profit 27.4% AND score dropped 13.0pts (peak 60.5 -> 47.4),10.0
OLAELEC,Consumer Cyclical,2025-12-23,2026-01-20,28,300,34.6746,35.6943,305.91,15.45,11.11,STCG,41.9,237.45,2.2826,63.66,82.82,61.76,43.93,"trailing_stop: peak=43.93, current=35.73, trail=15%",10.0
SJVN,Utilities,2026-01-13,2026-01-20,7,126,80.6105,74.4455,-776.79,12.56,9.73,STCG,0.0,-799.08,-7.8673,62.79,62.79,55.27,80.6105,hard_stop:HARD_STOP - HARD STOP: loss -7.6% <= -7% threshold,10.0
IDEA,Communication Services,2025-09-02,2026-01-28,148,56,6.5566,9.9201,188.36,0.46,0.58,STCG,28.1,159.22,43.3639,62.09,78.68,50.24,11.96,"trailing_stop: peak=11.96, current=9.83, trail=15%",10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-01-28,85,1,793.2425,1000.998,207.76,0.94,1.04,STCG,30.87,174.91,22.0499,60.47,60.47,46.42,1010.35,scale_out_20: profit 26.2% AND score dropped 14.1pts (peak 60.5 -> 46.4),10.0
OLAELEC,Consumer Cyclical,2026-01-20,2026-01-28,8,280,35.7657,31.968,-1063.36,13.94,9.28,STCG,0.0,-1086.58,-10.8502,61.76,61.76,58.89,35.7657,hard_stop:HARD_STOP - HARD STOP: loss -11.8% <= -10% with score 58.9 (no override) — full exit,10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-02-03,91,1,793.2425,1011.987,218.74,0.94,1.05,STCG,32.51,184.24,23.2262,60.47,60.47,48.28,1010.35,scale_out_20: profit 21.3% AND score dropped 12.2pts (peak 60.5 -> 48.3),10.0
PERSISTENT,Technology,2025-11-25,2026-02-03,70,1,6427.9215,6393.6,-34.32,7.63,6.63,STCG,0.0,-48.58,-0.7558,56.63,56.63,37.76,6563.5,score 37.8 < SELL_THRESHOLD 40,10.0
HINDZINC,Basic Materials,2025-12-16,2026-02-03,49,17,564.564,635.2641,1201.9,11.39,11.2,STCG,176.9,1002.41,10.4444,58.24,58.24,57.8,727.2,"trailing_stop: peak=727.20, current=610.10, trail=15%",10.0
TATAELXSI,Technology,2026-01-13,2026-02-10,28,1,5749.744,5254.74,-495.0,7.0,5.45,STCG,0.0,-507.46,-8.8257,61.63,61.63,40.39,5749.744,hard_stop:HARD_STOP - HARD STOP: loss -9.0% <= -7% threshold,10.0
RVNL,Industrials,2026-01-13,2026-02-17,35,30,334.334,308.6411,-770.79,13.43,9.6,STCG,0.0,-793.82,-7.9144,60.8,60.8,44.65,334.334,hard_stop:HARD_STOP - HARD STOP: loss -7.4% <= -7% threshold,10.0
OLAELEC,Consumer Cyclical,2026-01-28,2026-02-17,20,313,32.032,28.6613,-1055.03,14.94,9.3,STCG,0.0,-1079.27,-10.7647,58.89,58.89,55.79,32.032,hard_stop:HARD_STOP - HARD STOP: loss -10.0% <= -7% threshold,10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-02-24,112,1,793.2425,1063.6353,270.39,0.94,1.1,STCG,40.25,228.1,28.7548,60.47,60.47,50.3,1085.4,scale_out_20: profit 34.2% AND score dropped 10.2pts (peak 60.5 -> 50.3),10.0
NATIONALUM,Basic Materials,2026-01-20,2026-02-24,35,27,367.8675,339.0606,-777.79,9.74,9.5,STCG,0.0,-797.02,-8.0244,59.33,67.35,53.67,384.6,hard_stop:HARD_STOP - HARD STOP: loss -7.9% <= -7% threshold,10.0
ABFRL,Consumer Cyclical,2026-02-10,2026-03-03,21,133,74.8748,64.5354,-1375.14,12.76,8.9,STCG,0.0,-1396.8,-14.0264,70.62,70.62,57.8,74.8748,hard_stop:HARD_STOP - HARD STOP: loss -11.9% <= -10% with score 57.8 (no override) — full exit,10.0
WAAREEENER,Technology,2026-02-17,2026-03-03,14,3,3117.0138,2597.4,-1558.84,10.88,8.08,STCG,0.0,-1577.8,-16.873,64.46,64.46,55.16,3117.0138,hard_stop:EMERGENCY - EMERGENCY EXIT: loss -15.2% <= -15% — capital preservation override,10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-03-10,126,1,793.2425,1008.99,215.75,0.94,1.05,STCG,32.06,181.7,22.9054,60.47,60.47,49.35,1085.4,scale_out_20: profit 24.5% AND score dropped 11.1pts (peak 60.5 -> 49.3),10.0
M&MFIN,Financial Services,2025-12-09,2026-03-10,91,28,351.2509,350.9987,-7.06,11.68,10.19,STCG,0.0,-28.93,-0.2942,54.99,56.72,41.36,394.3,rotation: M&MFIN(41.4) -> NATIONALUM(58.7),10.0
SHRIRAMFIN,Financial Services,2025-11-04,2026-03-17,133,1,793.2425,998.9001,205.66,0.94,1.04,STCG,30.55,173.13,21.8253,60.47,60.47,48.06,1085.4,scale_out_20: profit 25.1% AND score dropped 12.4pts (peak 60.5 -> 48.1),10.0
SONACOMS,Consumer Cyclical,2026-01-28,2026-03-17,48,20,489.9895,492.507,50.35,11.95,10.22,STCG,4.23,23.95,0.2444,59.64,59.64,37.78,536.05,score 37.8 < SELL_THRESHOLD 40,10.0
OIL,Energy,2026-02-03,2026-03-17,42,19,495.495,459.8397,-677.45,11.03,9.06,STCG,0.0,-697.55,-7.4094,61.47,61.47,36.74,495.495,hard_stop:HARD_STOP - HARD STOP: loss -7.1% <= -7% threshold,10.0
GODREJPROP,Real Estate,2026-03-03,2026-03-17,14,5,1699.698,1554.444,-726.27,11.74,8.06,STCG,0.0,-746.07,-8.7789,57.37,57.37,45.06,1699.698,hard_stop:HARD_STOP - HARD STOP: loss -8.2% <= -7% threshold,10.0
VEDL,Basic Materials,2026-02-03,2026-03-24,49,14,695.695,663.336,-453.03,11.56,9.63,STCG,0.0,-474.22,-4.8689,63.61,63.61,44.88,723.35,hard_stop:HARD_STOP - HARD STOP: loss -7.2% <= -7% threshold,10.0
KALYANKJIL,Consumer Cyclical,2026-03-03,2026-03-24,21,23,395.2449,374.625,-474.26,10.79,8.94,STCG,0.0,-493.99,-5.434,59.74,59.74,47.48,395.2449,hard_stop:HARD_STOP - HARD STOP: loss -8.2% <= -7% threshold,10.0
NATIONALUM,Basic Materials,2026-03-10,2026-03-24,14,23,390.39,358.1914,-740.57,8.91,8.55,STCG,0.0,-758.03,-8.4422,58.68,58.68,51.87,390.39,hard_stop:HARD_STOP - HARD STOP: loss -10.4% <= -10% with score 51.9 (no override) — full exit,10.0
BANDHANBNK,Financial Services,2026-03-17,2026-03-24,7,55,163.163,151.4983,-641.56,10.65,8.64,STCG,0.0,-660.86,-7.3641,58.02,58.02,48.68,163.163,hard_stop:HARD_STOP - HARD STOP: loss -9.1% <= -7% threshold,10.0
MAZDOCK,Industrials,2026-03-24,2026-03-31,7,3,2262.26,2147.85,-343.23,8.06,6.68,STCG,0.0,-357.97,-5.2745,56.23,57.82,57.82,2262.26,hard_stop:HARD_STOP - HARD STOP: loss -8.7% <= -7% threshold,10.0
