symbol,analysis_date,entry_price,overall_score,recommendation,momentum_score,momentum_flags,breakout_score,breakout_patterns,undervaluation_score,fundamental_score,technical_score,profit_action,actual_return,max_drawdown,volatility,sharpe_ratio,holding_days
HINDUNILVR,2025-06-07,2368.294677734375,43.3939698982635,🟢 BUY (DIVERSIFIES),0,0,0,0,46.2,52.0,47.0,HOLD & MONITOR,12.421614930452161,-4.521570011704007,20.48588606023015,1.396569984185476,60
HINDUNILVR,2025-07-07,2410.39990234375,43.3939698982635,🟢 BUY (DIVERSIFIES),0,0,0,0,46.2,52.0,47.0,HOLD & MONITOR,5.997408907444406,-7.230936204822062,20.111306265220623,0.634719868783181,60
HINDUNILVR,2025-08-06,2535.60009765625,43.3939698982635,🟢 BUY (DIVERSIFIES),0,0,0,0,46.2,52.0,47.0,HOLD & MONITOR,-2.284011916583913,-8.6384939916891,17.825030286088715,-0.43148141370774906,59
LICHSGFIN,2025-05-08,567.2112426757812,83.59875551175813,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,96.0,95.0,50.0,HOLD & MONITOR,1.9660692975804492,-8.17861056924003,23.72165945222615,0.11896227759972688,60
LICHSGFIN,2025-06-07,611.3833618164062,83.59875551175813,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,96.0,95.0,50.0,HOLD & MONITOR,-8.289140932687989,-12.731845729351987,22.391808020466446,-1.0035765195802482,60
LICHSGFIN,2025-07-07,597.2816772460938,83.59875551175813,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,96.0,95.0,50.0,HOLD & MONITOR,-2.9389942541447125,-12.731845729351987,21.039785201412368,-0.4408823208391859,60
LICHSGFIN,2025-08-06,566.1302490234375,83.59875551175813,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,96.0,95.0,50.0,HOLD & MONITOR,1.2596067010934753,-5.512476657808749,18.299408864939316,0.061352592102756245,59
MOTILALOFS,2025-05-08,682.1500244140625,54.30892215346523,🟢 BUY (DIVERSIFIES),0,0,0,0,57.8,50.0,50.0,HOLD & MONITOR,34.02971658657505,-8.604679799002636,38.95828236222381,2.1023794114680716,60
MOTILALOFS,2025-06-07,893.7000122070312,54.30892215346523,🟢 BUY (DIVERSIFIES),0,0,0,0,57.8,50.0,50.0,HOLD & MONITOR,0.2731265899130081,-10.721167634161025,33.6121159112021,-0.040270044333477105,60
MOTILALOFS,2025-07-07,930.0999755859375,54.30892215346523,🟢 BUY (DIVERSIFIES),0,0,0,0,57.8,50.0,50.0,HOLD & MONITOR,-2.120487224629956,-10.721167634161025,29.61284171043918,-0.2450717074447109,60
MOTILALOFS,2025-08-06,924.75,54.30892215346523,🟢 BUY (DIVERSIFIES),0,0,0,0,57.8,50.0,50.0,HOLD & MONITOR,9.92591390637973,-10.721167634161025,36.61142437745005,0.6194251693558932,59
MUTHOOTFIN,2025-05-08,2221.89990234375,81.96182282187596,🟢 STRONG BUY (UNDERVALUED) (ML: 70%),0,0,0,0,73.2,100.0,50.0,HOLD & MONITOR,17.16451087233842,-10.142039960892557,30.324463707245215,1.329225440391566,60
MUTHOOTFIN,2025-06-07,2539.89990234375,81.96182282187596,🟢 STRONG BUY (UNDERVALUED) (ML: 70%),0,0,0,0,73.2,100.0,50.0,HOLD & MONITOR,9.006891886129665,-6.695170916589219,26.435255939733032,0.7636680055127002,60
MUTHOOTFIN,2025-07-07,2660.60009765625,81.96182282187596,🟢 STRONG BUY (UNDERVALUED) (ML: 70%),0,0,0,0,73.2,100.0,50.0,HOLD & MONITOR,18.669331347874955,-6.695170916589219,28.549715864381618,1.541857733447286,60
MUTHOOTFIN,2025-08-06,2624.699951171875,81.96182282187596,🟢 STRONG BUY (UNDERVALUED) (ML: 70%),0,0,0,0,73.2,100.0,50.0,HOLD & MONITOR,21.103772086496907,-5.656023321524966,30.08860851480497,1.677718949857267,59
NMDC,2025-05-08,62.91110610961914,81.09309474304553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,89.2,100.0,60.0,HOLD & MONITOR,10.110428736211148,-9.807615251317864,26.35208378567105,0.8693645774996157,60
NMDC,2025-06-07,72.98043823242188,81.09309474304553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,89.2,100.0,60.0,HOLD & MONITOR,1.342467749405465,-9.807615251317864,23.912036312127622,0.0536928735457639,60
NMDC,2025-07-07,67.34910583496094,81.09309474304553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,89.2,100.0,60.0,HOLD & MONITOR,13.082427328344274,-4.507835143712937,20.976493103115125,1.4416055390619302,60
NMDC,2025-08-06,70.86991882324219,81.09309474304553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,89.2,100.0,60.0,HOLD & MONITOR,7.6652205252113985,-5.850254355096406,22.26525644193223,0.7659968076402878,59
NESTLEIND,2025-05-08,1165.4498291015625,46.92927782497645,🟢 BUY (DIVERSIFIES),30,1,0,0,49.7,37.0,43.0,HOLD & MONITOR,-2.9349523740642818,-10.06633247003042,20.70556206338991,-0.4475174467951368,60
NESTLEIND,2025-06-07,1202.5936279296875,46.92927782497645,🟢 BUY (DIVERSIFIES),30,1,0,0,49.7,37.0,43.0,HOLD & MONITOR,-1.3059380179072644,-11.882230737862333,23.202430008894382,-0.22619319472475963,60
NESTLEIND,2025-07-07,1211.050048828125,46.92927782497645,🟢 BUY (DIVERSIFIES),30,1,0,0,49.7,37.0,43.0,HOLD & MONITOR,-3.5195771931309032,-11.882230737862333,22.799781260554408,-0.46965552090719287,60
NESTLEIND,2025-08-06,1116.6500244140625,46.92927782497645,🟢 BUY (DIVERSIFIES),30,1,0,0,49.7,37.0,43.0,HOLD & MONITOR,13.371511305351449,-5.594695781154976,22.28679091704517,1.402091466038201,59
PFC,2025-05-08,384.92535400390625,77.61016766416655,🟡 HOLD,0,0,0,0,92.7,75.0,85.0,HOLD & MONITOR,6.758594311300421,-9.077693010053956,27.920092428510902,0.5244418487537025,60
PFC,2025-06-07,425.06488037109375,77.61016766416655,🟡 HOLD,0,0,0,0,92.7,75.0,85.0,HOLD & MONITOR,-7.334446957122568,-11.102605458932967,23.42118802339005,-0.8589314924924702,60
PFC,2025-07-07,407.84442138671875,77.61016766416655,🟡 HOLD,0,0,0,0,92.7,75.0,85.0,HOLD & MONITOR,-1.1826559924141495,-11.102605458932967,20.273668708012263,-0.24387119790224168,60
PFC,2025-08-06,412.0566711425781,77.61016766416655,🟡 HOLD,0,0,0,0,92.7,75.0,85.0,HOLD & MONITOR,-0.472983707326696,-8.523558032242,19.927048873396885,-0.15991726312434446,59
RECLTD,2025-05-08,380.47210693359375,84.43477072255996,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,93.6,100.0,75.0,HOLD & MONITOR,2.8497090807134025,-9.983581222436442,27.513162545631907,0.18178311562422156,60
RECLTD,2025-06-07,413.2447204589844,84.43477072255996,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,93.6,100.0,75.0,HOLD & MONITOR,-11.441315902246242,-15.72718642494078,20.278195737489508,-1.491579827664267,60
RECLTD,2025-07-07,379.6964416503906,84.43477072255996,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,93.6,100.0,75.0,HOLD & MONITOR,-2.6628652137182107,-11.949588245445202,18.881720276938097,-0.45520286805649957,60
RECLTD,2025-08-06,382.009765625,84.43477072255996,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),15,0,0,0,93.6,100.0,75.0,HOLD & MONITOR,0.4119632665077234,-9.019782027422876,20.31601192451849,-0.04851295418258283,59
WIPRO,2025-05-08,236.9100799560547,65.49912738450553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,76.8,83.0,60.0,HOLD & MONITOR,4.617151217101148,-6.245526197527165,22.160778205599804,0.42240037031807,60
WIPRO,2025-06-07,246.44256591796875,65.49912738450553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,76.8,83.0,60.0,HOLD & MONITOR,-0.15743893792754682,-9.738191811760368,18.931737728993596,-0.12759135422001747,60
WIPRO,2025-07-07,262.5850524902344,65.49912738450553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,76.8,83.0,60.0,HOLD & MONITOR,-8.84043462280356,-10.85217204655964,21.508548018330114,-1.108007213597868,60
WIPRO,2025-08-06,239.9600067138672,65.49912738450553,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,76.8,83.0,60.0,HOLD & MONITOR,-0.7510759612117464,-8.24348782919563,20.655197588175938,-0.1877670562893706,59
YESBANK,2025-05-08,18.229999542236328,73.76380041345689,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,67.2,80.0,58.0,HOLD & MONITOR,-5.494507274315027,-18.728524406155458,32.94902589666279,-0.47282406979887825,60
YESBANK,2025-06-07,21.020000457763672,73.76380041345689,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,67.2,80.0,58.0,HOLD & MONITOR,-2.3043665098147876,-10.993754280202976,20.54521728122034,-0.37530862107878804,60
YESBANK,2025-07-07,20.0,73.76380041345689,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,67.2,80.0,58.0,HOLD & MONITOR,8.80000114440918,-9.384155693352023,20.6061575936812,0.9549318058037792,60
YESBANK,2025-08-06,18.729999542236328,73.76380041345689,🟢 STRONG BUY (UNDERVALUED) (DIVERSIFIES),0,0,0,0,67.2,80.0,58.0,HOLD & MONITOR,22.37612548301037,-7.490641252496996,26.354907408852945,2.0354803765621288,59
