date,universe_n,held_pre,bought,sold,cash_pct
2021-06-02,10,0,10,0,2.7329069309407514
2021-07-01,10,7,2,0,11.421657113832627
2021-08-02,10,3,7,0,0.3291707403692791
2021-09-01,10,2,8,0,2.47979920838477
2021-10-01,10,4,6,0,1.517146862819103
2021-11-01,10,5,5,0,0.14053051396418664
2021-12-01,10,0,10,0,1.5882993104383574
2022-01-03,10,0,10,0,2.171121688526216
2022-02-01,10,2,7,0,13.336121864087913
2022-03-02,10,1,9,0,0.19063497078295213
2022-04-01,10,0,10,0,4.427866303753106
2022-05-02,10,5,5,0,1.4241930376098593
2022-06-01,10,5,5,0,0.9244204286405808
2022-07-01,10,3,7,0,0.3378098042881582
2022-08-01,10,1,9,0,0.605079047813232
2022-09-01,10,6,4,0,0.08709626636938639
2022-10-03,10,1,9,0,0.6185995808047936
2022-11-01,10,1,9,0,0.1960374392852136
2022-12-01,10,3,7,0,3.216498454561508
2023-01-02,10,2,7,0,10.984200880708885
2023-02-01,10,1,9,1,0.8641133140676309
2023-03-01,10,2,8,0,1.5635284284106938
2023-04-03,10,5,5,0,1.777115942395342
2023-05-02,10,4,6,0,1.6978223359379585
2023-06-01,10,4,5,0,10.388392947555982
2023-07-03,10,5,4,0,9.872301213283983
2023-08-01,10,5,5,0,0.07649305776786977
2023-09-01,10,4,6,0,0.10175608224260908
2023-10-03,10,6,4,0,0.08472320065128003
2023-11-01,10,2,7,0,11.584738750520822
2023-12-01,10,2,8,0,2.039638911988501
2024-01-01,10,6,4,0,4.313880366110983
2024-02-01,10,4,6,0,3.0372755383487915
2024-03-01,10,8,1,0,12.60257103179713
2024-04-01,10,6,3,0,11.556546273468003
2024-05-02,10,6,3,0,11.019257690648312
2024-06-03,10,5,4,0,6.836251238983039
2024-07-01,10,2,8,0,1.271063978333486
2024-08-01,10,8,2,0,0.6945321391580597
2024-09-02,10,7,2,0,6.1077619891621175
2024-10-01,10,7,2,0,5.670097695442061
2024-11-01,10,0,10,0,2.2982368709017953
2024-12-02,10,2,7,0,10.416323266305403
2025-01-01,10,7,3,0,0.09535796264908085
2025-02-01,10,2,8,0,0.4070600213644973
2025-03-03,8,1,7,0,19.361802161916295
2025-04-01,10,2,8,0,1.8685041911116227
2025-05-02,10,4,6,0,2.5608624261968966
2025-06-02,10,4,6,0,1.1731565150792904
2025-07-01,10,7,3,0,1.212535752264533
2025-08-01,10,0,10,0,1.8538278845741658
2025-09-01,10,4,6,0,1.8437670150431476
2025-10-01,10,2,8,0,1.2035447731424413
2025-11-03,10,5,5,0,0.8614812518278786
2025-12-01,10,2,8,0,1.3062497985721475
2026-01-01,10,6,2,0,18.411738354764836
2026-02-02,10,2,6,0,19.404919532011892
2026-03-02,10,4,6,0,2.371135576301162
2026-04-01,10,1,9,0,0.39629831926640174
2026-05-01,10,3,7,0,2.8695132926565545
2026-06-01,10,4,6,0,1.4814269193743619
