date,universe_n,held_pre,bought,sold,cash_pct
2026-03-17,205,0,3,0,74.19006170349158
2026-03-23,205,1,2,2,72.30536456440126
2026-03-30,206,3,0,0,72.12197562789926
2026-04-06,206,2,1,0,70.8831990135338
2026-04-15,204,3,0,0,71.00438312974316
2026-04-21,204,3,0,0,70.66184277918246
2026-04-28,204,3,0,0,70.1110906949246
2026-05-07,203,3,0,0,69.8442331952193
