,equity,benchmark,drawdown_pct
2025-06-02,99924.34297111815,100000.0,0.0
2025-06-03,99106.08030151366,99295.61666197416,-0.8188822115557937
2025-06-04,99157.49049591064,99609.97713217624,-0.767433092283798
2025-06-05,99244.49965118407,100138.77629525134,-0.6803580586269953
2025-06-06,100195.23995422362,101158.94247753381,0.0
2025-06-09,100714.2960125244,101564.12943319422,0.0
2025-06-10,100454.34616053465,101568.38075120158,-0.2581062096263076
2025-06-11,99829.39614069823,101718.6861783725,-0.8786238963693238
2025-06-12,97640.89564641113,100694.26867808269,-3.0516028883636137
2025-06-13,97115.29414589843,100008.09172795452,-3.5734766652972594
2025-06-16,98355.66210319824,100930.14570878836,-2.341905769795438
2025-06-17,96989.67718598632,100553.47735292079,-3.6982027120309735
2025-06-18,96962.84849641113,100386.18245787658,-3.7248411244881874
2025-06-19,96057.77123176269,100310.11705427282,-4.623499309554468
2025-06-20,96891.30152045898,101601.35612303187,-3.7958806678150325
2025-06-23,96821.4746008789,101032.91223422643,-3.8652123539258176
2025-06-24,96176.7027701416,101326.0319185479,-4.5054112693381
2025-06-25,96649.621288208,102136.82464000699,-4.035846831328627
2025-06-26,96695.10169592284,103367.77875508922,-3.99068898431435
2025-06-27,96470.4009970703,103727.0546371014,-4.213796038376061
2025-06-30,96546.74871782225,103238.51656184693,-4.137989798572283
2025-07-01,96587.40802192382,103338.65169528418,-4.0976188624575975
2025-07-02,96349.36950874023,102980.99573927853,-4.3339691350683385
2025-07-03,96212.57917213134,102786.3912623878,-4.469789313558071
2025-07-04,96796.28965186767,103011.74272509011,-3.8902186837204367
2025-07-07,96726.23204721679,103012.95964511452,-3.9597794188142577
2025-07-08,96857.9821769165,103260.56335969176,-3.8289637005736954
2025-07-09,96827.44174112548,103072.83369073115,-3.859287534428646
2025-07-10,96417.75358753662,102583.89260949455,-4.266070056681414
2025-07-11,95806.55568104248,101752.87056814914,-4.87293316419708
2025-07-14,95663.784794458,101479.57719773188,-5.014691476807165
2025-07-15,96482.37302077636,101938.78275915123,-4.201908923855036
2025-07-16,96032.2268911621,102004.52804878175,-4.648862482025439
2025-07-17,96444.98601591797,101597.50781100662,-4.239030768854823
2025-07-18,95806.14753782959,101018.75171030604,-4.8733384127358175
2025-07-21,95260.88351292723,101513.55613347843,-5.414735261535264
2025-07-22,94432.20426793212,101392.99412820284,-6.237537264631299
2025-07-23,94325.8435272705,102036.28650058765,-6.343143663000395
2025-07-24,93827.38390202635,101397.84600414432,-6.8380680629903985
2025-07-25,92606.92445988768,100487.12360327807,-8.04987164049532
2025-07-28,92339.41422124022,99855.56581684295,-8.315484616248236
2025-07-29,93395.16316075438,100422.79278562395,-7.267223365052211
2025-07-30,93355.59349675292,100560.15460889888,-7.306512389121389
2025-07-31,93291.11379094237,100209.37346082335,-7.370534785507421
2025-08-01,92088.23701638183,99388.063073439,-8.564880396989395
2025-08-04,92611.52046220703,100024.88364387579,-8.045308234403725
2025-08-05,92108.07936113281,99728.72956157137,-8.545178780102237
2025-08-06,90966.52870195312,99423.86738922216,-9.67863321941811
2025-08-07,91479.00985734863,99512.67884476992,-9.169786734176554
2025-08-08,89973.60861862791,98570.60099807987,-10.66451121552875
2025-08-11,90057.17070605468,99467.77133503792,-10.5815417755037
2025-08-12,89584.41367924804,99072.69113724258,-11.050945867597871
2025-08-13,89980.57441533203,99606.53972821118,-10.65759482234535
2025-08-14,89966.33795698242,99654.89254398632,-10.671730311459871
2025-08-18,90775.27826105956,100648.75270833848,-9.868527254788994
2025-08-19,91440.79846369628,101068.3135440275,-9.20772712115756
2025-08-20,91501.21948420409,101351.12101645378,-9.147734624660043
2025-08-21,91240.7685869873,101485.44053966769,-9.406338325950292
2025-08-22,91082.72914301757,100621.04012050985,-9.563256906754425
2025-08-25,91501.44810664062,101016.12031830518,-9.147507623682449
2025-08-26,90666.00793635253,99981.5960601503,-9.97702260156027
2025-08-28,89854.35930048827,99127.31030093563,-10.782914781716425
2025-08-29,89614.14994227294,98827.71091258808,-11.021420503074452
2025-09-01,90886.12779414062,99629.60589412844,-9.758463899863424
2025-09-02,91195.67828547362,99445.716635115,-9.451108833513644
2025-09-03,91835.50818049315,99993.7336520821,-8.815816804127907
2025-09-04,90771.17799555663,100071.61653364441,-9.872598439978454
2025-09-05,90555.15854060058,100098.72066146084,-10.087085820130714
2025-09-08,92254.44804560546,100228.79676874545,-8.399848186266334
2025-09-09,91747.78862177733,100614.97132454395,-8.902914229407932
2025-09-10,91614.18812739257,101037.76411016793,-9.0355671889919
2025-09-11,91707.0990770996,101168.85168344688,-8.943315191623547
2025-09-12,91438.91839777831,101607.8279249799,-9.20959385308382
2025-09-15,91765.00920283202,101426.57005796727,-8.885815781882133
2025-09-16,92472.75926386718,102113.96392811985,-8.183085296681558
2025-09-17,92469.07037531737,102482.74601006297,-8.186748022526702
2025-09-18,93130.33845698241,102860.42583192485,-7.530169852548918
2025-09-19,92745.24844538573,102469.80240616697,-7.912528690214615
2025-09-22,92412.76819025878,101965.27842695544,-8.242650895592096
2025-09-23,92991.56942927245,101832.37337571797,-7.66795468866861
2025-09-24,92482.31952082519,101376.81067229378,-8.173592843935007
2025-09-25,91437.81053237304,100704.99179803804,-9.210693861175157
2025-09-26,90428.19024733886,99749.55943939181,-10.21315361615237
2025-09-29,90544.31245024414,99669.45607388885,-10.097854986759348
2025-09-30,90817.7325552246,99573.16135039876,-9.826374059219056
2025-10-01,91341.26179106445,100484.29465932523,-9.306557849835306
2025-10-03,91711.10213835449,100718.74931597637,-8.939340521280425
2025-10-06,92205.74219877929,101460.76234982199,-8.448208596609785
2025-10-07,93015.46184904785,101584.76966114072,-7.644231721104577
2025-10-08,92678.41219694824,101333.31763453821,-7.978890915920078
2025-10-09,93109.88291533203,101882.14066346954,-7.5504803173590425
2025-10-10,93362.02230437011,102301.08513706826,-7.300129176537151
2025-10-13,93508.04168303222,102066.425026387,-7.155145411130148
2025-10-14,93084.53280241699,101735.27264026368,-7.575650639665499
2025-10-15,94273.3221243164,102455.64188224656,-6.395292568402633
2025-10-16,94799.53266508789,103514.64677829512,-5.8728140707064895
2025-10-17,93990.69114287109,104018.55439541636,-6.6759190461076034
2025-10-20,95841.22242338867,104557.87122441673,-4.838512288791397
2025-10-21,95891.93287260742,104660.83530180683,-4.788161493297127
2025-10-23,96417.0324972412,104753.08416131965,-4.266786032788039
2025-10-24,95740.1316946289,104363.6697535081,-4.938886051764624
2025-10-27,96905.52241118164,105055.10948763795,-3.7817606359171863
2025-10-28,96692.36301787109,104934.3341262542,-3.9934082388394576
2025-10-29,96846.44118864746,105410.53705762488,-3.8404228366903825
2025-10-30,97284.61169035644,104698.2595435965,-3.405359971678157
2025-10-31,97157.55201323242,104068.11622913783,-3.531518503440345
2025-11-03,97808.97213347167,104235.00811819993,-2.88471845019046
2025-11-04,97443.1925161621,103564.61161799869,-3.2479038486805445
2025-11-06,96496.84078581542,103208.77313995158,-4.18754376854753
2025-11-07,97321.37269194335,103138.38142840966,-3.368859690146786
2025-11-10,97394.80157072753,103470.33982649722,-3.295951591007562
2025-11-11,97532.12226469726,103958.26944173951,-3.1596048166105617
2025-11-12,97206.03100187988,104689.97026368997,-3.483383342329327
2025-11-13,98590.62258513183,104703.52232759818,-2.1086116981133274
2025-11-14,97768.6520651123,104828.54110491122,-2.9247525565246346
2025-11-17,98639.68159086914,105246.87711849774,-2.059900633567724
2025-11-18,98392.1326711914,104828.54110491122,-2.305693862015601
2025-11-19,98137.55321867675,105405.4797276533,-2.558467760651595
2025-11-20,97960.26229460449,105969.87775248148,-2.734501284283841
2025-11-21,97214.69202788085,105468.19061930088,-3.4747837429239925
2025-11-24,97482.32274992675,105028.60591775565,-3.2090511382770637
2025-11-25,98224.92666447753,104726.38303948534,-2.471713993549929
2025-11-26,99128.26632512207,106023.0824441981,-1.5747810888784852
2025-11-27,99926.56684697265,106064.55254996502,-0.782142353905535
2025-11-28,100081.70557988281,106013.56834218907,-0.6281039114476084
2025-12-01,100146.98206125488,105903.52400283873,-0.5632903904714492
2025-12-02,99820.43202768554,105322.73706807142,-0.8875244332023136
2025-12-03,99990.55283151855,105135.82131315311,-0.718610177164769
2025-12-04,99875.85199533691,105329.01131806742,-0.8324975205935226
2025-12-05,100305.9524592041,105946.81158656423,-0.40544745829282913
2025-12-08,98828.99202524414,105032.857235763,-1.8719328456069606
2025-12-09,99497.34198557129,104543.7107004963,-1.2083230237758702
2025-12-10,99617.55328928222,104213.36432633716,-1.088964294707273
2025-12-11,99858.34271799316,104782.01366917271,-0.8498826168876761
2025-12-12,100986.60318552246,105382.41356173606,0.0
2025-12-15,101099.52245126953,105302.91865624531,0.0
2025-12-16,100971.0319727539,104626.4454580001,-0.12709306176748036
2025-12-17,100210.26129709472,104458.34455099168,-0.879589866117747
2025-12-18,100492.323415625,104446.20695905988,-0.6005953548763876
2025-12-19,101523.55266367187,105056.52395961438,0.0
2025-12-22,102191.5328119873,105889.97193893052,0.0
2025-12-23,102603.65173898925,105909.18979282254,0.0
2025-12-24,102694.95165048828,105767.37909958822,0.0
