,equity,benchmark,drawdown_pct
2025-06-02,994413.9268833009,1000000.0,0.0
2025-06-03,990477.0388828126,992956.1666197415,-0.39590032822923726
2025-06-04,994148.8272739259,996099.7713217625,-0.026658879386964873
2025-06-05,995686.4407382814,1001387.7629525134,0.0
2025-06-06,1000008.7298007814,1011589.424775338,0.0
2025-06-09,1006211.8308750001,1015641.2943319422,0.0
2025-06-10,1008726.3908725587,1015683.8075120158,0.0
2025-06-11,1007877.2359653321,1017186.861783725,-0.0841808953260359
2025-06-12,1000769.1292148439,1006942.6867808269,-0.788842418490876
2025-06-13,998939.9824863282,1000080.9172795453,-0.9701747148466167
2025-06-16,1012522.086307129,1009301.4570878835,0.0
2025-06-17,1011210.8879428712,1005534.7735292079,-0.12949824818537792
2025-06-18,1006361.3383823243,1003861.8245787658,-0.6084556582142464
2025-06-19,1002417.5850253907,1003101.1705427282,-0.9979536662347188
2025-06-20,1012871.185916504,1016013.5612303187,0.0
2025-06-23,1008474.5963779298,1010329.1223422644,-0.43407193330274874
2025-06-24,1013819.1402622071,1013260.319185479,0.0
2025-06-25,1026730.9360996095,1021368.2464000699,0.0
2025-06-26,1037542.2867465821,1033677.7875508922,0.0
2025-06-27,1043077.5875278321,1037270.5463710141,0.0
2025-06-30,1040338.3232456056,1032385.1656184692,-0.26261366507920325
2025-07-01,1037450.9344285157,1033386.5169528418,-0.5394280508559279
2025-07-02,1027085.7295334962,1029809.9573927852,-1.5331417514432233
2025-07-03,1025325.0757859376,1027863.912623878,-1.701935882254857
2025-07-04,1030862.6174119142,1030117.427250901,-1.1710509613065634
2025-07-07,1033721.1814377931,1030129.5964511452,-0.8970000124549182
2025-07-08,1033160.2807419923,1032605.6335969176,-0.9507736437271763
2025-07-09,1030819.6147874024,1030728.3369073115,-1.1751736291719106
2025-07-10,1022909.1749070314,1025838.9260949454,-1.933548650834438
2025-07-11,1010364.7288621095,1017528.7056814914,-3.13618651736679
2025-07-14,1011644.1725876954,1014795.7719773188,-3.0135260613389447
2025-07-15,1016853.8781541017,1019387.8275915122,-2.514070831095372
2025-07-16,1012064.28177959,1020045.2804878175,-2.973250132019989
2025-07-17,1011991.2262375978,1015975.0781100662,-2.9802539774544723
2025-07-18,1007903.4256394532,1010187.5171030603,-3.3721520152440565
2025-07-21,1008653.8207200196,1015135.5613347844,-3.300211529748165
2025-07-22,1005306.6188157228,1013929.9412820284,-3.621108263061168
2025-07-23,1016557.7244675782,1020362.8650058765,-2.5424631280888565
