,equity,benchmark,drawdown_pct
2026-03-17,99512.4795,100000.0,0.0
2026-03-18,101130.9989,100833.93043752089,0.0
2026-03-19,100012.92440000002,97544.64905058156,-1.1055705096965962
2026-03-20,98700.20889555663,98021.08725446014,-2.4036052554439635
2026-03-23,95796.8797,95468.83853289534,-5.274465058210753
2026-03-24,97238.05219999999,97164.04845004564,-3.849409916191404
2026-03-25,98547.03120000001,98835.08154892981,-2.5550698876761424
2026-03-26,98547.03120000001,98835.08154892981,-2.5550698876761424
2026-03-27,97757.28987109986,96770.5104770768,-3.3359791415054962
2026-03-30,96371.9314,94700.21615019742,-4.705844451023222
2026-03-31,96633.16510000001,94700.21615019742,-4.447532259072739
2026-04-01,98036.36789459229,96175.97112497743,-3.060022188120326
2026-04-02,97088.6763,96318.87856669154,-3.9971152702616086
2026-04-06,98879.5566,97400.8885042832,-2.226263286716146
2026-04-07,99503.00960000002,98059.8910891901,-1.6097826756460432
2026-04-08,102105.45411022339,101764.96571140763,0.0
2026-04-09,102136.53180000001,100822.47564489943,0.0
2026-04-10,103301.2818,101990.78166660028,0.0
2026-04-13,103132.88744988403,101108.93656869244,-0.16301283699653446
2026-04-15,105118.3341,102757.07664747127,0.0
2026-04-16,105974.327,102610.55800576948,0.0
2026-04-17,107091.35871495362,103275.49919249096,0.0
2026-04-18,107084.8853,103275.49919249096,-0.006044759382362042
2026-04-20,106849.73065000611,103323.41385287789,-0.22562797582076355
2026-04-21,106831.86170000001,104221.3768296298,-0.24231368251131924
2026-04-22,106788.2216,103379.6027994751,-0.2830640292467268
2026-04-23,106554.50917446292,102510.05731620421,-0.5013005222201383
2026-04-24,105913.82947088015,101343.44093853432,-1.099555798155205
2026-04-25,105927.86410000004,101343.44093853432,-1.0864505118946766
2026-04-27,106688.71820916752,102169.31243663316,-0.3759785202257171
2026-04-28,106302.05430000005,101757.96694078931,-0.7370383795899604
2026-04-29,107110.67420000004,102529.56276567893,0.0
2026-04-30,106583.11062785647,101765.8188159919,-0.4925406137940014
2026-05-04,106877.76016080935,102282.12102340412,-0.21745175345996293
2026-05-05,106955.41247645878,101915.30261731659,-0.14495448254890908
2026-05-06,108174.3441563477,103179.65330657952,0.0
2026-05-07,108176.35410000006,103161.42337269681,0.0
2026-05-08,108176.35410000006,102523.20175285659,0.0
