,equity,benchmark,drawdown_pct
2020-01-01,996300.8648313781,1000000.0,0.0
2020-01-02,996946.1160101196,1008183.8863379848,0.0
2020-01-03,998928.7913336059,1003624.0829571106,0.0
2020-01-06,990751.8206190368,984448.9886876667,-0.8185739349501175
2020-01-07,989141.9232191344,989365.9097321979,-0.9797363134769199
2020-01-08,993996.7956861755,987100.3167966346,-0.49372845093853535
2020-01-09,1004292.873174121,1002741.6696593474,0.0
2020-01-10,1013959.9368871948,1006098.8963420892,0.0
2020-01-13,1024006.3693517944,1012070.5770316027,0.0
2020-01-14,1028528.8570226928,1014758.859403858,0.0
2020-01-15,1040680.8757147094,1013199.2452031602,0.0
2020-01-16,1047146.1611379882,1014200.6977221424,0.0
2020-01-17,1047527.3628896972,1013942.0980402216,0.0
2020-01-20,1057360.0580114624,1003451.6564487994,0.0
2020-01-21,1053871.5504965088,998961.5932177304,-0.3299261673941345
2020-01-22,1045218.0692648193,993794.4092448184,-1.1483305667397858
2020-01-23,1062463.7097753785,999823.4852760107,0.0
2020-01-24,1063927.1104940674,1005397.0859839934,0.0
2020-01-27,1057856.577535083,994787.6051713524,-0.5705778994733346
2020-01-28,1066049.057866504,989599.8197978658,0.0
2020-01-29,1054508.6315283081,995649.4972296327,-1.082541769821721
2020-01-30,1044631.1928076049,987958.1206392366,-2.0090881278731043
2020-01-31,1054955.333005359,981908.4432074698,-1.0406392444403112
2020-02-03,1034777.4406530638,961042.5110301663,-2.9334125838471614
2020-02-04,1052613.3405020018,983349.0983480401,-1.260328243372888
2020-02-05,1067744.7009680052,992337.401241535,0.0
2020-02-06,1067759.2209646483,996343.1311563719,0.0
2020-02-07,1082648.0271093627,993092.518725631,0.0
2020-02-10,1085621.6808492918,987605.1713523497,0.0
2020-02-11,1077624.1097814818,993876.4942027498,-0.736681222279334
2020-02-12,1080597.7891332884,1001535.0047455367,-0.46276633975043113
2020-02-13,1077979.4914495726,999355.6651446748,-0.7039459080939392
2020-02-14,1069058.0300466795,994332.0496870511,-1.5257295515371805
2020-02-17,1059943.7768499632,988778.9702185512,-2.3652718485909885
2020-02-18,1058605.5594808836,984403.8579930228,-2.4885392254945793
2020-02-19,1068694.0619146605,995354.0234455161,-1.5592557917034844
2020-02-20,1081952.518877246,991656.0319618304,-0.33797795648070617
2020-02-24,1055008.3986456175,971015.8334188384,-2.8198849326337427
2020-02-25,1055601.600656726,968430.1572439976,-2.765243244689153
2020-02-26,1052800.9149268433,958629.1812025446,-3.023223144988463
2020-02-27,1042177.3869269653,954918.9250718243,-4.001789452872718
2020-02-28,1016214.0878623291,919495.1775087216,-6.393349931319037
2020-03-02,1012041.4951324706,913831.3154114509,-6.777700465530378
2020-03-03,1025392.3788681274,927830.8889544429,-5.547908911882315
2020-03-04,1016270.7254181152,923537.8616868459,-6.38813286935489
2020-03-05,1021598.436004663,925015.3909296122,-5.897380825569265
2020-03-06,1024543.929931665,902068.5569720911,-5.626062190453418
2020-03-09,993722.4220657592,857906.8496049661,-8.465127438468157
2020-03-11,999421.0907135253,858477.3560948081,-7.940205290330149
2020-03-12,908643.7960040893,787207.0913708188,-16.30198511757347
2020-03-13,917942.3154971923,817172.1892314797,-15.445469477076257
2020-03-16,884252.8110895385,754968.2241432383,-18.548714834270875
2020-03-17,890555.4157113158,736059.9059870716,-17.96816225937694
2020-03-18,856010.7312224364,695161.0756977221,-21.150180921886953
2020-03-19,851698.4230597472,678304.9616509337,-21.547401080507555
2020-03-20,831178.594273828,717869.911373897,-23.437546528769648
2020-03-23,815213.7757999998,624687.0510978864,-24.908115766235383
2020-03-24,815213.7757999998,640348.8450389904,-24.908115766235383
2020-03-25,815213.7757999998,682770.3352657501,-24.908115766235383
2020-03-26,815213.7757999998,709333.0757490252,-24.908115766235383
2020-03-27,815213.7757999998,710876.2569259183,-24.908115766235383
2020-03-30,815213.7757999998,679753.7130617689,-24.908115766235383
2020-03-31,815213.7757999998,705745.9470552021,-24.908115766235383
2020-04-01,813224.8777820311,677512.8097424584,-25.09131936773428
2020-04-03,813677.4327136717,663558.3668941105,-25.049633121077285
2020-04-07,835201.829686328,721707.3831571927,-23.06695376303264
2020-04-08,838354.8814441405,718140.7757028525,-22.776516328571507
2020-04-09,833656.180882617,747949.9602400985,-23.209328296535116
2020-04-13,836004.4804431639,738259.7668274164,-22.993019097670388
2020-04-15,842528.9854480467,732632.8589934332,-22.39202658619267
2020-04-16,842107.5352527342,738173.5936538066,-22.430847678544364
2020-04-17,842110.4277087889,760660.7839113483,-22.43058124539313
2020-04-20,838209.8844958983,760258.5355530474,-22.78987244984284
2020-04-21,842002.5315906248,737241.9614457213,-22.440519893456944
2020-04-22,845459.1758777342,754139.1179714755,-22.12211760395908
2020-04-23,842284.2289783201,764531.1217422532,-22.414571868222687
2020-04-24,840448.4343005858,751438.5709521854,-22.583672643393115
2020-04-27,841170.6791736326,761937.1889749641,-22.517144414840995
2020-04-28,839308.8810779295,770030.813923661,-22.68864044596729
2020-04-29,835476.5831042967,784186.3007900676,-23.04164536851404
2020-04-30,835635.9324695311,809349.5087728299,-23.026967201336156
2020-05-04,824038.2913787595,762856.5565360148,-24.095262105109505
2020-05-05,819934.6887481443,755641.2566694028,-24.473257746040787
2020-05-06,820916.7271392576,761001.4685512006,-24.382799126022714
2020-05-07,814730.3478667967,755103.6162271701,-24.952645821385445
2020-05-08,830989.9452178709,759408.9883028935,-23.454923581870645
2020-05-11,825843.8059966795,758399.3593525549,-23.92895052071784
2020-05-12,814909.6699187986,754898.4038323415,-24.93612790771761
2020-05-13,824185.2394683592,770248.2909655243,-24.081726258120472
2020-05-14,824573.9435088865,750482.2491278474,-24.045921516249138
2020-05-15,819892.9381988279,749997.9158116151,-24.477103519393783
2020-05-18,803526.0577972166,724256.1050687461,-25.984707935400596
2020-05-19,802906.1591766111,728840.5179047814,-26.04180873133537
2020-05-20,817151.1682708494,744227.3593012518,-24.729656501371224
2020-05-21,815456.96538999,747486.148163349,-24.885714814386304
2020-05-22,811900.605221533,741986.4559819413,-25.21330224481372
2020-05-26,810811.202084326,741149.1733788222,-25.3136505665564
2020-05-27,809253.869473242,764617.294915863,-25.45710133200774
2020-05-28,823264.0685088865,778994.427200903,-24.166578189112855
2020-05-29,842549.690579199,786398.5064385389,-22.390119371965323
2020-06-01,855293.2406313475,806579.1414426431,-21.216271218695294
2020-06-02,853560.9120485839,819133.9716293864,-21.375841409059248
2020-06-03,855842.2313234862,825901.8924430535,-21.1657019732737
2020-06-04,857244.0776064452,823238.2195259593,-21.036573538600003
2020-06-05,866622.3134157714,832517.9881489842,-20.172714979512495
2020-06-08,858205.8140261229,834594.7215524317,-20.94798499650996
2020-06-09,859537.657989746,824678.8746665299,-20.825304693867043
2020-06-10,858285.1805422362,830383.7792427663,-20.940674299099125
2020-06-11,848659.9121706542,812805.2534373075,-21.82728779820059
2020-06-12,850359.2387697753,818625.1090190848,-21.6707575235112
2020-06-15,846005.2330324706,805557.1676841782,-22.07181857581981
2020-06-16,847908.6446230467,813790.2729324851,-21.896489395852893
2020-06-17,840522.8233950194,811093.8141288734,-22.576820431822007
2020-06-18,838351.9414370116,828372.6977734455,-22.776787141800526
2020-06-19,840203.1683046874,840911.1750974759,-22.60626485946847
2020-06-22,841980.3486025389,846394.434255079,-22.442563237697133
2020-06-23,853418.7075808104,859511.5945003078,-21.3889403062425
2020-06-24,848279.4323427733,845910.1009388467,-21.86233498218675
2020-06-25,840875.5225832518,844563.9557254259,-22.544332209225303
2020-06-26,844115.4026491698,852288.1182023394,-22.245896748413262
2020-06-29,841641.4111635741,846492.9522368151,-22.473783822634207
2020-06-30,841299.1911318358,845647.4130412476,-22.505306777432843
2020-07-01,830498.8973714353,856150.1994407962,-23.50015553100152
2020-07-02,835332.3835469724,866135.8666375949,-23.054928039620194
2020-07-03,849266.1161519529,870703.8464498256,-21.77144845821758
2020-07-06,870718.9485494138,883533.789503386,-19.79536113646493
2020-07-07,873814.6646749021,886488.8479889185,-19.51020506597576
2020-07-08,867952.8781758787,878781.0383747179,-20.050152508296335
2020-07-09,869333.8588887693,887621.6043761544,-19.922946066379087
2020-07-10,870303.2048665525,883894.9152216294,-19.83365658415128
2020-07-13,878368.5656148435,886739.1910783912,-19.09073104290919
2020-07-14,872673.3049947263,870703.8464498256,-19.61533926698793
2020-07-15,859783.6601888181,871594.5163400369,-20.802644663820512
2020-07-16,865815.9353963376,881588.3599681921,-20.246992974661126
2020-07-17,882390.5008565427,894865.6019136056,-18.72025803996098
2020-07-20,890733.8499776365,904756.8393443463,-17.951726122417966
2020-07-21,882990.4991170408,916252.8216704288,-18.66499032828184
2020-07-22,873261.9540425779,913818.9706033244,-19.561116966693504
2020-07-23,871922.9141255857,920619.7574646008,-19.68446011105155
