symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
DIVISLAB,Healthcare,2020-03-03,2020-03-13,10,47,2127.0248,1798.2,-15454.77,118.69,87.66,STCG,0.0,-15661.11,-15.6658,188.57,188.57,188.57,2240.05,LVM_STOP: -10.1% <= -10%,10.0
SHREECEM,Basic Materials,2020-03-03,2020-03-13,10,4,23323.2492,19081.3995,-16967.4,110.76,79.17,STCG,0.0,-17157.33,-18.3908,163.43,163.43,163.43,23593.1504,LVM_STOP: -13.1% <= -10%,10.0
PIIND,Basic Materials,2020-01-02,2020-03-17,75,67,1455.8544,1279.719,-11801.07,115.8,88.93,STCG,0.0,-12005.81,-12.3083,191.95,191.95,189.71,1598.5,LVM_STOP: -10.5% <= -10%,10.0
ALKEM,Healthcare,2020-03-03,2020-03-18,15,38,2631.629,2339.658,-11094.9,118.72,92.22,STCG,0.0,-11305.84,-11.3056,172.29,172.29,172.29,2642.3501,LVM_STOP: -11.6% <= -10%,10.0
SRF,Industrials,2020-01-02,2020-03-19,77,143,688.8882,549.6498,-19911.09,116.95,81.53,STCG,0.0,-20109.57,-20.4135,184.2,187.43,186.0,838.59,LVM_STOP: -14.0% <= -10%,10.0
DMART,Consumer Defensive,2020-02-04,2020-03-19,44,47,2147.145,1823.0751,-15231.29,119.81,88.87,STCG,0.0,-15439.97,-15.2999,184.57,184.57,184.29,2544.1499,LVM_STOP: -10.5% <= -10%,10.0
VBL,Consumer Defensive,2020-01-02,2020-03-21,79,1577,62.5202,42.8194,-31068.16,117.05,70.04,STCG,0.0,-31255.26,-31.7009,180.17,180.29,180.29,75.5289,LVM_STOP: -14.3% <= -10%,10.0
PIDILITIND,Basic Materials,2020-02-04,2020-03-24,49,130,785.785,628.6208,-20431.35,121.28,84.76,STCG,0.0,-20637.39,-20.2026,176.29,178.57,178.57,849.875,LVM_STOP: -19.1% <= -10%,10.0
HINDUNILVR,Consumer Defensive,2020-04-02,2020-05-05,33,35,2236.234,2099.0988,-4799.73,92.92,76.2,STCG,0.0,-4968.86,-6.3485,194.57,194.57,91.14,2487.55,LVM_ROTATION,10.0
NAUKRI,Communication Services,2020-05-05,2020-06-02,28,161,507.537,537.0724,4755.2,97.32,89.69,STCG,913.64,3654.55,4.4724,193.71,193.71,94.29,539.59,LVM_ROTATION,10.0
COLPAL,Consumer Defensive,2020-05-05,2020-06-02,28,58,1406.405,1380.2184,-1518.82,96.84,83.03,STCG,0.0,-1698.7,-2.0825,192.0,192.0,91.14,1406.405,LVM_ROTATION,10.0
SRF,Industrials,2020-05-05,2020-06-02,28,112,732.3316,740.7984,948.28,94.14,86.06,STCG,153.62,614.47,0.7492,185.71,185.71,81.43,741.43,LVM_ROTATION,10.0
DIXON,Technology,2020-05-05,2020-06-02,28,88,930.1292,1013.985,7379.31,97.18,92.55,STCG,1437.92,5751.67,7.027,177.71,177.71,77.71,1010.3,LVM_ROTATION,10.0
RELIANCE,Energy,2020-05-05,2020-06-02,28,123,665.2473,703.5445,4710.56,97.15,89.76,STCG,904.73,3618.92,4.4227,167.43,167.43,66.57,720.8599,LVM_ROTATION,10.0
DRREDDY,Healthcare,2020-04-02,2020-07-02,91,130,617.617,788.4108,22203.19,95.32,106.31,STCG,4400.31,17601.25,21.922,178.29,179.43,83.81,824.76,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2020-05-05,2020-07-02,58,36,2275.4732,2097.9,-6392.64,93.66,78.34,STCG,0.0,-6564.63,-8.0138,195.43,195.71,90.06,2480.05,LVM_ROTATION,10.0
PIIND,Basic Materials,2020-05-05,2020-07-02,58,53,1536.4349,1542.456,319.12,93.85,84.79,STCG,28.1,112.38,0.138,189.71,189.71,86.08,1630.65,LVM_ROTATION,10.0
DMART,Consumer Defensive,2020-05-05,2020-07-02,58,35,2322.32,2299.698,-791.77,92.33,83.49,STCG,0.0,-967.58,-1.1904,188.86,188.86,90.62,2499.0,LVM_ROTATION,10.0
HCLTECH,Technology,2020-06-02,2020-07-02,30,150,559.8593,554.445,-812.14,99.7,86.26,STCG,0.0,-998.11,-1.1885,183.57,183.57,78.69,580.9,LVM_ROTATION,10.0
PIDILITIND,Basic Materials,2020-06-02,2020-07-02,30,113,742.5918,689.31,-6020.84,102.72,80.79,STCG,0.0,-6204.36,-7.3938,179.14,179.14,84.09,755.075,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2020-06-02,2020-08-04,63,49,1694.9432,1717.281,1094.55,101.59,87.28,STCG,181.14,724.55,0.8724,183.43,188.92,81.82,1778.15,LVM_ROTATION,10.0
DABUR,Consumer Defensive,2020-06-02,2020-08-04,63,179,469.7192,514.485,8013.08,99.82,95.52,STCG,1563.55,6254.19,7.4384,182.29,182.29,76.99,513.55,LVM_ROTATION,10.0
COLPAL,Consumer Defensive,2020-07-02,2020-08-04,33,59,1378.3269,1420.1285,2466.29,97.52,86.91,STCG,456.37,1825.49,2.2448,190.06,190.06,86.65,1447.75,LVM_ROTATION,10.0
PETRONET,Energy,2020-07-02,2020-08-04,33,316,259.9597,250.5992,-2957.92,97.53,82.14,STCG,0.0,-3137.58,-3.8195,173.01,173.01,66.19,274.5,LVM_ROTATION,10.0
MRF,Consumer Cyclical,2020-07-02,2020-08-04,33,1,66466.4,61438.5,-5027.9,78.91,63.73,STCG,0.0,-5170.54,-7.7792,172.44,172.44,64.77,67333.5469,LVM_ROTATION,10.0
SHREECEM,Basic Materials,2020-07-02,2020-08-04,33,3,22872.85,21678.3,-3583.65,82.38,67.46,STCG,0.0,-3733.49,-5.4409,170.74,170.74,63.35,23111.1504,LVM_ROTATION,10.0
HAL,Industrials,2020-07-02,2020-09-02,62,214,383.383,445.529,13299.24,97.4,98.89,STCG,2620.59,10482.36,12.7765,180.68,184.09,84.38,646.8,LVM_ROTATION,10.0
SRF,Industrials,2020-07-02,2020-10-02,92,113,722.6219,824.1151,11468.73,95.58,96.59,STCG,2255.31,9021.25,11.0478,181.82,184.66,84.66,878.53,LVM_ROTATION,10.0
HCLTECH,Technology,2020-08-04,2020-10-02,59,122,710.2095,827.9712,14366.93,90.86,104.77,STCG,2834.26,11337.04,13.0844,186.93,186.93,88.64,835.25,LVM_ROTATION,10.0
DMART,Consumer Defensive,2020-09-02,2020-10-02,30,39,2250.0979,2190.757,-2314.3,103.3,88.62,STCG,0.0,-2506.21,-2.856,183.52,183.52,75.85,2278.3999,LVM_ROTATION,10.0
BRITANNIA,Consumer Defensive,2020-06-02,2020-11-03,154,24,3438.3348,3441.555,77.28,97.97,85.67,STCG,0.0,-106.36,-0.1289,186.29,187.22,75.28,3982.6499,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2020-08-04,2020-11-03,91,32,2677.675,3056.94,12136.48,88.39,101.46,STCG,2389.32,9557.3,11.1539,190.34,192.05,91.19,3344.3999,LVM_ROTATION,10.0
TORNTPHARM,Healthcare,2020-08-04,2020-11-03,91,62,1380.8795,1276.2225,-6488.73,101.64,82.07,STCG,0.0,-6672.45,-7.7936,189.77,189.77,85.23,1505.4,LVM_ROTATION,10.0
PERSISTENT,Technology,2020-08-04,2020-11-03,91,146,490.49,567.0324,11175.19,85.02,85.87,STCG,2200.86,8803.44,12.2933,180.4,181.82,80.11,684.55,LVM_ROTATION,10.0
JUBLFOOD,Consumer Cyclical,2020-10-02,2020-11-03,32,198,473.473,434.7148,-7674.12,111.3,89.28,STCG,0.0,-7874.7,-8.3999,179.83,179.83,73.86,475.41,LVM_ROTATION,10.0
EICHERMOT,Consumer Cyclical,2020-10-02,2020-11-03,32,42,2212.8606,2035.962,-7429.74,110.34,88.69,STCG,0.0,-7628.78,-8.2083,163.92,163.92,49.15,2269.8999,LVM_ROTATION,10.0
LTM,Technology,2020-07-02,2020-12-02,153,42,1943.942,3343.653,58787.86,96.93,145.66,STCG,11709.05,46836.22,57.3653,183.52,192.05,92.66,3353.45,LVM_ROTATION,10.0
DRREDDY,Healthcare,2020-08-04,2020-12-02,120,95,907.0462,969.4496,5928.32,83.44,95.53,STCG,1149.87,4599.48,5.3377,185.23,185.23,81.92,1066.67,LVM_ROTATION,10.0
DIXON,Technology,2020-11-03,2020-12-02,29,48,1911.5096,2301.8958,18738.54,72.74,114.6,STCG,3710.24,14840.95,16.175,199.43,199.43,99.44,2375.97,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2020-11-03,2020-12-02,29,293,312.1118,344.3403,9442.95,108.57,104.65,STCG,1845.95,7383.79,8.0742,192.9,192.9,92.37,344.685,LVM_ROTATION,10.0
ATGL,Utilities,2020-11-03,2020-12-02,29,414,221.221,360.639,57719.05,92.82,154.86,STCG,11494.27,45977.1,50.2013,192.05,192.05,98.02,360.95,LVM_ROTATION,10.0
TIINDIA,Industrials,2020-11-03,2020-12-02,29,139,658.658,809.19,20923.95,92.38,116.66,STCG,4142.98,16571.93,18.1008,179.26,179.26,79.1,844.05,LVM_ROTATION,10.0
ESCORTS,Industrials,2020-11-03,2020-12-02,29,73,1246.1449,1378.5201,9663.39,108.0,104.38,STCG,1890.2,7560.81,8.3115,176.7,176.7,76.55,1424.75,LVM_ROTATION,10.0
PIIND,Basic Materials,2020-08-04,2021-01-02,151,47,1846.845,2272.725,20016.36,88.8,110.79,STCG,3963.35,15853.41,18.2639,190.62,190.62,83.62,2445.6499,LVM_ROTATION,10.0
ALKEM,Healthcare,2020-12-02,2021-01-02,31,38,2807.8551,2981.016,6580.11,122.7,117.5,STCG,1267.98,5071.93,4.7535,184.18,184.18,82.49,2953.8,LVM_ROTATION,10.0
TCS,Technology,2020-12-02,2021-01-02,31,39,2721.719,2947.05,8787.91,126.02,119.21,STCG,1708.54,6834.14,6.4384,183.9,183.9,81.92,2930.5,LVM_ROTATION,10.0
WIPRO,Technology,2020-12-02,2021-01-02,31,602,177.4022,194.805,10476.49,126.79,121.64,STCG,2045.61,8182.44,7.6617,179.66,179.66,79.38,194.05,LVM_ROTATION,10.0
DRREDDY,Healthcare,2021-01-02,2021-01-30,28,109,1053.052,911.098,-15472.99,108.97,103.01,STCG,0.0,-15684.96,-13.6649,181.64,181.64,181.64,1083.36,LVM_STOP: -12.6% <= -10%,10.0
TORNTPHARM,Healthcare,2021-01-02,2021-02-02,31,82,1410.2338,1275.2235,-11070.84,136.06,108.46,STCG,0.0,-11315.37,-9.7851,181.92,181.92,76.12,1425.95,LVM_STOP: -10.2% <= -10%,10.0
DIVISLAB,Healthcare,2020-12-02,2021-02-02,62,29,3625.622,3536.46,-2585.7,89.11,106.38,STCG,0.0,-2781.19,-2.6451,192.09,192.09,90.73,3879.8501,LVM_ROTATION,10.0
INFY,Technology,2020-12-02,2021-02-02,62,94,1135.134,1278.72,13497.08,126.68,124.67,STCG,2649.15,10596.58,9.931,192.09,192.09,91.57,1387.15,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2020-12-02,2021-02-02,62,47,2243.241,2457.54,10072.05,106.13,119.8,STCG,1969.22,7876.9,7.471,185.59,188.14,84.55,2849.3,LVM_ROTATION,10.0
HCLTECH,Technology,2021-01-02,2021-02-02,31,120,959.959,946.053,-1668.72,103.88,117.75,STCG,0.0,-1890.35,-1.641,188.7,188.7,88.76,1062.1,LVM_ROTATION,10.0
SRF,Industrials,2020-11-03,2021-03-02,119,103,886.926,1088.91,20804.35,91.79,116.33,STCG,4119.25,16476.98,18.0365,185.8,185.8,67.98,1201.79,LVM_ROTATION,10.0
DMART,Consumer Defensive,2020-12-02,2021-03-02,90,43,2437.435,2905.5415,20128.58,116.66,129.59,STCG,3976.47,15905.87,15.1759,180.23,181.64,65.17,3190.25,LVM_ROTATION,10.0
SUPREMEIND,Industrials,2020-12-02,2021-03-02,90,61,1735.4337,2097.9,22110.44,125.68,132.74,STCG,4370.41,17481.62,16.5137,177.12,177.12,68.54,2082.8501,LVM_ROTATION,10.0
LTM,Technology,2021-02-02,2021-03-02,28,27,3981.2272,3636.9095,-9296.58,87.87,101.85,STCG,0.0,-9486.3,-8.825,192.42,192.42,87.92,4305.5,LVM_ROTATION,10.0
ALKEM,Healthcare,2021-02-02,2021-03-02,28,37,2952.95,2828.169,-4616.9,122.83,108.54,STCG,0.0,-4848.26,-4.4374,177.25,177.25,55.9,2977.1001,LVM_ROTATION,10.0
BAJAJ-AUTO,Consumer Cyclical,2021-02-02,2021-03-02,28,26,4159.9556,3818.178,-8886.22,128.41,102.97,STCG,0.0,-9117.59,-8.4298,176.97,176.97,67.13,4237.4502,LVM_ROTATION,10.0
VOLTAS,Consumer Cyclical,2021-02-02,2021-03-02,28,117,946.946,1049.949,12051.35,131.54,127.42,STCG,2358.48,9433.92,8.5149,167.98,167.98,66.85,1103.2,LVM_ROTATION,10.0
BEL,Industrials,2021-03-02,2021-03-19,17,2346,49.366,42.7572,-15504.24,137.5,104.04,STCG,0.0,-15745.78,-13.5959,183.71,183.71,183.71,50.9667,LVM_STOP: -12.4% <= -10%,10.0
HEROMOTOCO,Consumer Cyclical,2021-02-02,2021-03-25,51,32,3403.4,3030.067,-11946.66,129.3,100.57,STCG,0.0,-12176.53,-11.1805,174.16,174.16,173.03,3584.0,LVM_STOP: -10.9% <= -10%,10.0
DIXON,Technology,2021-02-02,2021-04-02,59,35,3102.8998,3596.35,17270.76,68.58,130.56,STCG,3414.32,13657.3,12.5756,198.88,198.88,98.6,4267.25,LVM_ROTATION,10.0
ATGL,Utilities,2021-03-02,2021-04-02,31,218,530.53,1062.936,116064.51,64.36,240.35,STCG,23151.96,92607.84,80.0721,197.75,197.75,98.88,1060.65,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2021-03-02,2021-04-02,31,207,558.558,661.338,21275.46,101.78,141.99,STCG,4206.34,16825.35,14.5521,191.29,191.29,92.7,700.425,LVM_ROTATION,10.0
ASTRAL,Industrials,2021-03-02,2021-04-02,31,92,1250.2524,1251.2475,91.55,99.06,119.4,STCG,0.0,-126.91,-0.1103,185.39,185.39,80.62,1429.4816,LVM_ROTATION,10.0
JUBLFOOD,Consumer Cyclical,2021-03-02,2021-04-13,42,189,610.7502,542.477,-12903.63,121.28,106.34,STCG,0.0,-13131.26,-11.3758,171.63,171.63,166.01,628.41,LVM_STOP: -10.6% <= -10%,10.0
ULTRACEMCO,Basic Materials,2021-04-02,2021-04-21,19,18,6901.895,6191.8518,-12780.78,147.49,115.6,STCG,0.0,-13043.87,-10.4994,171.63,171.63,171.63,6971.25,LVM_STOP: -10.2% <= -10%,10.0
LTM,Technology,2021-04-02,2021-05-04,32,31,4119.115,3937.059,-5643.74,116.61,126.59,STCG,0.0,-5886.93,-4.6102,188.48,188.48,87.99,4378.6001,LVM_ROTATION,10.0
PIIND,Basic Materials,2021-04-02,2021-05-04,32,57,2249.247,2514.6328,15126.99,119.02,148.67,STCG,2971.86,11887.44,9.2721,173.6,173.6,68.72,2609.2,LVM_ROTATION,10.0
SUPREMEIND,Industrials,2021-04-02,2021-05-04,32,63,2012.7107,2168.829,9835.45,140.34,141.72,STCG,1910.68,7642.71,6.0273,171.63,171.63,72.35,2109.3,LVM_ROTATION,10.0
SRF,Industrials,2021-04-02,2021-05-04,32,111,1155.154,1312.686,17486.05,109.09,151.13,STCG,3445.17,13780.67,10.7475,171.35,171.35,72.91,1306.02,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2021-05-04,2021-05-15,11,192,685.685,599.4,-16566.72,111.58,119.37,STCG,0.0,-16797.67,-12.7592,192.74,192.74,192.74,685.685,LVM_STOP: -12.8% <= -10%,10.0
PERSISTENT,Technology,2021-01-02,2021-06-02,151,153,753.2525,1253.4703,76533.32,113.52,198.92,STCG,15244.18,60976.71,52.9093,179.66,180.45,80.73,1271.475,LVM_ROTATION,10.0
TIINDIA,Industrials,2021-03-02,2021-06-02,92,108,1068.8678,1178.82,11874.84,87.55,132.05,STCG,2331.05,9324.19,8.0772,176.4,179.78,78.77,1264.95,LVM_ROTATION,10.0
ATGL,Utilities,2021-05-04,2021-06-02,29,104,1269.268,1451.547,18957.02,40.42,156.58,STCG,3752.0,15008.01,11.3694,199.16,199.16,98.88,1440.6,LVM_ROTATION,10.0
DIXON,Technology,2021-05-04,2021-06-02,29,30,4285.5312,4105.89,-5389.24,72.79,127.76,STCG,0.0,-5589.79,-4.3478,197.77,197.77,97.21,4285.5312,LVM_ROTATION,10.0
ADANIPORTS,Industrials,2021-05-04,2021-06-02,29,169,780.6298,802.1471,3636.42,156.63,140.61,STCG,667.84,2671.35,2.0249,167.32,167.32,63.13,798.2,LVM_ROTATION,10.0
NMDC,Basic Materials,2021-05-04,2021-06-02,29,3208,41.1891,46.7251,17759.49,142.09,155.47,STCG,3492.38,13969.54,10.5722,156.98,156.98,57.26,51.9987,LVM_ROTATION,10.0
SUPREMEIND,Industrials,2021-06-02,2021-07-02,30,60,2259.5072,2176.821,-4961.17,142.56,135.47,STCG,0.0,-5239.2,-3.8646,173.74,173.74,85.0,2274.45,LVM_ROTATION,10.0
ULTRACEMCO,Basic Materials,2021-06-02,2021-07-02,30,20,6607.9514,6741.1022,2663.02,160.21,139.84,STCG,472.59,1890.37,1.4304,162.57,162.57,48.89,6961.9502,LVM_ROTATION,10.0
INFY,Technology,2021-06-02,2021-08-03,62,99,1382.1307,1645.353,26059.01,148.31,168.95,STCG,5148.35,20593.4,15.0502,181.56,185.97,73.76,1631.55,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2021-06-02,2021-08-03,62,47,2921.7689,3016.98,4474.92,119.71,147.08,STCG,841.63,3366.51,2.4515,173.74,176.11,72.38,3159.05,LVM_ROTATION,10.0
TECHM,Technology,2021-06-02,2021-08-03,62,134,1021.2202,1209.789,25268.22,162.46,168.15,STCG,4987.52,19950.09,14.5788,167.32,175.28,69.89,1210.7,LVM_ROTATION,10.0
VOLTAS,Consumer Cyclical,2021-06-02,2021-08-03,62,136,1011.8608,1052.946,5587.59,158.53,148.53,STCG,1056.11,4224.42,3.0698,164.8,164.8,53.31,1111.55,LVM_ROTATION,10.0
SOLARINDS,Basic Materials,2021-07-02,2021-08-03,32,89,1611.61,1718.28,9493.63,170.29,158.62,STCG,1832.94,7331.78,5.1116,160.28,160.28,64.09,1719.9,LVM_ROTATION,10.0
JSWSTEEL,Basic Materials,2021-08-03,2021-08-27,24,207,746.746,672.2271,-15425.41,183.52,144.33,STCG,0.0,-15753.26,-10.1912,187.29,187.29,187.29,763.25,LVM_STOP: -10.0% <= -10%,10.0
DIVISLAB,Healthcare,2021-06-02,2021-09-02,92,32,4220.1158,5209.7352,31667.82,109.6,172.92,STCG,6277.06,25108.24,18.5927,168.44,185.28,77.62,5202.6499,LVM_ROTATION,10.0
LTM,Technology,2021-08-03,2021-09-02,30,32,4711.707,5276.718,18080.35,134.58,175.14,STCG,3554.13,14216.5,9.429,183.98,183.98,88.67,5312.4502,LVM_ROTATION,10.0
MPHASIS,Technology,2021-08-03,2021-09-02,30,58,2639.0864,2856.141,12589.17,181.73,171.82,STCG,2447.12,9788.5,6.3949,181.22,181.22,86.46,2898.1001,LVM_ROTATION,10.0
AMBUJACEM,Basic Materials,2021-04-02,2021-10-02,183,413,310.7104,404.4951,38733.08,152.35,173.28,STCG,7681.49,30725.97,23.9442,160.96,166.57,61.26,441.5,LVM_ROTATION,10.0
MFSL,Financial Services,2021-08-03,2021-10-02,60,139,1108.107,1012.4366,-13298.19,182.86,145.97,STCG,0.0,-13627.02,-8.8472,183.98,183.98,72.53,1130.85,LVM_ROTATION,10.0
INFY,Technology,2021-09-02,2021-10-02,30,96,1679.0273,1670.8275,-787.18,159.61,166.37,STCG,0.0,-1113.16,-0.6906,182.32,182.32,72.25,1763.85,LVM_ROTATION,10.0
GODREJCP,Consumer Defensive,2021-09-02,2021-10-02,30,148,1092.1911,1024.974,-9948.13,191.91,157.34,STCG,0.0,-10297.38,-6.3704,171.27,171.27,54.67,1126.9,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2021-09-02,2021-10-23,51,48,3316.2629,2947.05,-17722.22,135.33,146.72,STCG,0.0,-18004.27,-11.3106,176.8,176.8,168.68,3448.6001,LVM_STOP: -10.1% <= -10%,10.0
SRF,Industrials,2021-07-02,2021-11-02,123,97,1480.479,2138.3595,63814.41,106.07,215.14,STCG,12698.64,50794.56,35.3707,177.5,185.16,82.24,2491.3701,LVM_ROTATION,10.0
WIPRO,Technology,2021-08-03,2021-11-02,91,512,302.302,328.1715,13245.18,142.73,174.28,STCG,2585.64,10342.54,6.6822,177.62,183.43,74.04,355.775,LVM_ROTATION,10.0
TECHM,Technology,2021-09-02,2021-11-02,61,112,1437.436,1520.7278,9328.68,160.99,176.66,STCG,1798.21,7192.83,4.4678,176.8,176.8,70.49,1567.85,LVM_ROTATION,10.0
PIDILITIND,Basic Materials,2021-10-02,2021-11-02,31,132,1216.7155,1183.815,-4342.87,144.88,162.08,STCG,0.0,-4649.82,-2.8952,161.26,161.26,56.28,1250.9,LVM_ROTATION,10.0
HINDPETRO,Energy,2021-10-02,2021-11-02,31,810,199.5994,208.458,7175.47,191.95,175.14,STCG,1361.68,5446.71,3.3689,160.71,160.71,68.31,222.6,LVM_ROTATION,10.0
VOLTAS,Consumer Cyclical,2021-10-02,2021-11-02,31,132,1216.4652,1248.2505,4195.66,166.47,170.9,STCG,771.66,3086.63,1.9223,153.02,153.02,52.73,1337.7,LVM_ROTATION,10.0
OIL,Energy,2021-11-02,2021-11-23,21,1088,150.7506,130.4694,-22065.95,194.72,147.24,STCG,0.0,-22407.91,-13.662,161.48,161.48,161.48,150.7506,LVM_STOP: -13.6% <= -10%,10.0
NATIONALUM,Basic Materials,2021-11-02,2021-11-27,25,1610,101.9018,88.4115,-21719.38,194.78,147.64,STCG,0.0,-22061.8,-13.4472,190.44,190.44,190.44,102.0,LVM_STOP: -13.5% <= -10%,10.0
MPHASIS,Technology,2021-11-02,2021-11-30,28,49,3324.2709,3071.925,-12364.95,171.78,156.13,STCG,0.0,-12692.86,-7.7923,183.33,183.33,183.33,3454.3501,LVM_STOP: -10.1% <= -10%,10.0
POLYCAB,Industrials,2021-05-04,2021-12-02,212,88,1490.7392,2329.1185,73777.38,123.11,212.59,STCG,14688.33,58753.34,44.7866,186.31,186.59,82.51,2563.1499,LVM_ROTATION,10.0
ASTRAL,Industrials,2021-11-02,2021-12-02,30,97,1677.8512,1641.6067,-3515.72,131.44,165.16,STCG,0.0,-3812.32,-2.3424,192.62,192.62,91.53,1751.475,LVM_ROTATION,10.0
DIXON,Technology,2021-11-02,2021-12-02,30,30,5305.3,5077.917,-6821.49,87.87,158.01,STCG,0.0,-7067.37,-4.4404,190.98,190.98,90.16,5595.25,LVM_ROTATION,10.0
KPITTECH,Technology,2021-12-02,2021-12-21,19,316,508.508,464.535,-13895.47,190.77,152.26,STCG,0.0,-14238.5,-8.8609,165.57,165.57,165.57,516.95,LVM_STOP: -10.2% <= -10%,10.0
SOLARINDS,Basic Materials,2021-10-02,2022-01-04,94,74,2176.174,2425.522,18451.75,164.11,186.17,STCG,3620.3,14481.18,8.9925,173.9,182.24,80.33,2861.3999,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2021-12-02,2022-01-04,33,173,928.7278,949.05,3515.74,118.58,170.3,STCG,645.37,2581.49,1.6067,192.08,192.08,91.53,1082.85,LVM_ROTATION,10.0
ATGL,Utilities,2021-12-02,2022-01-04,33,98,1641.64,1750.248,10643.58,48.44,177.91,STCG,2083.45,8333.79,5.1801,183.06,183.06,82.92,1945.25,LVM_ROTATION,10.0
COFORGE,Technology,2021-12-02,2022-01-04,33,148,1084.8438,1203.795,17604.78,99.16,184.79,STCG,3464.16,13856.66,8.6304,181.97,181.97,84.15,1194.63,LVM_ROTATION,10.0
SONACOMS,Consumer Cyclical,2021-12-02,2022-01-04,33,214,749.5488,744.255,-1132.87,190.44,165.2,STCG,0.0,-1488.51,-0.928,172.13,172.13,72.95,822.7,LVM_ROTATION,10.0
TIINDIA,Industrials,2021-12-02,2022-01-04,33,97,1656.655,1898.1,23420.16,98.63,190.97,STCG,4626.11,18504.46,11.5152,162.3,162.3,68.31,1888.6,LVM_ROTATION,10.0
TITAN,Consumer Cyclical,2021-12-02,2022-01-04,33,67,2371.369,2522.475,10124.1,188.63,175.3,STCG,1952.04,7808.14,4.9144,151.09,151.09,50.55,2523.8501,LVM_ROTATION,10.0
LTM,Technology,2022-01-04,2022-01-20,16,21,7557.55,6942.85,-12908.7,102.06,151.23,STCG,0.0,-13161.99,-8.2932,191.8,191.8,191.8,7561.75,LVM_STOP: -11.4% <= -10%,10.0
MFSL,Financial Services,2022-01-04,2022-01-25,21,162,1017.016,889.11,-20720.77,203.69,149.4,STCG,0.0,-21073.86,-12.7909,178.14,178.14,178.14,1068.8,LVM_STOP: -10.6% <= -10%,10.0
BEL,Industrials,2022-01-04,2022-02-02,29,2331,70.9042,69.7801,-2620.28,166.32,168.71,STCG,0.0,-2955.31,-1.7881,185.52,185.52,78.42,73.3667,LVM_ROTATION,10.0
JSWSTEEL,Basic Materials,2022-01-04,2022-02-02,29,246,670.67,659.34,-2787.18,206.03,168.24,STCG,0.0,-3161.44,-1.9162,177.87,177.87,77.87,699.4,LVM_ROTATION,10.0
