,equity,benchmark,drawdown_pct
2025-06-03,996773.4712707519,1000000.0,0.0
2025-06-04,1001568.6733276367,1003165.9048079862,0.0
2025-06-05,1000192.6901123046,1008491.4083986962,-0.1373828127791188
2025-06-06,999631.5333129882,1018765.4387796678,-0.1934106034099936
2025-06-09,1006122.7596618652,1022846.0514923092,0.0
2025-06-10,1010682.3233825683,1022888.8662524194,0.0
2025-06-11,1010682.0820800781,1024402.5828919221,-2.387520634528073e-05
2025-06-12,1002475.0183288574,1014085.7377508404,-0.812055862047989
2025-06-13,999928.8600646972,1007175.2922226749,-1.0639805475058939
2025-06-16,1013811.5268127441,1016461.2407048997,0.0
2025-06-17,1012877.0901062011,1012667.8370428848,-0.09217065320619167
2025-06-18,1010303.1425964355,1010983.0205256187,-0.3460588209465709
2025-06-19,1005000.7826721191,1010216.9705612713,-0.8690712136924073
2025-06-20,1018214.2269470214,1023220.9591779567,0.0
2025-06-23,1013061.1552909669,1017496.1960120199,-0.5060891430976544
2025-06-24,1017589.7730583008,1020448.186182133,-0.06132834055884162
2025-06-25,1031558.8419059571,1028613.6294183559,0.0
2025-06-26,1037434.4671806153,1041010.4920036672,0.0
2025-06-27,1040200.8903983887,1044628.7371396556,0.0
2025-06-30,1045401.8575919922,1039708.700468575,0.0
2025-07-01,1044257.3658139649,1040717.1551899766,-0.10947864399855067
2025-07-02,1033890.8609921875,1037115.2242283794,-1.1011073412782624
2025-07-03,1031934.7070615235,1035155.3746052766,-1.2882271475477713
2025-07-04,1037529.6485898438,1037424.8752164613,-0.7530318551644433
2025-07-07,1040390.512725586,1037437.1307425894,-0.4793701895603575
2025-07-08,1039877.6121518555,1039930.7324029745,-0.5284327170473446
2025-07-09,1037657.8959042969,1038040.1185443618,-0.7407641024794964
2025-07-10,1029774.1062924805,1033116.0232250178,-1.4949037239621044
2025-07-11,1017246.9103085938,1024746.8517622491,-2.6932176443852263
2025-07-14,1018367.4538876953,1021994.5311704186,-2.5860298131255233
2025-07-15,1023567.9595639649,1026619.1619130081,-2.088565068969761
2025-07-16,1018765.0132138672,1027281.2786492817,-2.5480004827503455
2025-07-17,1018697.8575131836,1023182.2030661098,-2.5544243952578594
2025-07-18,1014597.8570249024,1017353.5862534379,-2.946618120427358
2025-07-21,1015329.4519956055,1022336.7309259448,-2.8766359441580125
2025-07-22,1011835.1999814453,1021122.5584445349,-3.2108855907206135
2025-07-23,1023082.45571875,1027601.1160486911,-2.135006907741044
2025-07-24,1015005.7550351563,1021171.4213863706,-2.9075998226032573
2025-07-25,1007126.8088071289,1011999.592543547,-3.6612761405482086
2025-07-28,998165.2467777344,1005639.213227055,-4.518512232517358
2025-07-29,1007976.1411258789,1011351.7208668636,-3.580031563395225
2025-07-30,1009929.5908329102,1012735.0832739125,-3.393170435031545
2025-07-31,1010397.9388553711,1009202.3880768055,-3.3483696707073185
2025-08-01,994586.2369156252,1000931.0220790466,-4.860869560095981
2025-08-04,1009032.6783829103,1007344.4025669756,-3.478966384549542
2025-08-05,1007933.0889664064,1004361.8531628806,-3.5841498035877217
2025-08-06,997826.4294815431,1001291.6051237648,-4.550922476839259
2025-08-07,997917.6938248049,1002186.019787104,-4.542192404035294
2025-08-08,982896.7949600588,992698.4121931344,-5.979046447832925
2025-08-11,988165.5896988283,1001733.7590404401,-5.475049377184349
2025-08-12,986416.4846573244,997754.9308597331,-5.6423635089511315
2025-08-13,989101.6338882814,1003131.2869257411,-5.385510203071031
