,equity,benchmark,drawdown_pct
2026-03-17,99873.9938,100000.0,0.0
2026-03-18,100592.2338,100833.93043752089,0.0
2026-03-19,100065.92379999999,97544.64905058156,-0.5232113654483839
2026-03-20,100065.92379999999,98021.08725446014,-0.5232113654483839
2026-03-23,99615.67379999999,95468.83853289534,-0.9708105318961602
2026-03-24,99724.2038,97164.04845004564,-0.8629194990597777
2026-03-25,100104.6338,98835.08154892981,-0.4847292694279637
2026-03-26,100104.6338,98835.08154892981,-0.4847292694279637
2026-03-27,100104.6338,96770.5104770768,-0.4847292694279637
2026-03-30,99344.4638,94700.21615019742,-1.2404237910461857
2026-03-31,99067.54239999999,94700.21615019742,-1.515714824497727
2026-04-01,99067.54239999999,96175.97112497743,-1.515714824497727
2026-04-02,100873.7524,96318.87856669154,0.0
2026-04-06,101758.66939999998,97400.8885042832,0.0
2026-04-07,101758.66939999998,98059.8910891901,0.0
2026-04-08,101758.66939999998,101764.96571140763,0.0
2026-04-09,104686.9394,100822.47564489943,0.0
2026-04-10,106278.2794,101990.78166660028,0.0
2026-04-13,106278.2794,101108.93656869244,0.0
2026-04-15,107422.13939999999,102757.07664747127,0.0
2026-04-16,106605.4194,102610.55800576948,-0.7602902014070212
2026-04-17,106605.4194,103275.49919249096,-0.7602902014070212
2026-04-18,107567.1207,103275.49919249096,0.0
2026-04-20,107567.1207,103323.41385287789,0.0
2026-04-21,106493.30069999999,104221.3768296298,-0.9982790215188886
2026-04-22,106718.60070000001,103379.6027994751,-0.788828402655184
2026-04-23,106718.60070000001,102510.05731620421,-0.788828402655184
2026-04-24,106718.60070000001,101343.44093853432,-0.788828402655184
2026-04-25,105467.9407,101343.44093853432,-1.9515071021139585
2026-04-27,105467.9407,102169.31243663316,-1.9515071021139585
2026-04-28,105782.58069999999,101757.96694078931,-1.6590013643453472
2026-04-29,106110.4007,102529.56276567893,-1.3542428118557992
2026-04-30,106110.4007,101765.8188159919,-1.3542428118557992
2026-05-04,106110.4007,102282.12102340412,-1.3542428118557992
2026-05-05,106110.4007,101915.30261731659,-1.3542428118557992
2026-05-06,106110.4007,103179.65330657952,-1.3542428118557992
2026-05-07,106263.3407,103161.42337269681,-1.2120618191837518
2026-05-08,106263.3407,102523.20175285659,-1.2120618191837518
