date,universe_n,held_pre,bought,sold,cash_pct
2026-03-17,205,0,2,0,80.10829521868985
2026-03-23,205,2,0,0,80.31602934356702
2026-03-30,206,2,0,0,80.5352917914687
2026-04-06,206,1,1,0,77.90355344406656
2026-04-15,204,2,0,0,73.79635133202346
2026-04-21,204,2,0,0,77.69788348761361
2026-04-28,204,2,0,0,78.21991121076894
2026-05-07,203,2,0,0,77.8660261901591
