,equity,benchmark,drawdown_pct
2026-03-17,100000.0,100000.0,0.0
2026-03-18,100000.0,100833.93043752089,0.0
2026-03-19,100000.0,97544.64905058156,0.0
2026-03-20,100000.0,98021.08725446014,0.0
2026-03-23,100000.0,95468.83853289534,0.0
2026-03-24,100000.0,97164.04845004564,0.0
2026-03-25,100000.0,98835.08154892981,0.0
2026-03-26,100000.0,98835.08154892981,0.0
2026-03-27,100000.0,96770.5104770768,0.0
2026-03-30,99987.3375,94700.21615019742,-0.012662500000004684
2026-03-31,99951.8975,94700.21615019742,-0.04810249999999128
2026-04-01,99717.10777038574,96175.97112497743,-0.2828922296142511
2026-04-02,99732.98270000001,96318.87856669154,-0.26701729999999424
2026-04-06,99968.1163,97400.8885042832,-0.031883700000001625
2026-04-07,99968.1163,98059.8910891901,-0.031883700000001625
2026-04-08,101420.97616358643,101764.96571140763,0.0
2026-04-09,103913.87629999999,100822.47564489943,0.0
2026-04-10,105333.67629999999,101990.78166660028,0.0
2026-04-13,105595.77633448486,101108.93656869244,0.0
2026-04-15,115935.39409999999,102757.07664747127,0.0
2026-04-16,117352.4141,102610.55800576948,0.0
2026-04-17,109500.3351144043,103275.49919249096,-6.6910246762411525
2026-04-18,119606.73409999997,103275.49919249096,0.0
2026-04-20,109498.24453823242,103323.41385287789,-8.451438489505215
2026-04-21,119033.9541,104221.3768296298,-0.47888607970942854
2026-04-22,120576.60410000001,103379.6027994751,0.0
2026-04-23,110701.33403484497,102510.05731620421,-8.190038307070747
2026-04-24,109998.81435482178,101343.44093853432,-8.772671799916976
2026-04-25,119731.4141,101343.44093853432,-0.7009568782506581
2026-04-27,112003.434021875,102169.31243663316,-7.110143914000822
2026-04-28,122440.72409999999,101757.96694078931,0.0
2026-04-29,122802.4041,102529.56276567893,0.0
2026-04-30,110484.33735675048,101765.8188159919,-10.030802599938294
2026-05-04,112985.02661914061,102282.12102340412,-7.994450558854648
2026-05-05,112274.76885623168,101915.30261731659,-8.57282503622282
2026-05-06,113465.36855334471,103179.65330657952,-7.60330028966858
2026-05-07,114397.13269999999,103161.42337269681,-6.844549552267287
2026-05-08,114397.13269999999,102523.20175285659,-6.844549552267287
