symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
PIDILITIND,Basic Materials,2022-04-02,2022-05-07,35,162,1248.7475,1098.9,-24275.29,237.5,184.65,STCG,0.0,-24697.45,-12.2085,176.34,176.88,176.88,1264.775,LVM_STOP: -10.5% <= -10%,10.0
RELIANCE,Energy,2022-05-03,2022-05-11,8,158,1286.5624,1139.9864,-23159.01,241.34,186.82,STCG,0.0,-23587.17,-11.6035,177.15,177.15,177.15,1286.5624,LVM_STOP: -11.2% <= -10%,10.0
BHARTIARTL,Communication Services,2022-04-02,2022-05-20,48,266,758.6078,687.8115,-18831.82,239.57,189.77,STCG,0.0,-19261.15,-9.5452,176.88,176.88,173.66,775.65,LVM_STOP: -11.1% <= -10%,10.0
IOC,Energy,2022-05-03,2022-05-27,24,2414,84.6512,76.8564,-18816.65,243.38,192.44,STCG,0.0,-19252.46,-9.4214,173.12,173.12,173.12,84.6512,LVM_STOP: -10.1% <= -10%,10.0
UPL,Basic Materials,2022-05-03,2022-05-27,24,245,831.7309,753.246,-19228.8,241.93,191.42,STCG,0.0,-19662.14,-9.649,166.67,166.67,166.67,831.7309,LVM_STOP: -10.1% <= -10%,10.0
SUNPHARMA,Healthcare,2022-04-02,2022-06-02,61,222,908.908,835.9132,-16204.85,237.19,192.48,STCG,0.0,-16634.51,-8.244,180.91,180.91,78.49,944.1,LVM_ROTATION,10.0
NTPC,Utilities,2022-05-03,2022-06-18,46,1292,158.158,140.3095,-23060.26,229.88,188.03,STCG,0.0,-23478.17,-11.4898,176.08,178.76,178.76,159.05,LVM_STOP: -11.2% <= -10%,10.0
ABB,Industrials,2022-06-02,2022-06-18,16,82,2462.46,2145.852,-25961.86,220.09,182.51,STCG,0.0,-26364.46,-13.0568,167.74,167.74,167.74,2462.46,LVM_STOP: -11.7% <= -10%,10.0
DMART,Consumer Defensive,2022-06-02,2022-06-18,16,52,3888.885,3489.9565,-20744.28,258.08,188.23,STCG,0.0,-21190.59,-10.4789,162.1,162.1,162.1,3888.885,LVM_STOP: -11.0% <= -10%,10.0
POWERGRID,Utilities,2022-04-02,2022-07-02,91,1193,169.6695,153.6337,-19130.71,240.31,190.11,STCG,0.0,-19561.13,-9.6638,171.24,177.96,78.76,183.8625,LVM_ROTATION,10.0
PAGEIND,Consumer Cyclical,2022-04-02,2022-07-02,91,4,43192.149,41295.3625,-7587.15,198.41,171.33,STCG,0.0,-7956.89,-4.6055,168.01,174.19,75.54,46563.75,LVM_ROTATION,10.0
RELIANCE,Energy,2022-06-02,2022-07-02,30,166,1216.8062,1096.7871,-19923.17,246.51,188.84,STCG,0.0,-20358.53,-10.079,175.27,175.27,74.46,1291.6227,LVM_ROTATION,10.0
