,equity,benchmark,drawdown_pct
2025-06-02,99924.34297111815,100000.0,0.0
2025-06-03,99106.08030151366,99295.61666197416,-0.8188822115557937
2025-06-04,99157.49049591064,99609.97713217624,-0.767433092283798
2025-06-05,99244.49965118407,100138.77629525134,-0.6803580586269953
2025-06-06,100345.08808168945,101158.94247753381,0.0
2025-06-09,100193.69323730469,101564.12943319422,-0.15087419551768066
2025-06-10,100028.10260009766,101568.38075120158,-0.31589536433884735
2025-06-11,99614.58236694336,101718.6861783725,-0.7279934959560697
2025-06-12,97332.38808618163,100694.26867808269,-3.002339280479005
2025-06-13,96220.978065625,100008.09172795452,-4.109927147312964
2025-06-16,97163.71666281737,100930.14570878836,-3.170430640593158
2025-06-17,96538.76520102538,100553.47735292079,-3.7932328860635356
2025-06-18,96445.48561423339,100386.18245787658,-3.8861916831259835
2025-06-19,95859.06465476073,100310.11705427282,-4.470595933182809
2025-06-20,96532.96279655761,101601.35612303187,-3.7990153359858003
2025-06-23,96293.48078076172,101032.91223422643,-4.037673769970063
2025-06-24,96544.54128186035,101326.0319185479,-3.7874766692467587
2025-06-25,96790.65999523926,102136.82464000699,-3.542204361370016
2025-06-26,96712.54054943848,103367.77875508922,-3.6200551533661196
2025-06-27,96819.80724355468,103727.0546371014,-3.5131573508260683
2025-06-30,96797.88441374511,103238.51656184693,-3.535004787734719
2025-07-01,96963.86332609862,103338.65169528418,-3.369596679050424
2025-07-02,96594.35896174316,102980.99573927853,-3.7378303130222723
2025-07-03,96431.8785731018,102786.3912623878,-3.899751929463613
2025-07-04,96990.45856716919,103011.74272509011,-3.3430928993647413
2025-07-07,96879.6907282959,103012.95964511452,-3.453479806178872
2025-07-08,96868.110371698,103260.56335969176,-3.465020337777669
2025-07-09,97008.9311114441,103072.83369073115,-3.324683882413293
2025-07-10,96340.49295785523,102583.89260949455,-3.9908232683737777
2025-07-11,96035.7233197937,101752.87056814914,-4.294544799629407
2025-07-14,95623.63330708008,101479.57719773188,-4.705217629352932
2025-07-15,96568.06186542968,101938.78275915123,-3.7640369732746093
2025-07-16,96281.74255238037,102004.52804878175,-4.049371630429155
2025-07-17,96354.76172504883,101597.50781100662,-3.9766035716587878
2025-07-18,95513.8624902771,101018.75171030604,-4.814610942868791
2025-07-21,94754.70688410033,101513.55613347843,-5.571155802900951
2025-07-22,94458.98797388305,101392.99412820284,-5.865857731884805
2025-07-23,94508.39612741699,102036.28650058765,-5.816619493642683
2025-07-24,94156.32473989259,101397.84600414432,-6.167480103020773
2025-07-25,93131.9486055664,100487.12360327807,-7.18833339430719
2025-07-28,93209.64721047363,99855.56581684295,-7.110901995927255
2025-07-29,93521.6563314148,100422.79278562395,-6.799965878469106
2025-07-30,93851.14704262695,100560.15460889888,-6.471608290159536
2025-07-31,93889.39708840332,100209.37346082335,-6.433489786795188
2025-08-01,93288.09965351563,99388.063073439,-7.032719351871841
2025-08-04,93120.97979628906,100024.88364387579,-7.199264481704725
2025-08-05,92835.87835585937,99728.72956157137,-7.483385454519653
2025-08-06,91667.62175253907,99423.86738922216,-8.647624407969213
2025-08-07,92292.52385214844,99512.67884476992,-8.024871354924256
2025-08-08,91020.15681406249,98570.60099807987,-9.292862705980854
2025-08-11,90948.73197089843,99467.77133503792,-9.364041918167022
2025-08-12,90835.63169013671,99072.69113724258,-9.476753245571157
2025-08-13,91417.53238593749,99606.53972821118,-8.896853713939812
2025-08-14,91167.13169013671,99654.89254398632,-9.146393278444387
2025-08-18,92151.10033896484,100648.75270833848,-8.165808510780327
2025-08-19,92746.25060751953,101068.3135440275,-7.5727049718505635
2025-08-20,93318.74999716796,101351.12101645378,-7.002174415155671
2025-08-21,92645.75170615234,101485.44053966769,-7.672858256170145
2025-08-22,92407.85362441404,100621.04012050985,-7.909938203266931
2025-08-25,92505.12867978515,101016.12031830518,-7.812997678094524
2025-08-26,91458.57887509765,99981.5960601503,-8.855948384197365
2025-08-28,91081.97926572265,99127.31030093563,-9.231252862547535
2025-08-29,90958.6907854492,98827.71091258808,-9.354117352110869
2025-09-01,91779.78667045897,99629.60589412844,-8.535845226681749
2025-09-02,92998.28529716795,99445.716635115,-7.321537032824743
2025-09-03,93224.73497368162,99993.7336520821,-7.095866119735971
2025-09-04,93237.58577324217,100071.61653364441,-7.083059514244649
2025-09-05,93009.06015634764,100098.72066146084,-7.3107992285279195
2025-09-08,93524.82352817382,100228.79676874545,-6.796809573741525
2025-09-09,93227.32282626952,100614.97132454395,-7.093287166807272
2025-09-10,93465.37342441405,101037.76411016793,-6.856055227810176
2025-09-11,93736.7230948242,101168.85168344688,-6.58563873249628
2025-09-12,93916.17295444335,101607.8279249799,-6.406806003311704
2025-09-15,94080.62308872069,101426.57005796727,-6.242921415215608
2025-09-16,94537.97413242186,102113.96392811985,-5.787143207787215
2025-09-17,94415.6742666992,102482.74601006297,-5.909022482658244
2025-09-18,94441.47260654296,102860.42583192485,-5.883312863645552
2025-09-19,94585.07294833983,102469.80240616697,-5.740206365318523
2025-09-22,94534.42359531249,101965.27842695544,-5.790681534552633
2025-09-23,94320.57352817382,101832.37337571797,-6.0037961684892505
2025-09-24,93737.12244785155,101376.81067229378,-6.5852407528492645
2025-09-25,93652.4545061035,100704.99179803804,-6.669617520428672
2025-09-26,92043.30548876952,99749.55943939181,-8.273232653063767
2025-09-29,92198.20657651365,99669.45607388885,-8.118864272203885
2025-09-30,93024.45140375975,99573.16135039876,-7.295460911818696
2025-10-01,92610.75081171874,100484.29465932523,-7.707738782066043
2025-10-03,93632.85121455077,100718.74931597637,-6.689153396003144
2025-10-06,93883.2393760742,101460.76234982199,-6.439626322670378
2025-10-07,93668.03887558592,101584.76966114072,-6.654086745798504
2025-10-08,93289.13869858396,101333.31763453821,-7.031683880093209
2025-10-09,94445.19024277342,101882.14066346954,-5.879608012415128
2025-10-10,93611.26122065428,102301.08513706826,-6.710669141625802
2025-10-13,93603.39895646971,102066.425026387,-6.718504367380129
2025-10-14,93051.45964067381,101735.27264026368,-7.26854555658768
2025-10-15,93908.37835710448,102455.64188224656,-6.414573794927502
2025-10-16,93798.84016435545,103514.64677829512,-6.523735284386611
2025-10-17,93196.57942216795,104018.55439541636,-7.123924843936558
2025-10-20,94397.02902238768,104557.87122441673,-5.927603605728605
2025-10-21,94543.8593599121,104660.83530180683,-5.781278219671959
2025-10-23,93983.66894548338,104753.08416131965,-6.3395421318752865
2025-10-24,93922.57591503905,104363.6697535081,-6.40042506258196
2025-10-27,95371.2181347412,105055.10948763795,-4.956764742584207
2025-10-28,95415.15857006835,104934.3341262542,-4.912975418993815
2025-10-29,95821.89810253905,105410.53705762488,-4.507634669141092
2025-10-30,95648.64923168944,104698.2595435965,-4.6802877348383065
2025-10-31,94970.6502488037,104068.11622913783,-5.355955070277584
2025-11-03,95203.48784328613,104235.00811819993,-5.123918207354228
2025-11-04,94631.46588588867,103564.61161799869,-5.693972973693939
2025-11-06,93686.8571670166,103208.77313995158,-6.635333170720303
2025-11-07,94530.53688117675,103138.38142840966,-5.794554882227176
2025-11-10,95035.09873801269,103470.33982649722,-5.291728220273195
2025-11-11,95339.08769064941,103958.26944173951,-4.98878468965489
2025-11-12,95985.08795004882,104689.97026368997,-4.3450060336697405
2025-11-13,95877.58796530761,104703.52232759818,-4.452136324545264
2025-11-14,95128.39857321777,104828.54110491122,-5.198749244432221
2025-11-17,96046.89794760742,105246.87711849774,-4.283408601508166
2025-11-18,95689.44627219238,104828.54110491122,-4.639630995895871
2025-11-19,95895.12800437011,105405.4797276533,-4.4346566059084935
2025-11-20,96007.95748740234,105969.87775248148,-4.322215144956887
2025-11-21,94928.99828940429,105468.19061930088,-5.397463788039136
2025-11-24,94894.67810388183,105028.60591775565,-5.431665945990815
2025-11-25,95127.8380159912,104726.38303948534,-5.199307873895087
2025-11-26,96049.97871728515,106023.0824441981,-4.280338426637997
2025-11-27,96044.17818017578,106064.55254996502,-4.2861190156237345
2025-11-28,95982.56482387695,106013.56834218907,-4.347520482777423
2025-12-01,96235.16427934568,105903.52400283873,-4.095789720168397
2025-12-02,96092.41485917967,105322.73706807142,-4.238048223195278
2025-12-03,96158.21257558593,105135.82131315311,-4.172476786003765
2025-12-04,96288.1697027832,105329.01131806742,-4.042966583081354
2025-12-05,96046.3711493164,105946.81158656423,-4.283933588132916
2025-12-08,94836.77095634764,105032.857235763,-5.489373950080722
2025-12-09,94937.22069389647,104543.7107004963,-5.389269660504481
2025-12-10,94997.72179252928,104213.36432633716,-5.3289766259480125
2025-12-11,95535.07036430662,104782.01366917271,-4.793476002997843
2025-12-12,96358.22228081053,105382.41356173606,-3.9731549167940083
2025-12-15,96203.36294343261,105302.91865624531,-4.12748169086774
2025-12-16,95158.66396882324,104626.4454580001,-5.168587931921509
2025-12-17,94550.64777373045,104458.34455099168,-5.774513151298278
2025-12-18,94467.7212554199,104446.20695905988,-5.857154484218363
2025-12-19,95034.31182114256,105056.52395961438,-5.292512430925833
2025-12-22,95616.7089041992,105889.97193893052,-4.712118219120942
2025-12-23,95746.26041787108,105909.18979282254,-4.5830122348136655
