symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
INDUSTOWER,Communication Services,2025-12-16,2026-03-10,84,24,407.8074,441.6079,811.21,11.62,10.99,STCG,157.72,630.88,6.4458,29.89,29.89,4.47,477.75,VMQ TRAIL STOP: -8.2% from peak ₹477.75,10.0
APLAPOLLO,Basic Materials,2026-01-28,2026-03-10,41,4,2072.07,2135.5623,253.97,9.84,8.86,STCG,47.05,188.22,2.2709,58.21,58.21,4.9,2280.8,VMQ TRAIL STOP: -8.0% from peak ₹2280.80,10.0
SBIN,Financial Services,2026-02-10,2026-03-10,28,8,1152.151,1109.9889,-337.3,10.94,9.21,STCG,0.0,-357.45,-3.8781,53.3,53.3,19.35,1227.8,VMQ TRAIL STOP: -10.5% from peak ₹1227.80,10.0
TORNTPOWER,Utilities,2026-02-10,2026-03-10,28,6,1446.445,1438.56,-47.31,10.3,8.95,STCG,0.0,-66.57,-0.767,51.96,51.96,0.79,1566.4,VMQ TRAIL STOP: -8.8% from peak ₹1566.40,10.0
DMART,Consumer Defensive,2026-03-10,2026-03-14,4,2,3996.993,3820.4757,-353.03,9.49,7.93,STCG,0.0,-370.45,-4.6341,56.39,56.39,56.39,3996.993,VMQ DAY-3 FAIL: -4.1% < -2% vs entry,10.0
ADANIPOWER,Utilities,2026-03-17,2026-03-21,4,59,156.156,151.3885,-281.28,10.94,9.26,STCG,0.0,-301.49,-3.2723,60.8,60.8,60.8,156.156,VMQ DAY-3 FAIL: -3.0% < -2% vs entry,10.0
TORNTPHARM,Healthcare,2026-02-10,2026-04-03,52,2,4013.009,3983.2128,-59.59,9.64,8.26,STCG,0.0,-77.5,-0.9656,26.54,62.53,28.56,4446.0,VMQ TRAIL STOP: -10.3% from peak ₹4446.00,10.0
IRB,Industrials,2026-03-31,2026-04-07,7,418,22.2222,20.6493,-657.47,11.03,8.95,STCG,0.0,-677.45,-7.2932,64.49,64.49,22.76,22.2222,VMQ SWING STOP: loss -7.0% <= -5%,10.0
ADANIGREEN,Utilities,2026-04-07,2026-04-08,1,10,922.0211,968.031,460.1,10.95,10.04,STCG,87.82,351.29,3.81,68.83,68.83,68.83,925.35,VMQ TRAIL STOP: -10.1% from peak ₹1029.65,10.0
OLAELEC,Consumer Cyclical,2026-04-07,2026-04-09,2,323,28.7187,30.4695,565.51,11.01,10.21,STCG,108.86,435.43,4.6941,59.04,59.04,59.04,30.27,VMQ TRAIL STOP: -16.7% from peak ₹36.32,10.0
ICICIBANK,Financial Services,2026-04-14,2026-04-21,7,6,1359.358,1366.632,43.64,9.68,8.51,STCG,5.09,20.36,0.2497,13.4,13.4,-4.48,1359.358,VMQ DAY-5 FAIL: -0.9% < 0% vs entry,10.0
KALYANKJIL,Consumer Cyclical,2026-04-07,2026-04-24,17,21,435.435,412.3872,-484.0,10.86,8.98,STCG,0.0,-503.84,-5.51,64.63,64.63,-10.89,449.15,VMQ SWING STOP: loss -5.2% <= -5%,10.0
YESBANK,Financial Services,2026-04-21,2026-04-28,7,493,20.0,19.8801,-59.11,11.71,10.17,STCG,0.0,-80.98,-0.8213,69.3,69.3,-13.62,20.03,VMQ DAY-5 FAIL: -0.8% < 0% vs entry,10.0
PAYTM,Technology,2026-04-28,2026-05-05,7,8,1126.7757,1110.4884,-130.3,10.7,9.21,STCG,0.0,-150.21,-1.6664,66.78,66.78,-10.25,1129.15,VMQ DAY-3 FAIL: -2.7% < -2% vs entry,10.0
NTPCGREEN,Utilities,2026-04-14,2026-05-06,22,89,106.0559,109.7002,324.34,11.21,10.13,STCG,60.6,242.41,2.5682,42.2,42.2,-19.18,118.86,VMQ TRAIL STOP: -8.1% from peak ₹118.86,10.0
TRENT,Consumer Cyclical,2026-04-07,2026-05-13,36,2,3822.0182,4034.4615,424.89,9.08,8.37,STCG,81.49,325.95,4.2642,71.75,71.75,-10.07,4434.5,VMQ TRAIL STOP: -8.7% from peak ₹4434.50,10.0
SUZLON,Industrials,2026-04-14,2026-05-13,29,200,47.047,51.2587,842.34,11.17,10.63,STCG,164.11,656.43,6.9763,15.1,15.1,-18.44,57.32,VMQ TRAIL STOP: -10.1% from peak ₹57.32,10.0
UPL,Basic Materials,2026-05-12,2026-05-13,1,14,671.4708,626.373,-631.37,11.16,9.1,STCG,0.0,-651.63,-6.9318,68.21,68.21,68.21,671.4708,VMQ SWING STOP: loss -6.7% <= -5%,10.0
EXIDEIND,Consumer Cyclical,2026-05-05,2026-05-19,14,27,361.8615,342.657,-518.52,11.6,9.6,STCG,0.0,-539.72,-5.5241,52.22,52.22,-4.3,364.45,VMQ SWING STOP: loss -5.3% <= -5%,10.0
DMART,Consumer Defensive,2026-03-31,2026-05-20,50,2,4079.075,4230.765,303.38,9.59,8.78,STCG,57.0,228.01,2.7949,65.44,65.44,5.18,4628.5,VMQ TRAIL STOP: -8.5% from peak ₹4628.50,10.0
POWERGRID,Utilities,2026-02-03,2026-05-23,109,34,276.326,298.2015,743.77,11.15,10.52,STCG,144.42,577.68,6.1487,52.46,52.46,42.63,320.9,VMQ TRAIL STOP: -8.3% from peak ₹320.90,10.0
VMM,Consumer Cyclical,2026-05-19,2026-05-26,7,79,122.6225,122.5074,-9.09,11.5,10.04,STCG,0.0,-30.63,-0.3162,18.03,18.03,-2.41,123.33,VMQ DAY-5 FAIL: -0.8% < 0% vs entry,10.0
JSWSTEEL,Basic Materials,2026-05-19,2026-05-26,7,7,1299.298,1288.1106,-78.31,10.8,9.35,STCG,0.0,-98.46,-1.0826,16.73,16.73,-7.85,1299.298,VMQ DAY-5 FAIL: -1.1% < 0% vs entry,10.0
