symbol,FundamentalScore,TechnicalScore,OverallScore,FundamentalRating,TechnicalAnalysis,business_summary,sector,industry,employees,website,revenue_growth,earnings_growth,revenue_per_share,gross_margin,operating_margin,net_margin,roe,roa,debt_to_equity,current_ratio,quick_ratio,operating_cashflow,free_cashflow,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ev_revenue,dividend_yield,market_cap,enterprise_value,quarterly_earnings_growth,quarterly_revenue_growth,peg_ratio,ps_ratio,beta,book_value,eps,forward_eps,shares_outstanding,insider_ownership,institutional_ownership,Close,Daily_Change,Weekly_Change,52W_High,52W_Low,All_Time_High,All_Time_Low,sma20,sma50,sma100,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatility,support_levels,resistance_levels,volume_sma20,current_volume,volume_trend,trend,technical_score,technical_analysis
LT,56.91,78.92,67.91,Hold,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,54596.0,0.0,0.161,0.298,1954.798,0.36325002,0.10212,0.05903,0.0,0.0,114.735,0.0,0.0,0.0,0.0,31.151348,34.435932,5.06363,18.904,2.173,0.95,4945519575040.0,5840545775616.0,0.298,0.0,0.0,1.8398405,0.497,710.123,0.0,104.42,1375360000.0,0.16620001,0.49698,3595.800048828125,-0.4650403690966032,-2.2083206736979832,,,3926.8766708182884,2937.900120111403,3609.2450317382813,3588.2180126953126,3507.5894580078125,3489.967604980469,3619.602623097616,3603.5707107110693,51.176306823633716,16.031912386546537,21.256529123901693,-5.224616737355156,15.396562937843598,23.211120244644547,0.08308091943439212,[],[],1840694.75,1060447.0,Decreasing,Uptrend,78.92,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
RADICO,50.78,85.02,67.9,Hold,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,1494.0,0.0,0.325,0.682,390.145,0.42313,0.13008,0.07676,0.0,0.0,27.252,0.0,0.0,0.0,0.0,96.15436,73.17468,14.044975,53.008,7.541,0.14,386932047872.0,393696378880.0,0.687,0.0,0.0,7.4115653,0.431,205.796,0.0,39.5,133868000.0,0.44969,0.31176,2890.39990234375,-0.15200174140374,1.1478094753146761,,,2940.0,1721.103895756986,2813.1400390625,2723.123759765625,2604.950646972656,2449.612431640625,2845.9509164229858,2800.97878190699,55.35045691519337,44.97213451599555,45.23743181023426,-0.26529729423871373,82.17843339175793,76.50976730699334,0.09812759924500723,[],[],421139.5,172629.0,Decreasing,Strong Uptrend,85.02,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
TORNTPHARM,49.92,85.36,67.64,Hold,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,17059.0,0.0,0.112,0.198,349.635,0.75869006,0.26149,0.16917999,0.0,0.0,42.81,0.0,0.0,0.0,0.0,62.115288,41.21912,16.43162,33.505,10.755,0.87,1247271321600.0,1272889344000.0,0.199,0.0,0.0,10.538756,0.13,224.281,0.0,0.0,338444992.0,0.70589995,0.14603,3685.300048828125,1.0391003865526605,1.7195707653360426,,,3787.89990234375,2880.976428322467,3641.150012207031,3465.214541015625,3342.2380834960936,3268.230155029297,3638.0188048518894,3587.2311722229297,50.86228980907585,50.78763262895973,56.67089570737042,-5.8832630784106925,74.05057887878395,64.29124062770983,0.06381324120169754,[],[],410396.6,279865.0,Decreasing,Strong Uptrend,85.36,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
MRF,39.28,95.07,67.17,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,17850.0,0.0,0.067,-0.124,67553.3,0.34547,0.0837,0.06278,0.0,0.0,20.397,0.0,0.0,0.0,0.0,34.72225,27.84085,3.3836772,15.812,2.178,0.29,625589354496.0,624022585344.0,-0.124,0.0,0.0,2.1835365,0.333,43593.105,0.0,5298.15,4241140.0,0.47967,0.17875,147505.0,-0.4185654008438844,6.52103267737858,,,152767.25626352726,101968.69403906824,145456.5,144477.0409375,138409.507890625,128014.6855859375,145459.75360039595,145316.52903892286,53.44382264313388,143.22456147309276,-244.62283329015025,387.847394763243,86.69275905659327,81.36938335050179,0.09330220147121758,[],[],6070.1,3011.0,Increasing,Strong Uptrend,95.07,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions
LTIM,70.13,64.03,67.08,Buy,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,83889.0,0.0,0.076,0.106,1306.817,0.2755,0.14293,0.121920004,0.22132,0.11885,9.814,3.358,2.972,43308998656.0,26377750528.0,32.89573,26.29956,6.8239527,24.381,3.801,1.24,1547878268928.0,1471282151424.0,0.106,0.0,0.0,3.9990551,0.441,765.612,0.0,0.0,296272992.0,0.68723,0.16878,5224.5,-0.20057306590257618,2.2807361002349147,,,6707.319709479284,3767.94004002627,5100.225,5227.73,4973.426237792969,5291.80045288086,5143.370599548797,5145.0903008496025,69.86564299424185,-1.7197013008053545,-24.990988923664837,23.271287622859482,82.35588972431077,69.9081035923141,0.04710614885467054,[],[],214398.3,94919.0,Decreasing,Downtrend,64.03,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
JKCEMENT,52.1,82.01,67.06,Hold,Strong bullish trend across multiple timeframes Bearish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,4097.0,0.0,0.122,0.751,1626.523,0.63619,0.17502001,0.080249995,0.0,0.0,99.562,0.0,0.0,0.0,0.0,52.91206,98.502525,8.68113,25.556,4.568,0.22,528591749120.0,565743386624.0,0.811,0.0,0.0,4.267617,0.469,788.031,0.0,69.45,77268200.0,0.54048,0.35622,6841.0,-4.107092795065881,-2.2923659215882353,,,7565.5,3882.1045251946025,6906.575,6490.573583984375,5856.4573974609375,5190.632393798828,7057.939369940026,6848.0249443682005,53.89689714146103,209.91442557182563,222.4958169846502,-12.581391412824559,58.79817790971038,78.21857703936203,0.174235922482336,[],[],108432.1,176038.0,Increasing,Uptrend,82.01,Strong bullish trend across multiple timeframes Bearish MACD crossover Strong volume supporting price action
NLCINDIA,67.4,66.62,67.01,Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.133,0.479,118.531,0.84207,0.103369996,0.18178,0.0,0.0,102.205,0.0,0.0,0.0,0.0,10.906134,10.2938595,1.7874415,12.221,3.577,1.28,325444403200.0,562718507008.0,0.426,0.0,0.0,2.0688884,0.409,131.305,0.0,0.0,1386640000.0,0.75245005,0.15027,234.6999969482422,-0.9161135701766465,-1.21638092267925,,,294.7781178125151,186.02999877929688,237.52949981689454,233.03220001220703,234.65859924316408,234.73946014404297,236.7716039805554,236.30326861826998,50.894532230782744,0.4683353622854156,0.9501204782235182,-0.4817851159381026,39.32928888534113,41.49339604683865,0.06278415934946352,[],[],1106620.1,284810.0,Decreasing,Sideways,66.62,Strong bearish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
EMAMILTD,46.42,87.42,66.92,Hold,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,3217.0,0.0,-0.002,0.074,87.205,0.69066,0.18772,0.21488,0.0,0.0,3.333,0.0,0.0,0.0,0.0,32.672184,26.93679,9.899701,25.833,6.828,1.63,267116183552.0,259956326400.0,0.076,0.0,0.0,7.0160613,0.325,61.815,0.0,0.0,436500000.0,0.57467,0.28678,611.9500122070312,-1.178843406212149,5.082860455400784,,,846.289377002361,506.02915795916346,592.3549987792969,582.2680004882812,593.9321514892578,589.9631536865235,600.809268792427,593.5179092810796,47.063534098235614,7.291359511347423,4.230868943190768,3.0604905681566548,79.18947011304799,78.02546284370506,0.13299396785286577,[],[],677042.25,428662.0,Decreasing,Strong Uptrend,87.42,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
FORTIS,52.15,81.16,66.66,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,12237.0,0.0,0.166,0.568,107.208,0.58652,0.17962,0.10731,0.0,0.0,26.993,0.0,0.0,0.0,0.0,81.32289,72.943016,7.911537,44.191,8.99,0.11,705432780800.0,727655645184.0,0.568,0.0,0.0,8.71557,0.61,118.106,0.0,12.81,754958016.0,0.04072,0.81291,934.4000244140625,-1.3877857156153972,0.2575133491483417,,,971.0,522.731754086126,896.7125061035156,829.45724609375,760.0996704101562,706.3701620483398,923.9746958928952,886.7790451889865,70.71961249822465,37.195650703908655,35.41224427195776,1.783406431950894,83.12344900152087,90.33627350656623,0.18443107508903267,[],[],2449786.1,1777906.0,Decreasing,Strong Uptrend,81.16,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
ZFCVINDIA,46.98,85.6,66.29,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,2488.0,0.0,0.032,0.231,2035.483,0.41849998,0.101339996,0.12528,0.0,0.0,2.056,0.0,0.0,0.0,0.0,63.69399,44.510296,8.597113,43.193,6.788,0.13,276357939200.0,262060163072.0,0.231,0.0,0.0,7.158124,-0.122,1694.755,0.0,0.0,18967600.0,0.60277003,0.27252,14570.0,-0.19180709686258401,6.048475143751375,,,17275.36900138465,9547.387315786316,13687.74248046875,13407.42701171875,13201.524375,12558.997153320313,14064.688506633844,13740.703050539667,78.37554869214372,323.9854560941767,203.5995766127828,120.38587948139389,92.66222954751824,91.0790383687879,0.14046845998211333,[],[],10067.35,21701.0,Increasing,Strong Uptrend,85.6,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
ADANIPORTS,64.5,67.67,66.09,Buy,Bullish MACD crossover Strong volume supporting price action High volatility detected,0.0,0.0,0.0,3118.0,0.0,0.312,0.065,151.115,0.66256,0.46465,0.34596002,0.0,0.0,79.193,0.0,0.0,0.0,0.0,25.639456,40.131657,4.6526957,17.59,10.348,0.52,2897179836416.0,3378038964224.0,0.065,0.0,0.0,8.8747635,0.443,288.263,0.0,33.42,2160140032.0,0.65911,0.22167,1341.199951171875,-1.5127108912925236,3.145420349757755,,,1502.1916273167224,990.8294504575306,1356.3450012207031,1394.4819970703124,1352.899599609375,1260.014901123047,1350.8812152709602,1366.960751015084,48.93462912714664,-16.07953574412386,-18.802643452956605,2.723107708832746,63.25507843065336,64.43016790246863,0.08250577452624785,[],[],2045147.3,1210284.0,Increasing,Sideways,67.67,Bullish MACD crossover Strong volume supporting price action High volatility detected
ICICIBANK,70.86,61.21,66.03,Buy,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,182665.0,0.0,0.108,0.146,290.557,0.0,0.39253,0.2574,0.17884001,0.02229,0.0,0.0,0.0,0.0,0.0,19.532227,37.85978,3.109993,0.0,5.155,0.77,10255695085568.0,10592427442176.0,0.159,0.0,0.0,4.9909797,0.495,461.866,0.0,37.94,7139859968.0,0.02231,0.54978,1436.4000244140625,-0.6638987265516927,0.6375657026992387,,,1488.5144734435703,1167.5907626667606,1443.5355834960938,1431.9108862304688,1415.712071533203,1338.3208233642579,1435.9376486479848,1436.946602902592,36.26516051652244,-1.0089542546072607,-0.3533800230508948,-0.655574231556366,43.94990909659236,39.2127888211243,0.05385390012956155,[],[],7747980.85,6657207.0,Decreasing,Uptrend,61.21,Strong bullish trend across multiple timeframes Bearish MACD crossover Declining volume suggests weakening trend
RELIANCE,60.46,71.26,65.86,Buy,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,403303.0,0.0,0.051,0.784,721.63,0.35601002,0.11929,0.083459996,0.0,0.0,36.605,0.0,0.0,0.0,0.0,23.42031,19.613083,2.261784,12.953,2.271,0.39,19069998727168.0,22175541100544.0,0.783,0.0,0.0,1.9528108,0.218,623.048,0.0,71.85,13532499968.0,0.49662998,0.28582,1409.199951171875,-1.0948973274587437,2.5767870931396875,,,1544.8301010282516,1110.415052053189,1391.8928527832031,1439.0633032226563,1398.7753210449218,1323.9452368164064,1400.5414131999964,1408.4253819430273,56.0526840585572,-7.883968743030891,-14.665531453629137,6.781562710598246,81.21028790856461,82.11162862107112,0.04878001405719301,[],[],9687218.8,5818868.0,Increasing,Sideways,71.26,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions
APOLLOHOSP,45.91,85.54,65.72,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,42497.0,0.0,0.149,0.418,1568.274,0.33824003,0.109069996,0.06978,0.0,0.0,90.886,0.0,0.0,0.0,0.0,72.464096,97.08946,13.871064,40.855,5.331,0.25,1139136659456.0,1202079006720.0,0.418,0.0,0.0,5.0514917,0.161,571.153,0.0,81.6,143784992.0,0.29705,0.47934,7922.5,-0.05046363464328296,1.420962866816411,,,7980.0,5993.328624607504,7497.922338867187,7351.757734375,7133.603056640625,6964.846369628906,7679.989072890468,7519.188234309788,74.874388684623,160.80083858068065,99.60312344265682,61.197715138023824,96.00343763297319,94.30887320258677,0.1457077237949631,[],[],500712.65,843648.0,Increasing,Strong Uptrend,85.54,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
AUBANK,67.47,63.95,65.71,Buy,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,50946.0,0.0,0.081,0.154,119.869,0.0,0.33545,0.24486,0.14696,0.0,0.0,0.0,0.0,0.0,0.0,25.317297,34.985855,3.218398,0.0,7.352,0.13,553193832448.0,655810953216.0,0.156,0.0,0.0,6.201561,0.324,230.565,0.0,21.21,745193024.0,0.35213003,0.44172,742.0499877929688,-1.3493783899685585,-1.1390871397636837,,,839.964104316448,488.84713286028926,743.15,775.2788366699219,719.6329864501953,643.8711820983887,748.4594414524703,752.9682036398777,50.44523578147793,-4.508762187407456,-7.08520628841758,2.576444101010124,37.51067659775627,43.51380154870399,0.054563803171248884,[],[],2453075.65,980129.0,Decreasing,Sideways,63.95,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
DIXON,41.68,87.85,64.77,Hold,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,0.0,0.0,0.951,0.993,8837.697,0.07592,0.03036,0.02631,0.0,0.0,19.34,0.0,0.0,0.0,0.0,74.62562,91.40244,28.990458,47.437,1.832,0.03,1021649813504.0,826487472128.0,0.683,0.0,0.0,2.2644975,0.06,582.709,0.0,184.82,60477700.0,0.41761002,0.31971002,16893.0,1.00448430493274,4.335742078932747,,,19148.900390625,12017.703008681334,16589.35,15761.9,15480.9780078125,15548.066264648438,16590.773392439998,16378.395156940058,50.642673521850895,212.37823549994027,209.8473409961186,2.530894503821685,79.94702406455298,80.09802258878415,0.08969390985263691,[],[],264361.15,304647.0,Decreasing,Strong Uptrend,87.85,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
PIDILITIND,47.53,81.74,64.63,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,8153.0,0.0,0.105,0.184,265.361,0.53929,0.22496,0.16163,0.0,0.0,4.561,0.0,0.0,0.0,0.0,71.94593,152.45432,16.098284,50.39,11.423,0.97,1570362884096.0,1541930352640.0,0.186,0.0,0.0,11.633989,0.344,191.772,0.0,20.25,508668992.0,0.68195,0.14963001,3087.199951171875,0.26631864799853133,0.05834085969722569,,,3380.787711457371,2595.9304504816755,3001.574499511719,2987.4615869140625,2985.0205908203125,2934.864782714844,3058.0116382647284,3021.5020675363116,84.31169098659166,36.50957072841675,27.498799983380103,9.010770745036645,85.21991164426167,86.010593088368,0.12592215507611385,[],[],360684.9,357791.0,Decreasing,Strong Uptrend,81.74,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
POLICYBZR,39.4,88.54,63.97,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,0.0,0.0,0.334,0.389,116.459,0.61182,0.00068000006,0.07101,0.0,0.0,5.005,0.0,0.0,0.0,0.0,232.50607,74.42851,13.591334,474.184,15.984,0.0,875270307840.0,849500962816.0,0.406,0.0,0.0,16.468826,0.485,140.619,0.0,0.0,457968992.0,0.26948,0.4759,1911.199951171875,0.17296119899290474,4.198015595344695,,,2246.89990234375,1311.3499755859375,1823.6099975585937,1833.5620068359376,1760.5810021972657,1759.5157507324218,1864.811857838841,1838.7211892125586,68.13246100495789,26.090668626282422,11.739085728322898,14.351582897959524,88.47778414387521,87.80882015480582,0.12144626725216093,[],[],1063851.1,865772.0,Increasing,Strong Uptrend,88.54,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions
MARUTI,43.02,84.82,63.92,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,19966.0,0.0,0.079,0.009,4953.499,0.295,0.07943,0.09332,0.0,0.0,0.09,0.0,0.0,0.0,0.0,31.055752,27.496408,4.68754,22.631,2.84,0.94,4511368740864.0,4423451934720.0,0.009,0.0,0.0,2.8967533,0.189,3061.094,0.0,521.85,314403008.0,0.58294,0.29964,14349.0,0.48319327731092265,10.923005565862699,,,14401.0,10610.16228851044,12954.771728515625,12648.93021484375,12344.206611328125,11960.351826171875,13554.18182239672,13078.105585867306,95.95868881903907,476.076236529414,280.81091860109484,195.26531792831918,95.150532574986,95.76357685337935,0.21792115029644926,[],[],442361.25,458935.0,Increasing,Strong Uptrend,84.82,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
ALKEM,58.9,68.79,63.84,Hold,RSI indicates overbought conditions Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,18785.0,0.0,0.112,0.218,1112.676,0.62261003,0.19322,0.17172001,0.0,0.0,11.106,0.0,0.0,0.0,0.0,28.408377,25.361067,5.4131546,24.098,4.705,0.29,648759672832.0,626008981504.0,0.218,0.0,0.0,4.8764844,0.342,1002.373,0.0,213.95,119565000.0,0.67245,0.21956,5426.0,0.07377351530799547,1.4679756895745744,,,6378.9212703408975,4484.274290497364,5105.85234375,4961.423759765625,4996.325815429687,5080.603596191406,5252.860748629375,5123.515719715095,79.08228343635461,129.3450289142802,83.79865560015763,45.54637331412256,93.7037759700868,93.80085638688293,0.17074057863924996,[],[],193414.7,99592.0,Decreasing,Strong Uptrend,68.79,RSI indicates overbought conditions Bullish MACD crossover Stochastic indicates overbought conditions
UPL,33.14,94.06,63.6,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend,0.0,0.0,0.0,12000.0,0.0,0.016,0.0,650.52,0.48235,0.062069997,0.0255,0.0,0.0,66.354,0.0,0.0,0.0,0.0,52.91359,14.938491,2.070976,12.223,1.74,0.84,586689413120.0,814054440960.0,0.0,0.0,0.0,1.253985,0.649,345.948,0.0,47.96,750608000.0,0.37993,0.39812002,716.4500122070312,0.5614428986545628,4.782451511083186,,,735.8499755859375,488.52936345326924,704.6725067138672,679.861787109375,661.4491052246094,615.8353109741211,703.6932053602287,697.5536907103309,68.7362877183878,6.139514649897819,6.127594879684029,0.011919770213790315,76.07626993793677,71.09229635800303,0.0944700417048304,[],[],2807921.0,1635644.0,Decreasing,Strong Uptrend,94.06,Strong bullish trend across multiple timeframes Bullish MACD crossover Declining volume suggests weakening trend
NAUKRI,65.93,60.49,63.21,Buy,Bullish MACD crossover Stochastic indicates overbought conditions Declining volume suggests weakening trend,0.0,0.0,0.0,6174.0,0.0,0.169,0.27,45.785,0.53838,0.29536,0.3459,0.0,0.0,0.726,0.0,0.0,0.0,0.0,87.71283,14.781584,2.5599043,89.448,29.45,0.52,893718953984.0,872805367808.0,0.271,0.0,0.0,30.155441,0.69,539.317,0.0,93.4,647340992.0,0.46223,0.37230998,1380.5999755859375,-2.2791670533205632,1.1132232972090206,,,1821.2694678741534,1154.1416390412078,1369.8150024414062,1417.2051342773439,1416.1491467285157,1482.9069763183593,1372.9499219119932,1382.4183491147064,52.26865747149294,-9.468427202713201,-17.863676558536326,8.395249355823125,80.46124950274523,80.50120658520552,0.10089069163516279,[],[],2022097.55,1083516.0,Decreasing,Downtrend,60.49,Bullish MACD crossover Stochastic indicates overbought conditions Declining volume suggests weakening trend
BAJAJ-AUTO,53.01,73.29,63.15,Hold,RSI indicates overbought conditions Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,5598.0,0.0,0.112,0.136,1907.211,0.32651,0.23341998,0.14264,0.0,0.0,26.301,0.0,0.0,0.0,0.0,31.948687,50.692093,6.8880434,19.338,4.554,2.42,2423194648576.0,2424355422208.0,0.138,0.0,0.0,4.5518117,0.771,1260.082,0.0,171.22,279185984.0,0.58706003,0.15416001,8679.5,-0.05757383844781083,5.673586169111822,,,12458.258373030149,6914.118957712413,8297.35,8318.0541015625,8176.47556640625,8328.368627929687,8495.935847422174,8381.816189606026,74.96069182389937,114.11965781614708,48.43415038038161,65.68550743576547,85.99605522682447,90.34709968499095,0.12073657740875031,[],[],401580.6,369875.0,Increasing,Strong Uptrend,73.29,RSI indicates overbought conditions Bullish MACD crossover Stochastic indicates overbought conditions
ICRA,62.83,63.27,63.05,Buy,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,1130.0,0.0,0.084,0.194,527.737,0.46613997,0.2864,0.34849998,0.0,0.0,1.242,0.0,0.0,0.0,0.0,34.130318,31.919937,5.7176394,28.907,9.826,0.96,60219834368.0,49885872128.0,0.195,0.0,0.0,11.861439,0.094,1094.77,0.0,196.1,9620550.0,0.64111,0.21124001,6259.5,-1.0433957789898085,1.9877800407331891,,,7666.467387354439,4970.408959417513,6324.6,6563.61060546875,6255.220014648437,6178.2803515625,6274.538426095172,6370.413918189618,38.404133180252586,-95.87549209444569,-111.37705049587645,15.501558401430756,42.36344166143023,37.37045074020725,0.1228615387317063,[],[],5007.1,2715.0,Decreasing,Sideways,63.27,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
METROPOLIS,41.61,84.37,62.99,Hold,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,4823.0,0.0,0.232,0.175,273.143,0.77287,0.1526,0.108330004,0.0,0.0,15.295,0.0,0.0,0.0,0.0,73.51745,44.125034,8.443474,51.212,8.069,0.0,112396369920.0,113275543552.0,0.187,0.0,0.0,8.005948,0.089,256.944,0.0,0.0,51807500.0,0.4989,0.42926997,2169.5,0.6588387161961862,2.2721892265312515,,,2318.300048828125,1315.0,2062.985009765625,1916.852001953125,1789.201502685547,1842.659002685547,2114.0940030669617,2044.5425716621478,67.63919974644915,69.55143140481391,65.37726626981515,4.174165134998759,88.80046914153216,88.78679828052834,0.13768348170849176,[],[],73467.3,21497.0,Decreasing,Strong Uptrend,84.37,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions
NYKAA,31.27,94.7,62.98,Sell,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions,0.0,0.0,0.0,1981.0,0.0,0.234,1.667,30.033,0.44057998,0.029949998,0.00954,0.0,0.0,98.356,0.0,0.0,0.0,0.0,833.1111,177.11812,49.4265,199.534,7.823,0.0,643407151104.0,653856735232.0,1.419,0.0,0.0,7.6975007,0.323,4.551,0.0,1.27,2860219904.0,0.59838,0.33858,224.94000244140625,-0.004442990429665006,4.555174806898021,,,229.8000030517578,154.89999389648438,213.4649971008301,209.88259887695312,201.47069946289062,185.54649940490722,218.31151955455056,214.58204413111636,67.39945288150739,3.729475423434195,2.0796233863801366,1.6498520370540586,85.77502933675011,89.08966852732205,0.13044749458271943,[],[],5899480.3,4074027.0,Increasing,Strong Uptrend,94.7,Strong bullish trend across multiple timeframes Bullish MACD crossover Stochastic indicates overbought conditions
RECLTD,80.3,45.44,62.87,Strong Buy,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions,0.0,0.0,0.0,0.0,0.0,0.048,0.291,82.008,0.98879,0.96138,0.78215,0.22323999,0.0,666.365,0.0,0.0,0.0,0.0,5.86875,5.548006,1.2619145,0.0,27.899,2.77,989037461504.0,6024503230464.0,0.291,0.0,0.0,4.5801644,0.412,297.643,0.0,67.7,2633220096.0,0.52645,0.23879999,375.6000061035156,-1.3137151654800783,-1.5594238972120311,,,608.1615491672904,347.9661372196504,385.0003829956055,388.36389099121095,396.2661471557617,425.49052154541016,381.88801517608493,385.14714478872986,38.37302207455787,-3.2591296126449265,-2.6193898276730474,-0.6397397849718791,12.553807286839891,16.420925041956597,0.05561347897461216,[],[],5708283.2,3478895.0,Decreasing,Strong Downtrend,45.44,Strong bearish trend across multiple timeframes Bearish MACD crossover Stochastic indicates oversold conditions
SANOFI,65.73,59.99,62.86,Buy,Strong bearish trend across multiple timeframes Bullish MACD crossover Strong volume supporting price action,0.0,0.0,0.0,1225.0,0.0,-0.123,-0.326,860.227,0.5084,0.21117,0.18288,0.49431,0.22473,2.672,1.849,1.123,3904999936.0,2485250048.0,33.22218,25.668646,15.400901,23.544,5.933,2.24,120461549568.0,117533540352.0,-0.327,0.0,0.0,6.0805383,0.083,339.623,0.0,203.77,23030600.0,0.60605,0.26142,5230.5,-0.7683551508252728,3.043735224586297,,,7464.647161852233,4814.6976141245605,5375.2,5770.79,5928.081967773437,5813.367810058594,5246.904733411533,5437.451353953625,30.04372267332917,-190.54662054209166,-206.03484410994616,15.488223567854504,26.13415866953706,18.713735703557646,0.2259789812816673,[],[],12416.45,7436.0,Increasing,Strong Downtrend,59.99,Strong bearish trend across multiple timeframes Bullish MACD crossover Strong volume supporting price action
TITAN,45.63,79.74,62.69,Hold,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover,0.0,0.0,0.0,9191.0,0.0,0.246,0.526,718.277,0.21545,0.09962,0.058280002,0.0,0.0,178.742,0.0,0.0,0.0,0.0,86.21429,64.453545,27.655575,58.07,5.335,0.3,3211989876736.0,3398973784064.0,0.526,0.0,0.0,5.041342,0.297,130.932,0.0,56.18,887044992.0,0.582,0.19142,3621.0,0.12996574145991424,3.771424925181477,,,3855.397419134134,2916.223769645376,3460.45,3490.9694677734374,3443.668605957031,3358.9925793457032,3531.003742508172,3494.2178743016816,93.57142857142857,36.78586820649025,11.343645482041298,25.442222724448953,96.15793039556321,96.23587862004443,0.10093417240758706,[],[],695022.3,691835.0,Increasing,Strong Uptrend,79.74,Strong bullish trend across multiple timeframes RSI indicates overbought conditions Bullish MACD crossover
INFY,61.63,63.53,62.58,Buy,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected,0.0,0.0,0.0,323788.0,0.0,0.048,0.056,4.708,0.29834998,0.20886,0.16427,0.30365,0.14858,8.894,2.182,1.954,4184000000.0,3329062400.0,22.221392,20.568308,557.1161,1373.337,315.979,4.24,6166089302016.0,6162848677888.0,0.06,0.0,0.0,316.14484,0.348,2.67,0.0,72.32,4145270016.0,0.15072,0.48951998,1487.5,-0.5947623809714586,2.7491918332875454,,,1978.6106902340612,1288.8655111580174,1468.1499877929687,1550.2319995117186,1528.3763134765625,1669.5814233398437,1468.4058146100865,1490.9167524104562,54.893390384010864,-22.510937800369675,-31.968527822800958,9.457590022431283,79.51003580373043,59.64442107973337,0.09670155843686884,[],[],8423655.7,5543397.0,Decreasing,Downtrend,63.53,Bullish MACD crossover Declining volume suggests weakening trend High volatility detected
