date,universe_n,held_pre,bought,sold,cash_pct,event,out,in,out_score,in_score
2026-03-17,205.0,0.0,10.0,0.0,11.233145970364085,,,,,
2026-03-23,205.0,6.0,4.0,3.0,8.803840873999658,,,,,
2026-03-30,,,,,,rotation,HCLTECH,OIL,53.9,62.3
2026-03-30,206.0,10.0,0.0,1.0,12.10581087582026,,,,,
2026-04-06,206.0,7.0,3.0,1.0,12.211286574494789,,,,,
2026-04-15,204.0,9.0,1.0,1.0,11.721900339853214,,,,,
2026-04-21,204.0,7.0,3.0,2.0,29.788214466564998,,,,,
2026-04-28,204.0,5.0,5.0,2.0,23.55915505907171,,,,,
2026-05-07,203.0,3.0,7.0,1.0,16.999759920478365,,,,,
