,equity,benchmark,drawdown_pct
2026-03-17,99784.71239999999,100000.0,0.0
2026-03-18,99928.4224,100833.93043752089,0.0
2026-03-19,98803.17619999999,97544.64905058156,-1.1260522011403373
2026-03-20,98705.8561569702,98021.08725446014,-1.2234419534174479
2026-03-23,96347.86249999999,95468.83853289534,-3.5831246146041495
2026-03-24,96656.81249999999,97164.04845004564,-3.273953317209588
2026-03-25,97545.01249999998,98835.08154892981,-2.385117109584245
2026-03-26,97545.01249999998,98835.08154892981,-2.385117109584245
2026-03-27,96979.36239624022,96770.5104770768,-2.9511723821227576
2026-03-30,97302.67819999998,94700.21615019742,-2.6276249909055083
2026-03-31,96672.36089999999,94700.21615019742,-3.2583937800663265
2026-04-01,96522.039848291,96175.97112497743,-3.4088225050463716
2026-04-02,95048.77669999999,96318.87856669154,-4.883140935085962
2026-04-06,96162.41849999999,97400.8885042832,-3.768701446046252
2026-04-07,96201.469,98059.8910891901,-3.7296229746142773
2026-04-08,96153.23002905273,101764.96571140763,-3.7778964985914376
2026-04-09,97280.1203,100822.47564489943,-2.650199048874413
2026-04-10,97390.5603,101990.78166660028,-2.5396799419501237
2026-04-13,97729.28988251952,101108.93656869244,-2.200707731257534
2026-04-15,98051.62359999998,102757.07664747127,-1.878143129776877
2026-04-16,97966.99029999999,102610.55800576948,-1.9628370516534877
2026-04-17,98493.08521728514,103275.49919249096,-1.4363652985227682
2026-04-18,98496.17069999997,103275.49919249096,-1.4332776057115248
2026-04-20,98608.77320937498,103323.41385287789,-1.3205944404312109
2026-04-21,98414.43209999999,104221.3768296298,-1.5150747541472276
2026-04-22,98714.83509999998,103379.6027994751,-1.214456578872214
2026-04-23,100013.05166523436,102510.05731620421,0.0
2026-04-24,99834.04284414061,101343.44093853432,-0.1789854605106278
2026-04-25,99834.04259999999,101343.44093853432,-0.17898570461939434
2026-04-27,100062.14272817381,102169.31243663316,0.0
2026-04-28,100913.71969999999,101757.96694078931,0.0
2026-04-29,101605.84459999998,102529.56276567893,0.0
2026-04-30,100431.04147275389,101765.8188159919,-1.1562357774506316
2026-05-04,100511.10662441404,102282.12102340412,-1.0774360273227312
2026-05-05,100634.45696621091,101915.30261731659,-0.9560351942481393
2026-05-06,100351.5559041992,103179.65330657952,-1.234465104580007
2026-05-07,100127.24049999997,103161.42337269681,-1.4552352827939652
2026-05-08,100127.24049999997,102523.20175285659,-1.4552352827939652
