symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
GICRE,Financial Services,2026-04-07,2026-04-21,14,3,381.431,397.602,48.51,1.36,1.24,STCG,9.18,36.73,3.2102,65.4,72.4,70.0,400.4,MOMENTUM EXHAUSTION: 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
NMDC,Basic Materials,2026-04-07,2026-04-21,14,2,81.061,89.7402,17.36,0.19,0.19,STCG,3.4,13.58,8.3787,65.4,81.9,78.3,89.78,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 84 (heavy exhaustion) | 🕯️ Upper wicks: 4 rejections,10.0
GICRE,Financial Services,2026-04-07,2026-04-22,15,2,381.431,397.602,32.34,0.91,0.82,STCG,6.12,24.49,3.2102,65.4,72.4,67.7,400.4,MOMENTUM EXHAUSTION: ⚪ RSI elevated: 75 | 🕯️ Upper wicks: 3 rejections,10.0
ICICIBANK,Financial Services,2026-04-16,2026-04-22,6,5,1353.352,1378.62,126.34,7.84,7.15,STCG,22.27,89.08,1.3165,78.9,78.9,75.1,1388.4,MOMENTUM EXHAUSTION: ⚠️ RSI overbought: 78 | 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
GICRE,Financial Services,2026-04-07,2026-04-23,16,1,381.431,398.1015,16.67,0.45,0.41,STCG,3.16,12.64,3.3148,65.4,72.4,68.4,400.4,MOMENTUM EXHAUSTION: ⚠️ RSI overbought: 75 | 🕯️ Upper wicks: 3 rejections,10.0
ICICIBANK,Financial Services,2026-04-16,2026-04-23,7,2,1353.352,1347.0516,-12.6,3.14,2.79,STCG,0.0,-18.53,-0.6846,78.9,78.9,74.3,1388.4,MOMENTUM EXHAUSTION: ⚠️ RSI overbought: 80 | 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
NESTLEIND,Consumer Defensive,2026-04-22,2026-04-23,1,3,1392.391,1387.5111,-14.64,4.96,4.32,STCG,0.0,-23.92,-0.5726,80.8,82.1,82.1,1415.8,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 89 (heavy exhaustion),10.0
NMDC,Basic Materials,2026-04-22,2026-04-23,1,109,88.5184,88.3216,-21.45,10.96,9.99,STCG,0.0,-42.39,-0.4394,80.0,80.6,80.6,88.63,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 91 (heavy exhaustion) | 📉 Volume declining on rally | 🕯️ Upper wicks: 5 rejections,10.0
ABB,Industrials,2026-04-22,2026-04-23,1,1,7260.253,7579.413,319.16,7.83,7.86,STCG,60.69,242.77,3.3439,78.2,80.2,80.2,7817.0,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 98 (heavy exhaustion) | 📏 Extended: 15.8% above 20-MA,10.0
NESTLEIND,Consumer Defensive,2026-04-22,2026-04-24,2,2,1392.391,1418.58,52.38,3.31,2.94,STCG,9.23,36.9,1.3252,80.8,82.1,82.1,1415.8,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 89 (heavy exhaustion),10.0
NESTLEIND,Consumer Defensive,2026-04-22,2026-04-25,3,1,1392.391,1427.571,35.18,1.65,1.48,STCG,6.41,25.64,1.8412,80.8,82.1,82.1,1421.3,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 89 (heavy exhaustion),10.0
DRREDDY,Healthcare,2026-03-18,2026-04-29,42,5,1285.0838,1365.633,402.75,7.63,7.08,STCG,77.61,310.43,4.8313,72.88,78.3,78.3,1354.6,MOMENTUM EXHAUSTION: ⚠️ RSI overbought: 79 | 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
ONGC,Energy,2026-03-24,2026-04-29,36,8,268.8185,303.5961,278.22,2.55,2.52,STCG,54.63,218.52,10.1611,64.9,77.4,77.4,301.3,"MOMENTUM EXHAUSTION: ⚪ RSI elevated: 71 | 🕯️ Upper wicks: 5 rejections | ⚠️ Bearish divergence (price up, RSI down)",10.0
DRREDDY,Healthcare,2026-03-18,2026-04-30,43,1,1285.0838,1325.673,40.59,1.53,1.38,STCG,7.54,30.15,2.3462,72.88,78.8,78.8,1354.6,MOMENTUM EXHAUSTION: ⚪ RSI elevated: 74 | 🕯️ Upper wicks: 3 rejections,10.0
ONGC,Energy,2026-03-24,2026-04-30,37,4,268.8185,304.5951,143.11,1.28,1.26,STCG,28.11,112.45,10.4581,64.9,78.6,78.6,304.35,MOMENTUM EXHAUSTION: ⚪ RSI elevated: 73 | 🕯️ Upper wicks: 5 rejections,10.0
NESTLEIND,Consumer Defensive,2026-04-29,2026-04-30,1,4,1446.445,1464.534,72.36,6.74,6.08,STCG,11.91,47.63,0.8232,82.2,82.5,82.5,1450.6,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 91 (heavy exhaustion) | 📉 Volume declining on rally,10.0
NMDC,Basic Materials,2026-04-29,2026-04-30,1,108,91.5915,91.948,38.5,11.14,10.3,STCG,3.41,13.65,0.138,81.8,81.9,81.9,91.88,"MOMENTUM EXHAUSTION: 🔴 RSI extreme: 81 (heavy exhaustion) | 🕯️ Upper wicks: 5 rejections | ⚠️ Bearish divergence (price up, RSI down)",10.0
ADANIPORTS,Industrials,2026-04-29,2026-04-30,1,3,1646.645,1648.35,5.11,5.86,5.13,STCG,0.0,-5.88,-0.119,80.3,81.3,81.3,1662.8,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 86 (heavy exhaustion),10.0
CUMMINSIND,Industrials,2026-04-29,2026-04-30,1,1,5293.288,5274.4205,-18.87,6.28,5.47,STCG,0.0,-30.62,-0.5785,78.6,79.0,79.0,5293.288,MOMENTUM EXHAUSTION: ⚪ RSI elevated: 74 | 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
DRREDDY,Healthcare,2026-03-18,2026-05-01,44,1,1285.0838,1321.5771,36.49,1.53,1.37,STCG,6.72,26.88,2.0915,72.88,78.8,78.8,1354.6,MOMENTUM EXHAUSTION: ⚪ RSI elevated: 70 | 📉 Volume declining on rally | 🕯️ Upper wicks: 3 rejections,10.0
ONGC,Energy,2026-03-24,2026-05-01,38,2,268.8185,299.2504,60.86,0.64,0.62,STCG,11.92,47.68,8.8691,64.9,78.6,78.6,304.35,"MOMENTUM EXHAUSTION: 🕯️ Upper wicks: 5 rejections | ⚠️ Bearish divergence (price up, RSI down)",10.0
NESTLEIND,Consumer Defensive,2026-04-29,2026-05-01,2,2,1446.445,1457.1414,21.39,3.37,3.02,STCG,3.0,12.0,0.4148,82.2,82.5,82.5,1458.6,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 89 (heavy exhaustion),10.0
ADANIPORTS,Industrials,2026-04-29,2026-05-01,2,2,1646.645,1655.6427,18.0,3.91,3.43,STCG,2.13,8.52,0.2587,80.3,81.3,81.3,1662.8,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 87 (heavy exhaustion) | 🕯️ Upper wicks: 3 rejections,10.0
COALINDIA,Energy,2026-03-18,2026-05-05,48,21,462.7122,479.4701,351.92,11.54,10.44,STCG,65.99,263.95,2.7164,75.02,81.1,81.1,482.15,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 87 (heavy exhaustion) | 📉 Volume declining on rally | 🕯️ Upper wicks: 4 rejections,10.0
ADANIPORTS,Industrials,2026-04-29,2026-05-05,6,1,1646.645,1748.0502,101.41,1.95,1.81,STCG,19.53,78.11,4.7436,80.3,81.3,81.3,1742.6,MOMENTUM EXHAUSTION: 🔴 RSI extreme: 92 (heavy exhaustion),10.0
NATIONALUM,Basic Materials,2026-04-29,2026-05-08,9,22,440.44,402.7968,-828.15,10.78,9.19,STCG,0.0,-848.12,-8.7528,78.7,78.7,64.7,440.44,hard_stop:HARD_STOP - HARD STOP: loss -8.4% <= -8% threshold,10.0
