date,universe_n,held_pre,bought,sold,cash_pct
2025-12-01,200,0,6,0,47.54062322431073
2025-12-08,200,5,1,0,47.304380040343176
2025-12-15,200,6,4,0,6.998468967839338
2025-12-22,200,9,1,0,5.789984543584441
2025-12-29,200,9,1,0,5.121217084098655
2026-01-05,200,9,1,0,7.22524811714816
2026-01-12,200,6,1,0,36.73816472620752
2026-01-19,200,7,3,0,13.46275287596309
2026-01-27,200,6,4,0,7.292171375247104
2026-02-02,200,9,1,0,7.317704675226208
2026-02-09,200,8,2,0,4.764470497898625
2026-02-16,200,10,0,0,4.73191144627488
2026-02-23,200,9,1,1,3.398159080431012
2026-03-02,200,10,0,0,3.460116835756234
2026-03-09,200,3,1,4,62.409243143244254
2026-03-16,200,2,1,0,70.08605188351348
2026-03-23,200,1,0,1,89.04607990584145
2026-03-30,200,1,2,0,70.86919493257047
2026-04-06,200,2,5,1,32.15618860238336
2026-04-13,200,5,5,0,4.2173630860252915
2026-04-20,200,10,0,0,4.005405777797985
2026-04-27,200,9,1,0,3.5574553486733587
2026-05-04,200,9,1,0,1.3858888965006453
2026-05-11,200,9,1,0,1.6086408848863791
2026-05-18,200,5,3,1,19.41341707694033
2026-05-25,200,6,4,0,1.4607417945122447
