symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
OLAELEC,Consumer Cyclical,2026-04-07,2026-04-09,2,322,28.7187,30.4695,563.76,10.98,10.18,STCG,108.52,434.08,4.6941,59.04,59.04,59.04,30.27,VMQ TRAIL STOP: -16.7% from peak ₹36.32,10.0
KALYANKJIL,Consumer Cyclical,2026-04-07,2026-04-24,17,21,435.435,412.3872,-484.0,10.86,8.98,STCG,0.0,-503.84,-5.51,64.63,64.63,-10.89,449.15,VMQ SWING STOP: loss -5.2% <= -5%,10.0
ICICIBANK,Financial Services,2026-04-14,2026-04-30,16,6,1359.358,1259.739,-597.71,9.68,7.84,STCG,0.0,-615.24,-7.5432,13.4,13.4,-5.36,1388.4,VMQ SWING STOP: loss -5.8% <= -5%,10.0
NTPCGREEN,Utilities,2026-04-14,2026-05-06,22,88,106.0559,109.7002,320.7,11.08,10.01,STCG,59.92,239.68,2.5682,42.2,42.2,-19.18,118.86,VMQ TRAIL STOP: -8.1% from peak ₹118.86,10.0
TRENT,Consumer Cyclical,2026-04-07,2026-05-13,36,2,3822.0182,4034.4615,424.89,9.08,8.37,STCG,81.49,325.95,4.2642,71.75,71.75,-10.07,4434.5,VMQ TRAIL STOP: -8.7% from peak ₹4434.50,10.0
SUZLON,Industrials,2026-04-14,2026-05-13,29,200,47.047,51.2587,842.34,11.17,10.63,STCG,164.11,656.43,6.9763,15.1,15.1,-18.44,57.32,VMQ TRAIL STOP: -10.1% from peak ₹57.32,10.0
PAYTM,Technology,2026-04-28,2026-05-13,15,8,1126.7757,1156.842,240.53,10.7,9.6,STCG,44.05,176.18,1.9545,66.78,66.78,-17.19,1197.4,VMQ DAY-3 FAIL: -2.7% < -2% vs entry,10.0
UPL,Basic Materials,2026-05-12,2026-05-13,1,14,671.4708,626.373,-631.37,11.16,9.1,STCG,0.0,-651.63,-6.9318,68.21,68.21,68.21,671.4708,VMQ SWING STOP: loss -6.7% <= -5%,10.0
EXIDEIND,Consumer Cyclical,2026-05-05,2026-05-19,14,27,361.8615,342.657,-518.52,11.6,9.6,STCG,0.0,-539.72,-5.5241,52.22,52.22,-4.3,364.45,VMQ SWING STOP: loss -5.3% <= -5%,10.0
DMART,Consumer Defensive,2026-03-31,2026-05-20,50,2,4079.075,4230.765,303.38,9.59,8.78,STCG,57.0,228.01,2.7949,65.44,65.44,5.18,4628.5,VMQ TRAIL STOP: -8.5% from peak ₹4628.50,10.0
POWERGRID,Utilities,2026-02-03,2026-05-23,109,34,276.326,298.2015,743.77,11.15,10.52,STCG,144.42,577.68,6.1487,52.46,52.46,42.63,320.9,VMQ TRAIL STOP: -8.3% from peak ₹320.90,10.0
