symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
SHREECEM,Basic Materials,2020-02-04,2020-03-03,28,4,23423.4,23276.6493,-587.0,111.24,96.57,STCG,0.0,-794.81,-0.8483,183.43,183.43,83.43,25012.6992,LVM_ROTATION,10.0
PERSISTENT,Technology,2020-02-04,2020-03-03,28,254,354.8545,349.1505,-1448.82,107.01,91.99,STCG,0.0,-1647.81,-1.8282,169.71,169.71,64.0,360.725,LVM_ROTATION,10.0
IRCTC,Consumer Cyclical,2020-03-03,2020-03-05,2,265,354.354,301.0986,-14112.68,111.48,82.76,STCG,0.0,-14306.93,-15.2357,152.57,152.57,152.57,354.354,LVM_STOP: -11.6% <= -10%,10.0
AUBANK,Financial Services,2020-03-03,2020-03-12,9,178,581.556,477.2972,-18558.07,122.9,88.12,STCG,0.0,-18769.09,-18.1314,172.29,172.29,172.29,587.35,LVM_STOP: -11.5% <= -10%,10.0
TIINDIA,Industrials,2020-03-03,2020-03-12,9,184,560.56,494.4051,-12172.5,122.45,94.36,STCG,0.0,-12389.31,-12.0118,164.57,164.57,164.57,560.56,LVM_STOP: -10.5% <= -10%,10.0
SRF,Industrials,2020-03-03,2020-03-13,10,131,789.5888,612.387,-23213.44,122.8,83.21,STCG,0.0,-23419.45,-22.6415,174.57,174.57,174.57,799.39,LVM_STOP: -14.6% <= -10%,10.0
BHARTIARTL,Communication Services,2020-03-03,2020-03-13,10,201,514.8575,444.9915,-14043.07,122.86,92.77,STCG,0.0,-14258.7,-13.7783,168.0,168.0,168.0,517.1898,LVM_STOP: -11.4% <= -10%,10.0
POLYCAB,Industrials,2020-03-03,2020-03-13,10,96,1078.077,805.194,-26196.77,122.87,80.18,STCG,0.0,-26399.82,-25.5082,166.57,166.57,166.57,1078.077,LVM_STOP: -18.8% <= -10%,10.0
MUTHOOTFIN,Financial Services,2020-03-03,2020-03-13,10,120,859.859,690.6087,-20310.04,122.5,85.96,STCG,0.0,-20518.5,-19.8855,163.71,163.71,163.71,877.95,LVM_STOP: -12.0% <= -10%,10.0
PIIND,Basic Materials,2020-01-02,2020-03-17,75,67,1455.8544,1279.719,-11801.07,115.8,88.93,STCG,0.0,-12005.81,-12.3083,183.62,184.29,184.29,1598.5,LVM_STOP: -10.5% <= -10%,10.0
TRENT,Consumer Cyclical,2020-02-04,2020-03-18,43,173,596.7462,539.46,-9910.51,122.57,96.8,STCG,0.0,-10129.88,-9.8122,172.29,172.29,169.43,795.95,LVM_STOP: -10.0% <= -10%,10.0
DMART,Consumer Defensive,2020-02-04,2020-03-19,44,48,2147.145,1823.0751,-15555.36,122.36,90.77,STCG,0.0,-15768.48,-15.2999,172.57,172.57,168.86,2544.1499,LVM_STOP: -10.5% <= -10%,10.0
DRREDDY,Healthcare,2020-04-02,2020-05-05,33,136,617.617,795.204,24151.83,99.72,112.17,STCG,4787.99,19151.95,22.801,194.57,194.57,94.86,811.36,LVM_ROTATION,10.0
HINDUNILVR,Consumer Defensive,2020-04-02,2020-05-05,33,37,2236.234,2099.0988,-5074.0,98.23,80.56,STCG,0.0,-5252.79,-6.3485,194.0,194.0,87.43,2487.55,LVM_ROTATION,10.0
PATANJALI,Consumer Defensive,2020-04-02,2020-05-05,33,1328,63.2799,151.8147,117574.21,99.77,209.12,STCG,23453.07,93812.26,111.6338,102.57,102.57,18.29,144.7333,LVM_ROTATION,10.0
ALKEM,Healthcare,2020-05-05,2020-05-19,14,36,2698.696,2368.2295,-11896.79,115.34,88.43,STCG,0.0,-12100.57,-12.4552,195.43,195.43,195.43,2698.696,LVM_STOP: -12.5% <= -10%,10.0
DMART,Consumer Defensive,2020-05-05,2020-06-02,28,41,2322.32,2306.791,-636.69,108.44,98.1,STCG,0.0,-843.23,-0.8856,186.57,186.57,85.71,2470.25,LVM_ROTATION,10.0
PIIND,Basic Materials,2020-05-05,2020-06-02,28,63,1536.4349,1586.8116,3173.73,111.81,103.69,STCG,591.65,2366.58,2.4449,182.57,182.57,81.43,1586.45,LVM_ROTATION,10.0
IGL,Utilities,2020-05-05,2020-06-02,28,407,239.1389,239.0108,-52.14,108.93,100.9,STCG,0.0,-261.97,-0.2692,181.71,181.71,83.14,247.975,LVM_ROTATION,10.0
BHARTIARTL,Communication Services,2020-05-05,2020-06-02,28,184,528.6133,552.0718,4316.36,113.91,105.36,STCG,819.42,3277.68,3.3698,179.14,179.14,78.0,587.7647,LVM_ROTATION,10.0
SRF,Industrials,2020-05-05,2020-06-02,28,133,732.3316,740.7984,1126.08,120.12,102.19,STCG,180.75,723.01,0.7423,175.43,175.43,72.57,741.43,LVM_ROTATION,10.0
TATACONSUM,Consumer Defensive,2020-05-05,2020-06-02,28,287,339.339,362.4872,6643.53,115.62,107.91,STCG,1284.0,5136.0,5.2736,173.71,173.71,78.0,371.95,LVM_ROTATION,10.0
DIXON,Technology,2020-05-05,2020-06-02,28,104,930.1292,1013.985,8721.0,114.84,109.38,STCG,1699.36,6797.42,7.027,168.0,168.0,67.14,1010.3,LVM_ROTATION,10.0
ADANIGREEN,Utilities,2020-05-05,2020-06-02,28,452,215.215,268.731,24189.23,115.49,125.99,STCG,4789.55,19158.2,19.6944,157.14,157.14,59.14,260.75,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2020-06-02,2020-07-02,30,40,2502.5,2097.9,-16184.0,100.29,87.04,STCG,0.0,-16371.33,-16.355,193.14,193.14,94.6,2502.5,LVM_STOP: -10.4% <= -10%,10.0
NESTLEIND,Consumer Defensive,2020-05-05,2020-07-02,58,110,879.4285,848.4008,-3413.05,105.14,96.8,STCG,0.0,-3614.99,-3.7369,195.71,196.0,93.18,890.1475,LVM_ROTATION,10.0
DRREDDY,Healthcare,2020-06-02,2020-07-02,30,126,797.797,788.4108,-1182.66,105.35,103.04,STCG,0.0,-1391.05,-1.3838,195.14,195.14,95.45,824.76,LVM_ROTATION,10.0
DABUR,Consumer Defensive,2020-06-02,2020-07-02,30,214,469.7192,469.0305,-147.38,119.34,104.11,STCG,0.0,-370.83,-0.3689,191.43,191.43,88.64,469.7192,LVM_ROTATION,10.0
PIDILITIND,Basic Materials,2020-06-02,2020-07-02,30,135,742.5918,689.31,-7193.04,122.43,96.52,STCG,0.0,-7411.99,-7.3935,187.71,187.71,82.67,755.075,LVM_ROTATION,10.0
TORNTPHARM,Healthcare,2020-06-02,2020-07-02,30,86,1164.6635,1175.823,959.72,118.91,104.89,STCG,147.18,588.73,0.5878,187.14,187.14,88.07,1294.925,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2020-06-02,2020-08-04,63,59,1694.9432,1717.281,1317.93,122.0,105.09,STCG,218.17,872.67,0.8727,190.29,190.29,80.11,1778.15,LVM_ROTATION,10.0
TORNTPOWER,Utilities,2020-06-02,2020-08-04,63,310,324.274,327.4722,991.44,119.35,105.3,STCG,153.36,613.44,0.6102,187.71,187.71,77.56,344.55,LVM_ROTATION,10.0
MRF,Consumer Cyclical,2020-06-02,2020-08-04,63,1,62060.999,61438.5,-622.5,73.68,63.73,STCG,0.0,-759.91,-1.2244,184.0,186.08,78.69,67333.5469,LVM_ROTATION,10.0
LUPIN,Healthcare,2020-07-02,2020-08-04,33,108,906.4055,932.0171,2766.05,116.22,104.4,STCG,509.09,2036.34,2.0802,186.08,186.08,82.67,927.65,LVM_ROTATION,10.0
CIPLA,Healthcare,2020-07-02,2020-08-04,33,156,630.63,707.292,11959.27,116.8,114.44,STCG,2345.61,9382.42,9.5371,180.4,180.4,84.09,720.15,LVM_ROTATION,10.0
COLPAL,Consumer Defensive,2020-07-02,2020-09-02,62,71,1378.3269,1386.5121,581.15,116.18,102.11,STCG,72.57,290.29,0.2966,189.2,189.2,80.11,1456.95,LVM_ROTATION,10.0
HINDUNILVR,Consumer Defensive,2020-07-02,2020-09-02,62,45,2169.9177,2168.829,-48.99,117.53,101.23,STCG,0.0,-267.75,-0.2742,186.08,186.08,77.56,2334.55,LVM_ROTATION,10.0
DRREDDY,Healthcare,2020-08-04,2020-09-02,29,114,907.0462,869.3797,-4293.98,103.64,102.8,STCG,0.0,-4500.42,-4.3523,196.88,196.88,93.18,938.18,LVM_ROTATION,10.0
ZYDUSLIFE,Healthcare,2020-08-04,2020-10-02,59,261,398.398,400.599,574.46,123.45,108.45,STCG,68.51,274.05,0.2636,183.24,183.24,78.98,409.7,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2020-09-02,2020-10-02,30,51,1979.9279,2038.4095,2982.56,109.94,107.83,STCG,552.96,2211.83,2.1904,181.82,181.82,79.83,2056.55,LVM_ROTATION,10.0
DMART,Consumer Defensive,2020-09-02,2020-10-02,30,45,2250.0979,2190.757,-2670.34,119.42,102.25,STCG,0.0,-2892.02,-2.8562,179.55,179.55,75.28,2278.3999,LVM_ROTATION,10.0
TVSMOTOR,Consumer Cyclical,2020-10-02,2020-10-27,25,222,485.485,430.0695,-12302.24,127.96,99.03,STCG,0.0,-12529.23,-11.6251,166.48,166.48,166.48,485.485,LVM_STOP: -11.5% <= -10%,10.0
BRITANNIA,Consumer Defensive,2020-06-02,2020-11-03,154,29,3438.3348,3441.555,93.39,118.38,103.52,STCG,0.0,-128.51,-0.1289,180.86,181.53,74.15,3982.6499,LVM_ROTATION,10.0
BIOCON,Healthcare,2020-07-02,2020-11-03,124,253,388.8385,403.7958,3784.2,116.79,105.96,STCG,712.29,2849.15,2.8962,184.94,188.35,84.66,469.15,LVM_ROTATION,10.0
PERSISTENT,Technology,2020-08-04,2020-11-03,91,212,490.49,567.0324,16226.99,104.84,124.69,STCG,3199.49,12797.97,12.3076,188.64,188.92,80.97,684.55,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2020-09-02,2020-11-03,62,31,3250.5473,3056.94,-6001.83,88.12,98.29,STCG,0.0,-6188.23,-6.1411,195.17,195.17,91.19,3344.3999,LVM_ROTATION,10.0
LTM,Technology,2020-07-02,2020-12-02,153,50,1943.942,3343.653,69985.55,115.39,173.41,STCG,13939.35,55757.4,57.3653,177.56,186.08,77.97,3353.45,LVM_ROTATION,10.0
PIIND,Basic Materials,2020-08-04,2020-12-02,120,56,1846.845,2323.9737,26719.21,106.43,134.99,STCG,5295.56,21182.23,20.4811,185.8,185.8,79.66,2445.6499,LVM_ROTATION,10.0
DRREDDY,Healthcare,2020-10-02,2020-12-02,61,104,1035.034,969.4496,-6820.78,101.75,104.58,STCG,0.0,-7027.11,-6.5281,193.18,193.18,90.96,1044.1,LVM_ROTATION,10.0
ZYDUSLIFE,Healthcare,2020-11-03,2020-12-02,29,250,420.42,452.547,8031.75,121.44,117.35,STCG,1558.59,6234.37,5.9316,180.11,180.11,81.07,453.65,LVM_ROTATION,10.0
SRF,Industrials,2020-11-03,2020-12-02,29,118,886.926,1020.5784,15770.98,112.04,124.91,STCG,3106.81,12427.23,11.8742,178.12,178.12,76.27,1066.52,LVM_ROTATION,10.0
APOLLOHOSP,Healthcare,2020-11-03,2020-12-02,29,50,2087.085,2472.2253,19257.01,123.89,128.21,STCG,3800.98,15203.93,14.5695,171.02,171.02,72.32,2463.0,LVM_ROTATION,10.0
AMBUJACEM,Basic Materials,2020-11-03,2020-12-22,49,400,262.3621,235.3644,-10799.08,124.59,97.65,STCG,0.0,-11021.32,-10.502,180.4,180.4,178.53,268.05,LVM_STOP: -10.3% <= -10%,10.0
SUPREMEIND,Industrials,2020-10-02,2021-01-02,92,75,1436.435,1696.1022,19475.04,127.9,131.94,STCG,3843.04,15372.16,14.2688,176.14,178.12,73.73,1742.25,LVM_ROTATION,10.0
ALKEM,Healthcare,2020-12-02,2021-01-02,31,40,2807.8551,2981.016,6926.44,130.89,123.68,STCG,1334.37,5337.5,4.7523,184.18,184.18,83.05,2953.8,LVM_ROTATION,10.0
BIOCON,Healthcare,2020-12-02,2021-01-02,31,263,435.435,467.532,8441.51,128.83,127.54,STCG,1637.03,6548.12,5.7179,183.62,183.62,81.64,483.6,LVM_ROTATION,10.0
TCS,Technology,2020-12-02,2021-01-02,31,42,2721.719,2947.05,9463.9,135.71,128.38,STCG,1839.96,7359.84,6.4384,183.62,183.62,82.2,2930.5,LVM_ROTATION,10.0
DRREDDY,Healthcare,2021-01-02,2021-01-30,28,116,1053.052,911.098,-16466.66,119.63,109.62,STCG,0.0,-16695.92,-13.6679,190.96,190.96,190.96,1083.36,LVM_STOP: -12.6% <= -10%,10.0
DIVISLAB,Healthcare,2020-12-02,2021-02-02,62,31,3625.622,3536.46,-2764.02,97.12,113.71,STCG,0.0,-2974.86,-2.6468,192.09,192.09,89.89,3879.8501,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2020-12-02,2021-02-02,62,51,2243.241,2457.54,10929.25,116.08,130.0,STCG,2136.63,8546.53,7.4704,184.46,186.72,82.58,2849.3,LVM_ROTATION,10.0
HCLTECH,Technology,2021-01-02,2021-02-02,31,128,959.959,946.053,-1779.97,112.18,125.6,STCG,0.0,-2017.75,-1.6421,181.64,181.64,79.78,1062.1,LVM_ROTATION,10.0
ULTRACEMCO,Basic Materials,2021-01-02,2021-02-02,31,22,5312.2571,5779.215,10273.07,138.75,131.88,STCG,2000.49,8001.96,6.8469,174.58,174.58,71.35,5744.1499,LVM_ROTATION,10.0
INFY,Technology,2020-11-03,2021-03-02,119,97,1073.072,1280.9678,20165.89,123.58,128.88,STCG,3982.69,15930.75,15.3051,180.97,182.2,75.56,1387.15,LVM_ROTATION,10.0
WIPRO,Technology,2020-12-02,2021-03-02,90,646,177.4022,209.6402,20825.75,136.06,140.47,STCG,4109.84,16439.38,14.3448,180.23,182.87,79.78,229.5,LVM_ROTATION,10.0
DMART,Consumer Defensive,2020-12-02,2021-03-02,90,47,2437.435,2905.5415,22001.01,127.66,141.64,STCG,4346.34,17385.36,15.1758,178.53,180.51,65.45,3190.25,LVM_ROTATION,10.0
CIPLA,Healthcare,2021-01-02,2021-03-02,59,147,831.831,791.8074,-5883.47,127.09,120.73,STCG,0.0,-6131.29,-5.0142,183.62,185.11,82.87,863.4,LVM_ROTATION,10.0
BAJAJ-AUTO,Consumer Cyclical,2021-02-02,2021-03-02,28,29,4159.9556,3818.178,-9911.55,143.23,114.85,STCG,0.0,-10169.62,-8.4298,176.4,176.4,66.57,4237.4502,LVM_ROTATION,10.0
VOLTAS,Consumer Cyclical,2021-02-02,2021-03-02,28,129,946.946,1049.949,13287.39,145.03,140.49,STCG,2600.37,10401.5,8.5149,174.16,174.16,71.63,1103.2,LVM_ROTATION,10.0
LUPIN,Healthcare,2021-02-02,2021-03-02,28,122,1001.0,1025.7732,3022.33,138.55,129.8,STCG,550.79,2203.18,1.8041,171.35,171.35,70.22,1096.8,LVM_ROTATION,10.0
SUPREMEIND,Industrials,2021-02-02,2021-03-02,28,67,1821.82,2097.9,18497.36,128.72,145.79,STCG,3644.57,14578.28,11.9433,170.51,170.51,67.98,2082.8501,LVM_ROTATION,10.0
SBICARD,Financial Services,2021-03-02,2021-03-13,11,111,1128.127,1028.97,-11006.43,148.67,118.47,STCG,0.0,-11273.56,-9.0029,167.13,167.13,167.13,1128.127,LVM_STOP: -10.0% <= -10%,10.0
HEROMOTOCO,Consumer Cyclical,2021-03-02,2021-03-26,24,37,3355.352,2969.028,-14293.99,147.39,113.94,STCG,0.0,-14555.32,-11.7242,166.29,166.29,166.29,3476.3999,LVM_STOP: -12.3% <= -10%,10.0
HAVELLS,Industrials,2021-01-02,2021-04-02,90,134,911.4605,1058.94,19762.25,145.0,147.18,STCG,3894.01,15576.06,12.7531,181.64,184.55,63.76,1216.15,LVM_ROTATION,10.0
PERSISTENT,Technology,2021-03-02,2021-04-02,31,147,850.7749,975.5235,18338.04,90.87,148.74,STCG,3619.69,14478.75,11.5771,179.49,179.49,69.94,981.85,LVM_ROTATION,10.0
SUNPHARMA,Healthcare,2021-03-02,2021-04-02,31,206,609.609,611.0883,304.74,149.09,130.57,STCG,5.01,20.06,0.016,175.84,175.84,61.24,626.0,LVM_ROTATION,10.0
MPHASIS,Technology,2021-03-02,2021-04-02,31,76,1641.64,1748.25,8102.36,148.12,137.81,STCG,1563.28,6253.14,5.0119,173.6,173.6,64.33,1778.85,LVM_ROTATION,10.0
RELIANCE,Energy,2021-03-02,2021-04-02,31,128,980.282,933.5796,-5977.91,148.97,123.95,STCG,0.0,-6250.82,-4.9817,161.24,161.24,60.11,1016.2688,LVM_ROTATION,10.0
GRASIM,Basic Materials,2021-04-02,2021-04-21,19,86,1450.6868,1265.5958,-15917.83,148.12,112.89,STCG,0.0,-16178.84,-12.9681,177.81,177.81,177.81,1450.6868,LVM_STOP: -11.3% <= -10%,10.0
ULTRACEMCO,Basic Materials,2021-04-02,2021-04-21,19,18,6901.895,6191.8518,-12780.78,128.81,115.6,STCG,0.0,-13025.19,-10.4844,177.25,177.25,177.25,6971.25,LVM_STOP: -10.2% <= -10%,10.0
HCLTECH,Technology,2021-04-02,2021-05-01,29,124,1008.007,897.8513,-13659.31,120.29,115.48,STCG,0.0,-13895.07,-11.1167,172.47,172.47,172.47,1045.4,LVM_STOP: -10.8% <= -10%,10.0
ADANIPORTS,Industrials,2021-03-02,2021-05-04,63,179,698.2976,779.0701,14458.28,148.4,144.64,STCG,2833.05,11332.19,9.0661,174.44,176.12,68.44,835.55,LVM_ROTATION,10.0
SRF,Industrials,2021-04-02,2021-05-04,32,108,1155.154,1312.686,17013.46,112.59,147.05,STCG,3350.76,13403.06,10.7434,169.1,169.1,70.95,1306.02,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2021-04-02,2021-05-04,32,34,3619.7162,4094.8512,16154.59,113.61,144.41,STCG,3179.32,12717.26,10.3333,163.76,163.76,70.67,4074.0,LVM_ROTATION,10.0
JUBLFOOD,Consumer Cyclical,2021-04-02,2021-05-04,32,213,588.3978,578.8206,-2039.94,148.79,127.88,STCG,0.0,-2316.62,-1.8484,162.08,162.08,61.73,590.2,LVM_ROTATION,10.0
AMBUJACEM,Basic Materials,2021-04-02,2021-06-02,61,403,310.7104,324.0756,5386.18,137.14,135.46,STCG,1022.71,4090.86,3.267,168.82,169.83,60.61,330.1,LVM_ROTATION,10.0
GRASIM,Basic Materials,2021-05-04,2021-06-02,29,88,1410.8054,1436.8428,2291.29,149.45,131.15,STCG,402.14,1608.55,1.2956,179.61,179.61,77.37,1465.3734,LVM_ROTATION,10.0
WIPRO,Technology,2021-05-04,2021-06-02,29,512,243.8936,270.704,13726.92,125.71,143.76,STCG,2691.49,10765.97,8.6215,172.91,172.91,71.79,271.4,LVM_ROTATION,10.0
POLYCAB,Industrials,2021-05-04,2021-06-02,29,83,1490.7392,1670.6277,14930.75,125.09,143.82,STCG,2932.37,11729.47,9.4798,171.51,171.51,70.39,1698.7,LVM_ROTATION,10.0
APOLLOHOSP,Healthcare,2021-05-04,2021-06-02,29,38,3236.3831,3241.0557,177.56,116.55,127.74,STCG,0.0,-66.73,-0.0543,168.16,168.16,65.36,3347.1499,LVM_ROTATION,10.0
MFSL,Financial Services,2021-05-04,2021-06-02,29,138,900.9,934.065,4576.77,147.6,133.7,STCG,859.09,3436.38,2.764,167.04,167.04,65.36,943.1,LVM_ROTATION,10.0
TVSMOTOR,Consumer Cyclical,2021-05-04,2021-06-02,29,200,623.8732,609.3401,-2906.62,130.85,126.4,STCG,0.0,-3163.87,-2.5357,160.89,160.89,54.75,651.45,LVM_ROTATION,10.0
SUPREMEIND,Industrials,2021-05-04,2021-07-02,59,57,2173.171,2176.821,208.05,120.27,128.7,STCG,0.0,-40.92,-0.033,171.23,175.14,71.94,2274.45,LVM_ROTATION,10.0
INFY,Technology,2021-04-02,2021-08-03,123,90,1392.391,1645.353,22766.58,131.08,153.59,STCG,4496.38,17985.53,14.3522,176.12,184.44,75.14,1631.55,LVM_ROTATION,10.0
SIEMENS,Industrials,2021-06-02,2021-08-03,62,106,1216.0397,1168.1337,-5078.04,153.03,128.43,STCG,0.0,-5359.5,-4.1579,170.39,174.44,70.72,1256.5898,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2021-06-02,2021-08-03,62,44,2921.7689,3016.98,4189.29,109.06,137.69,STCG,788.51,3154.03,2.4534,167.6,173.06,68.51,3159.05,LVM_ROTATION,10.0
SOLARINDS,Basic Materials,2021-06-02,2021-08-03,62,85,1501.5,1718.28,18426.3,151.52,151.49,STCG,3624.66,14498.63,11.3601,163.41,163.41,64.09,1719.9,LVM_ROTATION,10.0
TITAN,Consumer Cyclical,2021-06-02,2021-08-03,62,81,1582.581,1778.22,15846.76,152.19,149.4,STCG,3109.03,12436.14,9.7014,162.85,173.89,69.61,1782.55,LVM_ROTATION,10.0
LT,Industrials,2021-06-02,2021-08-03,62,87,1469.7683,1623.375,13363.78,151.81,146.49,STCG,2613.1,10452.39,8.1742,162.01,167.78,70.99,1642.15,LVM_ROTATION,10.0
TATACONSUM,Consumer Defensive,2021-03-02,2021-09-02,184,199,629.1285,865.5336,47044.61,108.21,178.65,STCG,9351.55,37406.21,29.878,174.44,178.49,71.27,867.45,LVM_ROTATION,10.0
TECHM,Technology,2021-06-02,2021-09-02,92,126,1021.2202,1434.564,52081.32,152.76,187.48,STCG,10348.21,41392.86,32.1688,171.23,176.67,73.48,1463.35,LVM_ROTATION,10.0
GRASIM,Basic Materials,2021-08-03,2021-09-02,30,90,1570.3311,1482.6148,-7894.47,157.94,138.4,STCG,0.0,-8190.81,-5.7955,180.39,180.39,78.73,1586.0934,LVM_ROTATION,10.0
SRF,Industrials,2021-08-03,2021-09-02,30,78,1791.79,1990.008,15461.0,92.93,161.0,STCG,3041.41,12165.66,8.7047,173.76,173.76,76.24,2027.95,LVM_ROTATION,10.0
WIPRO,Technology,2021-08-03,2021-09-02,30,468,302.302,322.1775,9301.73,130.18,156.39,STCG,1803.03,7212.13,5.0977,173.48,173.48,78.18,321.025,LVM_ROTATION,10.0
POLYCAB,Industrials,2021-08-03,2021-09-02,30,75,1873.872,2132.865,19424.47,128.92,165.92,STCG,3825.93,15303.71,10.8892,173.2,173.2,75.97,2126.6499,LVM_ROTATION,10.0
AMBUJACEM,Basic Materials,2021-08-03,2021-09-02,30,335,421.2709,421.1284,-47.74,129.76,146.33,STCG,0.0,-323.83,-0.2295,169.89,169.89,72.1,422.2,LVM_ROTATION,10.0
MFSL,Financial Services,2021-08-03,2021-09-02,30,127,1108.107,1076.872,-3966.84,150.81,141.85,STCG,0.0,-4259.51,-3.0267,167.4,167.4,71.27,1124.7,LVM_ROTATION,10.0
ULTRACEMCO,Basic Materials,2021-06-02,2021-10-02,122,19,6607.9514,7488.504,16730.5,140.18,147.58,STCG,3288.55,13154.19,10.4772,168.72,180.39,74.18,8026.25,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2021-08-03,2021-10-02,60,28,4935.5307,4885.11,-1411.78,102.61,141.88,STCG,0.0,-1656.27,-1.1985,171.82,171.82,65.11,5212.1001,LVM_ROTATION,10.0
INFY,Technology,2021-09-02,2021-10-02,30,89,1679.0273,1670.8275,-729.78,145.03,154.24,STCG,0.0,-1029.05,-0.6886,183.43,183.43,73.35,1763.85,LVM_ROTATION,10.0
TCS,Technology,2021-09-02,2021-10-02,30,40,3737.734,3721.0752,-666.35,152.79,154.38,STCG,0.0,-973.52,-0.6511,177.9,177.9,65.66,3954.55,LVM_ROTATION,10.0
ACC,Basic Materials,2021-09-02,2021-10-02,30,61,2431.3288,2242.755,-11503.0,176.08,141.9,STCG,0.0,-11820.98,-7.9704,174.59,174.59,64.56,2483.5,LVM_ROTATION,10.0
HCLTECH,Technology,2021-09-02,2021-10-02,30,128,1173.172,1280.2185,13701.95,136.72,169.97,STCG,2679.05,10716.21,7.1362,169.34,169.34,57.97,1358.2,LVM_ROTATION,10.0
ASIANPAINT,Basic Materials,2021-09-02,2021-10-23,51,45,3316.2629,2947.05,-16614.58,121.26,137.55,STCG,0.0,-16873.39,-11.3068,171.82,171.82,163.19,3448.6001,LVM_STOP: -10.1% <= -10%,10.0
SIEMENS,Industrials,2021-09-02,2021-11-02,61,111,1348.511,1311.5409,-4103.68,169.18,151.0,STCG,0.0,-4423.86,-2.9555,176.24,176.24,66.67,1356.908,LVM_ROTATION,10.0
LT,Industrials,2021-09-02,2021-11-02,61,88,1689.5879,1798.2,9557.86,165.1,164.13,STCG,1845.73,7382.9,4.9655,174.03,174.03,71.58,1846.05,LVM_ROTATION,10.0
PIDILITIND,Basic Materials,2021-10-02,2021-11-02,31,122,1216.7155,1183.815,-4013.86,131.26,149.8,STCG,0.0,-4294.93,-2.8934,173.35,173.35,68.03,1250.9,LVM_ROTATION,10.0
IOC,Energy,2021-10-02,2021-11-02,31,1743,85.2852,88.2783,5216.97,176.48,159.6,STCG,976.18,3904.71,2.6267,164.84,164.84,65.57,90.9,LVM_ROTATION,10.0
ICICIBANK,Financial Services,2021-11-02,2021-11-27,25,168,809.809,726.0232,-14076.01,133.1,126.51,STCG,0.0,-14335.63,-10.5372,162.02,162.02,162.02,809.809,LVM_STOP: -10.8% <= -10%,10.0
TITAN,Consumer Cyclical,2021-09-02,2021-12-02,91,76,1960.4585,2366.631,30869.11,159.3,186.56,STCG,6104.65,24418.6,16.3889,174.59,174.59,72.95,2588.8,LVM_ROTATION,10.0
