,equity,benchmark,drawdown_pct
2025-12-01,99643.65478209229,100000.0,0.0
2025-12-02,99444.21001450044,99451.58866030582,-0.20015802112839376
2025-12-03,99280.66319619752,99275.0924042291,-0.36428971487304507
2025-12-04,99200.09894951174,99457.51315626105,-0.44514207507798664
2025-12-05,99966.1448074524,100040.87454514197,0.0
2025-12-08,98224.36530829468,99177.86799327622,-1.742369381666764
2025-12-09,98478.35948153383,98715.98861780464,-1.488289189089198
2025-12-10,97487.75715878449,98404.0571903384,-2.479226995741013
2025-12-11,98565.72622063599,98941.00754037611,-1.4008928617921468
2025-12-12,99282.40445737763,99507.93852611673,-0.6839719100818931
2025-12-15,99151.31376019593,99432.87501313238,-0.8151070033018959
2025-12-16,98066.75224393922,98794.1113793301,-1.9000358242999615
2025-12-17,97837.39721083528,98635.38114953726,-2.1294685322889695
2025-12-18,97800.76624734345,98623.92015988081,-2.166111901463985
2025-12-19,99223.3264318222,99200.21543078995,-0.7430699433902843
2025-12-22,99555.7991339203,99987.20338719999,-0.41048464389866757
2025-12-23,99809.97642550356,100005.34995415604,-0.1562212709609212
2025-12-24,99742.05259872437,99871.44440703705,-0.22416810127033893
2025-12-26,99768.25425139008,99490.17996141467,-0.1979575749804785
2025-12-29,99262.39102326508,99107.37842993993,-0.7039921220757583
2025-12-30,99099.09465865631,99094.9623578121,-0.8673437897061431
2025-12-31,99303.73539410095,99823.69028346847,-0.662633749283148
2026-01-01,99653.5910882843,99888.44935197654,-0.3126595706677615
2026-01-02,100727.0609597458,100583.74939113493,0.0
2026-01-05,100917.69891036378,100284.80857759567,0.0
2026-01-06,99863.73504047243,100011.26698852947,-1.0443796095940372
2026-01-07,99440.64785709688,99866.288454008,-1.4636194336722141
2026-01-08,97860.90640664063,98858.101904912,-3.028995445524596
2026-01-09,96954.3502278351,98118.68153252533,-3.9273078214446477
2026-01-12,97084.13136294557,98527.2628291453,-3.7987068559928505
2026-01-13,96633.80269530488,98305.87769691412,-4.244940442869094
2026-01-14,95979.48223118592,98051.05721660315,-4.893310819110175
2026-01-16,95905.03550740969,98160.89170081087,-4.967080558789183
2026-01-19,95691.36496690064,97745.05028509212,-5.178808078160024
2026-01-20,93022.28323960115,96396.47383551569,-7.823618409864275
2026-01-21,92669.00307106783,96109.94909410427,-8.17368601182884
2026-01-22,93610.94305157472,96615.76226325893,-7.2403115981459205
2026-01-23,92397.58025516359,95694.10767838554,-8.442640634095167
2026-01-27,92022.55304198303,96178.33449137083,-8.814257523134284
2026-01-28,93324.0074001114,96817.66520539048,-7.524637989414695
2026-01-29,93876.3466163437,97108.58481848658,-6.977321490727095
2026-01-30,93811.43644690857,96733.23740723761,-7.041641397082454
2026-02-02,93948.61510247955,95845.96579133358,-6.9057101808021155
2026-02-03,97905.04550287477,98287.73112995806,-2.9852577298308036
2026-02-04,98126.66091078187,98472.82312827713,-2.765657590013959
2026-02-05,97880.74389603577,97963.95817216317,-3.0093383490892522
2026-02-06,97834.70167191926,98158.40699406894,-3.054961886500074
2026-02-09,99033.4537170868,98821.62223145469,-1.8671107383756214
2026-02-10,98963.70894461061,99080.83012186852,-1.9362212841265047
2026-02-11,99015.21094444886,99152.26730609438,-1.8851876196708806
2026-02-12,98696.18314019318,98592.01443607155,-2.2013143325273044
2026-02-13,97555.48949702912,97308.00305387621,-3.331635034921876
2026-02-16,97868.24452359621,98116.57736645559,-3.0217240580129867
2026-02-17,97765.84735361788,98279.51592838792,-3.1231900754548625
2026-02-18,97502.32993737032,98638.43293649657,-3.384311186115163
2026-02-19,96376.84245489199,97244.01252829432,-4.499564005621082
2026-02-20,96467.12351224977,97690.61058422395,-4.410103922471564
2026-02-23,96842.73845247194,98232.14234549153,-4.037904650908919
2026-02-24,96991.99908021852,97130.55171532811,-3.8900013303237335
2026-02-25,97163.35361297,97351.5563068871,-3.720205016494116
2026-02-26,97613.39598053286,97405.23492641089,-3.2742551262151087
2026-02-27,96229.11020825806,96190.75056349866,-4.645952843485035
2026-03-02,95210.20418256684,94995.17384888684,-5.65559340871059
2026-03-04,93488.50846034242,93523.58576163051,-7.361632825794063
2026-03-05,94811.01914726564,94613.90940326448,-6.05114843980158
2026-03-06,93827.48026787111,93408.78186393894,-7.025743471212387
2026-03-09,91980.45680571292,91795.08048957528,-8.855970955688363
2026-03-10,93122.17756987308,92687.31405738136,-7.7246324724613125
