date,universe_n,held_pre,bought,sold,cash_pct
2026-03-17,205,0,3,0,71.4367364706744
2026-03-23,205,3,0,0,71.27440377904513
2026-03-30,206,3,0,0,71.36084692592307
2026-04-06,206,2,1,0,71.40327508092611
2026-04-15,204,3,0,0,67.50421216771608
2026-04-21,204,3,0,0,70.60892238261697
2026-04-28,204,3,0,0,71.19460887250386
2026-05-07,203,3,0,0,71.75784492795856
