,equity,benchmark,drawdown_pct
2026-03-02,99597.56663242188,100000.0,0.0
2026-03-04,99147.41685214844,98450.88121045259,-0.45196865294387933
2026-03-05,99188.56593051758,99598.64861531927,-0.4106533078401142
2026-03-06,99727.00755634766,98330.02886286471,0.0
2026-03-09,99422.83063051758,96631.30953957501,-0.30500957893297986
2026-03-10,99510.03082583008,97570.55048377856,-0.21757068203914764
2026-03-11,99311.78082583008,95983.0222324019,-0.41636337105870336
2026-03-12,99317.83053896484,95067.30610173183,-0.4102970974553921
2026-03-13,98746.50657182618,93104.55903817053,-0.9831850052930524
2026-03-16,98440.61894863282,94140.93114903673,-1.2899099644476997
2026-03-17,98536.09947841798,94834.05305909763,-1.1941680665157772
2026-03-18,98441.23955410157,95624.90309269216,-1.2892876601351966
2026-03-19,98251.51875942384,92505.5442369391,-1.4795277960086617
2026-03-20,98265.2477,92957.36989599912,-1.4657612738672943
2026-03-23,98265.2477,90536.96898919021,-1.4657612738672943
2026-03-24,98265.2477,92144.60526148361,-1.4657612738672943
2026-03-25,98265.2477,93729.31367711451,-1.4657612738672943
2026-03-27,98265.2477,91771.39725139063,-1.4657612738672943
2026-03-30,97963.77813215333,89808.05323095838,-1.768056083702374
2026-04-01,98361.82876081544,91207.57148676351,-1.368915832314399
2026-04-02,98627.07777280884,91343.09640586407,-1.102940728385271
2026-04-06,98316.6709328186,92369.21028418446,-1.414197275228768
2026-04-07,98376.8203902893,92994.16914521588,-1.353883164794123
2026-04-08,100066.56903256835,96507.84157832884,0.0
2026-04-09,100423.92003049316,95614.04004857971,0.0
2026-04-10,100872.90928067626,96721.99200109212,0.0
2026-04-13,100261.12493237304,95885.70255304316,-0.606490238723012
2026-04-15,102215.87450894165,97448.70058984052,0.0
2026-04-16,103709.7755213623,97309.75102342757,0.0
2026-04-17,105837.72607525635,97940.34170125482,0.0
2026-04-20,105967.66540631103,97985.78111570925,0.0
2026-04-21,106801.27470501709,98837.3558015332,0.0
2026-04-22,108140.10455426025,98039.0673711386,0.0
2026-04-23,106942.78276212768,97214.4421461605,-1.1071949644100854
2026-04-24,106425.50213773803,96108.0925515649,-1.5855379681660065
2026-04-27,109094.73271566161,96891.29996627194,0.0
2026-04-28,109521.11217885741,96501.20436048717,0.0
2026-04-29,108031.25888460083,97232.93995446476,-1.3603343361082043
2026-04-30,107836.89069383545,96508.6506119829,-1.537805315811147
2026-05-04,108002.82651507568,96998.28092130553,-1.386294965031254
2026-05-05,107643.77921036376,96650.41215944591,-1.7141288388560216
2026-05-06,108363.93871811523,97849.44716295462,-1.0565757028219491
2026-05-07,110519.94089249267,97832.15897778362,0.0
2026-05-08,109649.5092137207,97226.90754818973,-0.7875788493396652
2026-05-11,108606.72931022338,95777.92041905115,-1.7311008011941853
2026-05-12,105243.21884842528,94023.2992266738,-4.774452466637014
2026-05-13,106405.17880173339,94156.20853211604,-3.723094726192333
2026-05-14,106931.67853470458,95270.19289090346,-3.2467103482063386
2026-05-15,105990.3287498535,95084.79850899025,-4.0984568993257975
2026-05-18,105128.82277507323,95110.73471409458,-4.877959645910057
2026-05-19,105181.31575413818,94982.24760231488,-4.830463258705131
2026-05-20,105482.02573033447,95147.13337383216,-4.55837663454669
2026-05-21,105543.80642338867,95129.83733396548,-4.502476592839022
2026-05-22,105576.28561802978,95389.6392479663,-4.473088959821093
2026-05-25,106342.59137045898,96645.98211108771,-3.7797247160104575
2026-05-26,106342.59137045898,96171.43281745263,-3.7797247160104575
