date,universe_n,held_pre,bought,sold,cash_pct
2026-03-02,200,0,4,0,62.93734678412769
2026-03-09,200,1,1,0,82.36144563647666
2026-03-16,200,0,1,1,90.29697298671296
2026-03-23,200,0,0,0,100.0
2026-03-30,200,0,2,0,82.09082972638544
2026-04-06,200,1,6,1,34.48348167033288
2026-04-13,200,5,5,0,4.5809634622571425
2026-04-20,200,10,0,0,4.334270725309816
2026-04-27,200,9,1,0,3.2109823387441185
2026-05-04,200,9,1,0,1.6718053205283105
2026-05-11,200,9,1,0,1.8624069731649637
2026-05-18,200,4,3,1,31.483081258137812
2026-05-25,200,6,4,0,3.908302728416071
