symbol,sector,entry_date,exit_date,holding_days,qty,entry_price,exit_price,gross_pl,entry_costs,exit_costs,tax_type,tax,net_pl,net_return_pct,entry_score,peak_score,exit_score,peak_price,exit_reason,slippage_bps
APOLLOHOSP,Healthcare,2025-09-02,2025-10-02,30,12,7639.1315,7433.559,-2466.87,107.63,92.52,STCG,0.0,-2667.03,-2.9094,178.75,178.75,74.75,7929.0,LVM_ROTATION,10.0
TORNTPHARM,Healthcare,2025-09-02,2025-10-02,30,26,3602.599,3548.448,-1407.93,107.96,95.69,STCG,0.0,-1611.58,-1.7205,173.75,173.75,72.5,3655.8999,LVM_ROTATION,10.0
HYUNDAI,Consumer Cyclical,2025-07-02,2025-11-04,125,44,2242.9407,2416.581,7640.17,117.17,110.29,STCG,1482.54,5930.18,6.0089,169.25,177.75,74.5,2809.3,LVM_ROTATION,10.0
POLYCAB,Industrials,2025-09-02,2025-11-04,63,13,7156.149,7609.383,5892.04,110.45,102.6,STCG,1135.8,4543.19,4.8836,182.0,182.5,83.0,7845.0,LVM_ROTATION,10.0
BRITANNIA,Consumer Defensive,2025-09-02,2025-11-04,63,16,5845.84,5814.6795,-498.57,108.5,96.5,STCG,0.0,-703.56,-0.7522,172.75,172.75,61.5,6300.5,LVM_ROTATION,10.0
NATIONALUM,Basic Materials,2025-10-02,2025-11-04,33,457,214.7145,237.762,10532.71,116.5,112.7,STCG,2060.7,8242.81,8.4004,186.25,186.25,74.5,238.66,LVM_ROTATION,10.0
HAL,Industrials,2025-10-02,2025-11-04,33,20,4799.1943,4665.43,-2675.29,113.95,96.78,STCG,0.0,-2886.02,-3.0068,177.75,177.75,68.0,4878.5,LVM_ROTATION,10.0
HINDALCO,Basic Materials,2025-09-02,2025-12-02,91,134,720.72,810.189,11988.85,114.66,112.61,STCG,2352.32,9409.26,9.7428,160.88,166.62,65.88,861.35,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2025-10-02,2025-12-02,61,56,1741.74,1723.275,-1034.04,118.75,100.1,STCG,0.0,-1252.88,-1.2845,176.25,176.25,68.25,1804.8,LVM_ROTATION,10.0
MARICO,Consumer Defensive,2025-11-04,2025-12-02,28,139,718.718,719.7795,147.55,118.57,103.77,STCG,0.0,-74.8,-0.0749,177.5,177.5,74.75,760.7,LVM_ROTATION,10.0
LT,Industrials,2025-11-04,2025-12-02,28,22,3988.985,4062.4335,1615.87,104.19,92.7,STCG,283.8,1135.18,1.2935,166.75,166.75,60.5,4081.3,LVM_ROTATION,10.0
BEL,Industrials,2025-10-02,2026-01-02,92,241,407.2068,399.2503,-1917.52,116.51,99.8,STCG,0.0,-2133.83,-2.1743,196.5,196.5,92.0,427.3,LVM_ROTATION,10.0
DIVISLAB,Healthcare,2025-11-04,2026-01-02,59,14,6809.803,6344.649,-6512.16,113.63,92.13,STCG,0.0,-6717.92,-7.0465,178.12,178.12,68.75,6883.5,LVM_ROTATION,10.0
TORNTPHARM,Healthcare,2025-11-04,2026-01-02,59,27,3650.647,3852.8433,5459.3,113.73,107.9,STCG,1047.53,4190.14,4.251,168.75,170.25,68.25,3850.0,LVM_ROTATION,10.0
ADANIPORTS,Industrials,2025-12-02,2026-01-02,31,66,1529.6281,1478.6199,-3366.54,119.86,101.22,STCG,0.0,-3587.62,-3.5537,177.5,177.5,69.75,1529.6281,LVM_ROTATION,10.0
EICHERMOT,Consumer Cyclical,2025-07-02,2026-02-03,216,17,5692.687,7192.8,25501.92,114.89,126.83,STCG,5052.04,20208.16,20.8814,185.5,194.25,87.5,7582.5,LVM_ROTATION,10.0
CUMMINSIND,Industrials,2025-11-04,2026-02-03,91,22,4364.6601,4180.815,-4044.59,107.72,95.4,STCG,0.0,-4247.72,-4.4237,188.0,190.25,92.25,4600.2002,LVM_ROTATION,10.0
HEROMOTOCO,Consumer Cyclical,2025-11-04,2026-02-03,91,18,5480.475,5728.266,4460.24,117.12,106.95,STCG,847.23,3388.94,3.4354,178.5,188.0,87.5,6350.5,LVM_ROTATION,10.0
NMDC,Basic Materials,2026-01-02,2026-02-03,32,1198,84.1941,83.8161,-452.84,119.75,104.15,STCG,0.0,-676.74,-0.6709,177.25,177.25,79.0,86.16,LVM_ROTATION,10.0
MARICO,Consumer Defensive,2026-01-02,2026-02-03,32,132,761.2105,734.265,-3556.81,114.23,100.53,STCG,0.0,-3771.57,-3.7536,176.5,176.5,71.25,779.05,LVM_ROTATION,10.0
BRITANNIA,Consumer Defensive,2026-01-02,2026-02-03,32,16,6015.5095,5914.08,-1622.87,110.38,98.15,STCG,0.0,-1831.4,-1.9028,174.75,174.75,69.75,6185.0,LVM_ROTATION,10.0
APLAPOLLO,Basic Materials,2026-01-02,2026-02-03,32,51,1976.975,2193.704,11053.18,111.83,116.04,STCG,2165.06,8660.25,8.5893,173.5,173.5,77.5,2091.0,LVM_ROTATION,10.0
NATIONALUM,Basic Materials,2026-02-03,2026-02-14,11,256,390.2899,345.654,-11426.79,84.42,91.78,STCG,0.0,-11602.99,-11.613,199.0,199.0,199.0,390.2899,LVM_STOP: -10.5% <= -10%,10.0
NESTLEIND,Consumer Defensive,2025-12-02,2026-03-03,91,80,1252.251,1258.4403,495.14,118.94,104.42,STCG,54.36,217.43,0.217,163.0,167.38,59.38,1332.4,LVM_ROTATION,10.0
COALINDIA,Energy,2026-02-03,2026-03-03,28,229,437.437,425.574,-2716.63,118.93,101.08,STCG,0.0,-2936.64,-2.9316,158.0,158.0,57.25,438.6,LVM_ROTATION,10.0
BPCL,Energy,2026-02-03,2026-03-03,28,269,372.372,364.635,-2081.25,118.92,101.74,STCG,0.0,-2301.91,-2.2981,151.75,151.75,50.0,388.3,LVM_ROTATION,10.0
OIL,Energy,2026-02-03,2026-03-03,28,202,495.495,494.5549,-189.9,118.83,103.62,STCG,0.0,-412.35,-0.412,144.88,144.88,45.62,507.1,LVM_ROTATION,10.0
POLYCAB,Industrials,2026-03-03,2026-03-12,9,11,8428.42,7392.6,-11394.02,101.07,84.35,STCG,0.0,-11579.44,-12.4896,186.75,186.75,186.75,8564.0,LVM_STOP: -11.9% <= -10%,10.0
EICHERMOT,Consumer Cyclical,2026-03-03,2026-03-14,11,12,7707.7,6694.299,-12160.81,92.98,83.32,STCG,0.0,-12337.11,-13.3385,190.25,190.25,190.25,7755.0,LVM_STOP: -12.5% <= -10%,10.0
APLAPOLLO,Basic Materials,2026-03-03,2026-03-14,11,44,2202.4002,1919.6784,-12439.76,100.48,87.61,STCG,0.0,-12627.85,-13.0311,177.25,177.25,177.25,2202.4002,LVM_STOP: -12.2% <= -10%,10.0
MOTHERSON,Consumer Cyclical,2026-03-03,2026-03-20,17,791,125.125,112.887,-9680.26,117.5,92.62,STCG,0.0,-9890.38,-9.9929,172.5,172.5,172.5,126.34,LVM_STOP: -10.7% <= -10%,10.0
BEL,Industrials,2026-02-03,2026-03-24,49,217,460.46,412.0875,-10496.83,111.41,92.75,STCG,0.0,-10700.99,-10.7096,196.75,196.75,196.0,468.45,LVM_STOP: -11.9% <= -10%,10.0
SOLARINDS,Basic Materials,2026-02-03,2026-03-24,49,7,13812.799,12606.381,-8444.93,114.79,91.53,STCG,0.0,-8651.25,-8.9474,192.0,192.25,192.25,15152.0,LVM_STOP: -10.0% <= -10%,10.0
HINDALCO,Basic Materials,2026-02-03,2026-03-24,49,105,950.95,848.151,-10793.9,102.45,92.37,STCG,0.0,-10988.72,-11.0053,174.5,174.5,168.5,969.75,LVM_STOP: -11.6% <= -10%,10.0
INDUSTOWER,Communication Services,2025-12-02,2026-04-02,121,249,404.404,417.2823,3206.7,121.81,107.77,STCG,595.42,2381.7,2.3652,174.75,180.75,84.0,477.75,LVM_ROTATION,10.0
TORNTPHARM,Healthcare,2026-02-03,2026-04-02,58,24,4043.9398,4070.925,647.64,104.29,101.34,STCG,88.4,353.61,0.3643,172.0,179.0,80.88,4446.0,LVM_ROTATION,10.0
NATIONALUM,Basic Materials,2026-04-02,2026-05-02,30,227,396.346,398.601,511.88,82.57,93.85,STCG,67.09,268.37,0.2983,199.75,199.75,99.75,441.5,LVM_ROTATION,10.0
WAAREEENER,Technology,2026-04-02,2026-05-02,30,29,3069.066,3156.6402,2539.65,106.6,94.95,STCG,467.62,1870.48,2.1016,189.0,189.0,82.0,3502.8999,LVM_ROTATION,10.0
ADANIPOWER,Utilities,2026-04-02,2026-05-02,30,582,154.6545,222.777,39647.29,106.86,134.48,STCG,7881.19,31524.76,35.024,171.75,171.75,73.25,223.35,LVM_ROTATION,10.0
GLENMARK,Healthcare,2026-04-02,2026-05-02,30,43,2087.085,2431.8657,14825.57,106.09,108.46,STCG,2922.2,11688.81,13.0245,164.75,164.75,66.25,2413.8999,LVM_ROTATION,10.0
AUROPHARMA,Healthcare,2026-04-02,2026-05-02,30,67,1336.8355,1396.602,4004.36,106.34,97.06,STCG,760.19,3040.77,3.3949,154.25,154.25,53.75,1435.4,LVM_ROTATION,10.0
ONGC,Energy,2026-04-02,2026-05-02,30,311,288.7885,298.1016,2896.37,106.63,96.16,STCG,538.72,2154.87,2.3993,143.75,143.75,41.0,301.4,LVM_ROTATION,10.0
LUPIN,Healthcare,2026-04-02,2026-06-02,61,39,2271.4692,2239.758,-1236.74,105.17,90.6,STCG,0.0,-1432.51,-1.6171,178.25,178.25,82.5,2460.1001,LVM_ROTATION,10.0
ABB,Industrials,2026-04-02,2026-06-02,61,14,6027.5215,6963.03,13097.12,100.18,101.11,STCG,2579.16,10316.66,12.2257,169.75,176.0,73.0,7587.0,LVM_ROTATION,10.0
HINDALCO,Basic Materials,2026-05-02,2026-06-02,31,95,1044.3433,1139.859,9073.99,99.83,112.32,STCG,1772.37,7089.47,7.1457,174.75,174.75,75.75,1149.7,LVM_ROTATION,10.0
NESTLEIND,Consumer Defensive,2026-05-02,2026-06-02,31,68,1461.46,1383.615,-5293.46,108.86,97.59,STCG,0.0,-5499.9,-5.5343,169.75,169.75,69.0,1486.1,LVM_ROTATION,10.0
DRREDDY,Healthcare,2026-05-02,2026-06-02,31,75,1321.32,1278.9198,-3180.02,114.39,99.49,STCG,0.0,-3393.9,-3.4248,165.75,165.75,62.5,1336.7,LVM_ROTATION,10.0
